Nested Sampling Global Log-Evidence           :   -0.381138548829884201E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.385257377757648385E+02  +/-    0.553959014741786313E-01

Dim No.       Mean        Sigma
   1   -0.314782127593772193E-01    0.784279333152311975E-03
   2   -0.772680914120862727E+01    0.875284282528521057E-01
   3    0.730666174162056037E+00    0.155529817685405103E-02
   4    0.151312571335823054E+01    0.919741784323453368E-02
   5    0.134967041978807899E-01    0.172429376934350146E-03
   6    0.159005238397866577E+01    0.605751991960449057E-02
   7   -0.194678328921993038E+01    0.412417709523428891E-01
   8   -0.817208433561083664E-01    0.121593201628986971E-02
   9   -0.304441142294455114E+01    0.138083326948618940E+00
  10   -0.160611384170809751E+00    0.895983990335356452E-02
  11   -0.512025962323287148E-01    0.630024145065784680E-02
  12   -0.206395045490797346E+00    0.382469473131905610E-02
  13   -0.404718438883158241E-01    0.227659861708129742E-02
  14   -0.107746173569323589E+01    0.570207037539663397E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.319449266144117075E-01
   2   -0.778384170500735362E+01
   3    0.729744049864905486E+00
   4    0.150609734027460362E+01
   5    0.131479066025741043E-01
   6    0.158348761504138902E+01
   7   -0.190088385820744676E+01
   8   -0.816873020834310570E-01
   9   -0.332160857206046334E+01
  10   -0.177257619805550576E+00
  11   -0.434626183534712190E-01
  12   -0.212627060868661261E+00
  13   -0.383186759066373450E-01
  14   -0.107433272874246377E+01

MAP Parameters
Dim No.        Parameter
   1   -0.320943165413989581E-01
   2   -0.761192356876848120E+01
   3    0.730422848212899933E+00
   4    0.151620235758603283E+01
   5    0.132943928310641397E-01
   6    0.159822309742822521E+01
   7   -0.188434856325766331E+01
   8   -0.827526460122983420E-01
   9   -0.288724710692257469E+01
  10   -0.163063757693915151E+00
  11   -0.664331377014747704E-01
  12   -0.200172353954129162E+00
  13   -0.402724436582790543E-01
  14   -0.108461609020461536E+01
