         MJD         m       dm     uJy  duJy F  err   chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57317.574694 18.304885      NaN    87.0    31 c    0    1.49 110.53362 -35.88107  9171.04 10466.57 5.49 4.59 -87.0 -0.354    19.09 21.06 02a57317o0525c 0xc00800         7.0
57317.590894 18.933071      NaN    14.0    30 c    0    1.39 110.53362 -35.88107  9164.41 10468.37 5.35 4.35 -86.1 -0.374    19.15 21.07 02a57317o0545c 0xc00800         7.0
57370.474386 19.401649      NaN    10.0    20 c    0    1.06 110.53362 -35.88107  5172.78  2477.12 4.44 3.87  -7.6 -0.413    19.34 21.33 02a57370o0461c 0xc00800         7.0
57397.394260 19.631075      NaN   -52.0    17 c    0    1.25 110.53362 -35.88107  5080.16  2299.39 4.22 3.79  -5.1 -0.424    19.43 21.43 02a57397o0298c 0xc00800         7.0
57397.410536 19.569016      NaN    -7.0    18 c    0    1.02 110.53362 -35.88107  4742.34  1706.99 4.34 3.73  -8.3 -0.444    19.48 21.51 02a57397o0317c 0xc00800         7.0
57397.426362 19.696897      NaN   -12.0    16 c    0    1.56 110.53362 -35.88107  5596.25  2863.82 4.02 3.73  -1.1 -0.416    19.51 21.57 02a57397o0336c 0xc00800         7.0
57397.440558 19.128787      NaN   -44.0    27 c    0    1.00 110.53362 -35.88107  5878.05  1103.80 4.86 3.82   1.7 -0.453    19.06 21.23 02a57397o0355c 0xc00900         7.0
57423.359587 19.569016      NaN     4.0    18 c    0    1.38 110.53362 -35.88107  4649.44  8606.38 3.85 3.74  -2.3 -0.401    19.06 21.05 02a57423o0241c 0xc00800         7.0
57423.406468 19.510313      NaN    16.0    16 c    0    1.44 110.53362 -35.88107  5868.77  7570.78 3.72 3.57  68.9 -0.402    19.38 21.27 02a57423o0270c 0xc00800         7.0
57429.343887 19.454622      NaN     4.0    20 c    0    1.08 110.53362 -35.88107  4774.55  8658.34 3.99 3.81 -80.2 -0.414    19.09 21.18 02a57429o0294c 0xc00800         7.0
57429.359747 19.510313      NaN   -34.0    19 c    0    1.03 110.53362 -35.88107  4517.76  8076.41 3.89 3.73 -81.0 -0.416    19.35 21.29 02a57429o0317c 0xc00800         7.0
57429.391271 19.569016      NaN     2.0    18 c    0    1.02 110.53362 -35.88107  5854.44  7580.78 3.90 3.65 -87.5 -0.411    19.34 21.26 02a57429o0354c 0xc00800         7.0
57430.344233 19.014394      NaN   -26.0    30 c    0    1.03 110.53362 -35.88107  4630.99  8447.02 4.14 3.39  66.9 -0.393    18.80 20.80 02a57430o0257c 0xc00900         7.0
57430.359688 18.776955      NaN    41.0    26 c    0    1.32 110.53362 -35.88107  4387.01  7871.28 4.21 3.49  74.4 -0.412    18.84 20.82 02a57430o0282c 0xc00900         7.0
57453.320793 19.510313      NaN   -23.0    19 c    0    1.04 110.53362 -35.88107  4945.53  8814.94 3.86 3.74  74.9 -0.442    19.36 21.26 02a57453o0208c 0xc00800         7.0
57453.336989 19.569016      NaN     4.0    18 c    0    1.38 110.53362 -35.88107  4655.89  8227.22 3.89 3.71 -84.3 -0.433    19.37 21.29 02a57453o0241c 0xc00800         7.0
57453.353187 19.510313      NaN   -19.0    19 c    0    0.97 110.53362 -35.88107  5839.71  7650.70 3.87 3.63  88.7 -0.437    19.35 21.32 02a57453o0274c 0xc00800         7.0
57453.369832 19.569016      NaN     6.0    18 c    0    1.31 110.53362 -35.88107  5828.63  7595.23 3.85 3.58 -88.3 -0.438    19.32 21.21 02a57453o0308c 0xc00800         7.0
57457.333441 19.302877      NaN   -21.0    23 c    0    0.95 110.53362 -35.88107  4721.16  8170.69 4.49 3.67 -73.0 -0.461    19.15 21.22 02a57457o0243c 0xc00800         7.0
57457.350146 19.454622      NaN     2.0    20 c    0    1.10 110.53362 -35.88107  5905.91  7593.03 4.20 3.52 -73.7 -0.449    19.20 21.24 02a57457o0277c 0xc00800         7.0
57457.367329 19.401649      NaN     0.0    21 c    0    1.32 110.53362 -35.88107  5832.09  7593.05 4.17 3.48 -68.7 -0.455    19.15 21.16 02a57457o0312c 0xc00900         7.0
57461.296896 17.303777      NaN    94.0   116 c    0    0.86 110.53362 -35.88107  4945.21  8851.34 3.92 3.75  85.5 -0.446    17.73 18.95 02a57461o0177c 0xc00800         7.0
57461.313557 18.767304      NaN    15.0    35 c    0    1.08 110.53362 -35.88107  4655.68  8265.12 3.84 3.65 -87.0 -0.457    18.67 20.11 02a57461o0211c 0xc00800         7.0
57461.330125 19.051202      NaN   -54.0    29 c    0    1.31 110.53362 -35.88107  5837.88  7690.09 3.98 3.74  88.5 -0.440    18.78 20.35 02a57461o0245c 0xc00800         7.0
57461.346680 19.212347      NaN   -52.0    25 c    0    1.29 110.53362 -35.88107  5827.21  7595.27 3.94 3.58 -86.4 -0.454    18.93 20.47 02a57461o0279c 0xc00800         7.0
57481.250477 19.051202      NaN    28.0    22 c    0    1.30 110.53362 -35.88107  4843.78  8766.49 3.95 3.77  69.9 -0.463    19.17 20.93 02a57481o0093c 0xc00800         7.0
57481.265432 19.302877      NaN    -3.0    23 c    0    1.40 110.53362 -35.88107  4552.80  8179.78 3.99 3.84  86.7 -0.462    19.11 20.85 02a57481o0123c 0xc00800         7.0
