Nested Sampling Global Log-Evidence           :   -0.435741213745849691E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.441695249376858214E+02  +/-    0.863613925732055754E-01

Dim No.       Mean        Sigma
   1    0.195918721312218991E+00    0.142698078613829531E-02
   2   -0.367380297961849180E+02    0.160814975521572923E+00
   3    0.115468036041866240E+01    0.392506168920863686E-02
   4    0.191730892767813410E+01    0.253419639895238746E-03
   5    0.107446731522609154E-01    0.454475343274157961E-05
   6    0.348152478277066724E+01    0.949462082541843722E-02
   7   -0.172688740329468748E+01    0.379142204556272150E-01
   8   -0.164469230252743091E-01    0.178107086693167992E-02
   9   -0.809917307352977822E+01    0.326528065837502102E+00
  10    0.586451095126390987E-01    0.699583218565874663E-02
  11   -0.122454111262255295E-01    0.108260114432142903E-02
  12   -0.933742176868367080E-02    0.781801843368429825E-03
  13   -0.409975298773467445E+00    0.281066887707694321E-01
  14   -0.105882148909957907E+01    0.312942067804016779E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.196213666155480443E+00
   2   -0.365942765360039246E+02
   3    0.115214964044659340E+01
   4    0.191721578594529807E+01
   5    0.107445612267880360E-01
   6    0.351943077232826651E+01
   7   -0.168449134665324807E+01
   8   -0.143947033690285057E-01
   9   -0.787371432162579854E+01
  10    0.722359702804848125E-01
  11   -0.117170230548937805E-01
  12   -0.965616130286549648E-02
  13   -0.434202009621252383E+00
  14   -0.106184669030202228E+01

MAP Parameters
Dim No.        Parameter
   1    0.195688427273930404E+00
   2   -0.367936769188723076E+02
   3    0.115338508924291694E+01
   4    0.191692118313492954E+01
   5    0.107466723831758336E-01
   6    0.346698215797673237E+01
   7   -0.179194255747337272E+01
   8   -0.142991713439439595E-01
   9   -0.770833755404268395E+01
  10    0.680659354451911280E-01
  11   -0.118944116057944863E-01
  12   -0.806566363771666663E-02
  13   -0.447814745700393924E+00
  14   -0.105680854042859762E+01
