Nested Sampling Global Log-Evidence           :   -0.179960144949180965E+02  +/-    0.473603794848025728E+00
Nested Importance Sampling Global Log-Evidence:   -0.224237601981743815E+02  +/-    0.360533463782177488E-01

Dim No.       Mean        Sigma
   1    0.437935360506125429E-01    0.270324102439735807E-01
   2   -0.842774868480324635E+01    0.834222575458787530E+00
   3    0.333052056583262202E+00    0.177687634537565031E+00
   4    0.141623426877212832E+01    0.830996287846610532E-01
   5    0.101527217589680516E-01    0.270845842777248623E-02
   6    0.134657045585122193E+01    0.734738258526587695E-01
   7   -0.173760912316770133E+01    0.453164579311821802E+00
   8   -0.513676290567236862E-01    0.368791854479773099E-01
   9    0.159592429521547929E+01    0.202997026493781396E+01
  10   -0.224330922342595940E+00    0.147584005304121163E+00
  11   -0.360166661701590285E-01    0.104618713608581340E+00
  12   -0.223331155781121143E+00    0.214740451786419012E+00
  13   -0.159881304811288733E+00    0.126677392171092473E+00
  14   -0.105722045298311529E+01    0.532787100748504175E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.232954574989853030E-01
   2   -0.908262718102820799E+01
   3    0.185221310347133628E+00
   4    0.147881638735154652E+01
   5    0.752711803709719962E-02
   6    0.125178004635683116E+01
   7   -0.111983963063867953E+01
   8   -0.409210052927638165E-01
   9    0.181868506986240819E+01
  10    0.451428204709669600E-02
  11   -0.217570625412373229E-01
  12   -0.316953079231409418E+00
  13   -0.223533837359479487E+00
  14   -0.108989956414501177E+01

MAP Parameters
Dim No.        Parameter
   1    0.232954574989853030E-01
   2   -0.908262718102820799E+01
   3    0.185221310347133628E+00
   4    0.147881638735154652E+01
   5    0.752711803709719962E-02
   6    0.125178004635683116E+01
   7   -0.111983963063867953E+01
   8   -0.409210052927638165E-01
   9    0.181868506986240819E+01
  10    0.451428204709669600E-02
  11   -0.217570625412373229E-01
  12   -0.316953079231409418E+00
  13   -0.223533837359479487E+00
  14   -0.108989956414501177E+01
