         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57246.290537 19.256669      NaN   -34    24 c    0   1.10 253.49339 -9.70619 10299.41   963.27 4.36 3.88  35.6 -0.469    19.43 21.35 02a57246o0072c -1.416667
57246.292724 18.921935      NaN    41    19 c    0   0.98 253.49339 -9.70619   530.53   962.43 4.71 4.01 -33.2 -0.399    19.41 21.34 02a57246o0075c  2.157895
57246.305752 19.169763      NaN    -6    26 c    0   1.05 253.49339 -9.70619 10295.21   961.92 4.36 3.84  34.2 -0.474    19.46 21.36 02a57246o0093c -0.230769
57246.306441 19.169763      NaN    12    22 c    0   0.85 253.49339 -9.70619   527.28   960.99 4.62 3.84 -32.7 -0.405    19.46 21.35 02a57246o0094c  0.545455
57246.333813 19.510313      NaN   -14    19 c    0   1.03 253.49339 -9.70619  8826.59  2442.25 3.94 3.75  45.7 -0.456    19.49 21.42 02a57246o0132c -0.736842
57246.350692 19.169763      NaN    24    18 c    0   1.00 253.49339 -9.70619  8831.55  2447.20 4.05 3.87  38.2 -0.441    19.45 21.39 02a57246o0154c  1.333333
57304.218172 18.878500      NaN   -32    34 c    0   0.91 253.49339 -9.70619   517.61   953.37 5.03 3.85 -37.5 -0.445    18.57 20.37 02a57304o0030c -0.941176
57304.220719 18.438271      NaN    -6    51 c    0   0.96 253.49339 -9.70619 10281.89   965.47 4.27 3.16 -76.1 -0.465    18.76 20.56 02a57304o0034c -0.117647
57304.234695 17.963129      NaN    48    63 c    0   0.98 253.49339 -9.70619 10280.01   965.66 3.80 2.94 -63.2 -0.514    18.66 20.46 02a57304o0056c  0.761905
57308.223507 18.675237      NaN    15    36 c    0   0.96 253.49339 -9.70619 10339.73   971.74 5.20 4.16  36.3 -0.489    18.99 20.68 02a57308o0041c  0.416667
57309.217704 18.267867      NaN    77    34 c    0   0.91 253.49339 -9.70619   570.94   969.50 5.82 3.96 -31.7 -0.456    18.88 20.49 02a57309o0040c  2.264706
57309.219023 18.702047      NaN   -41    40 c    0   0.98 253.49339 -9.70619 10334.16   979.93 5.50 4.43  31.4 -0.463    18.93 20.65 02a57309o0042c -1.025000
