         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57246.290537 19.256669      NaN   -36    24 c    0   1.09 253.48521 -9.70285 10315.31   969.59 4.36 3.88  35.8 -0.469    19.43 21.35 02a57246o0072c -1.500000
57246.292724 19.142275      NaN    23    19 c    0   1.02 253.48521 -9.70285   546.42   969.25 4.71 4.01 -33.2 -0.399    19.41 21.34 02a57246o0075c  1.210526
57246.305752 19.089302      NaN     3    27 c    0   0.72 253.48521 -9.70285 10311.11   968.24 4.36 3.84  34.3 -0.474    19.46 21.36 02a57246o0093c  0.111111
57246.306441 19.401649      NaN   -31    21 c    0   0.92 253.48521 -9.70285   543.18   967.81 4.62 3.84 -32.7 -0.405    19.46 21.35 02a57246o0094c -1.476190
57246.333813 19.631075      NaN   -11    17 c    0   1.13 253.48521 -9.70285  8842.33  2448.62 3.95 3.75  46.0 -0.456    19.49 21.42 02a57246o0132c -0.647059
57246.350692 19.569016      NaN   -21    18 c    0   1.03 253.48521 -9.70285  8847.29  2453.57 4.05 3.87  38.6 -0.441    19.45 21.39 02a57246o0154c -1.166667
57304.218172 18.369531      NaN    67    32 c    0   1.06 253.48521 -9.70285   533.50   960.20 5.02 3.85 -37.6 -0.446    18.57 20.37 02a57304o0030c  2.093750
57304.220719 18.550302      NaN   -53    46 c    0   1.12 253.48521 -9.70285 10297.78   971.80 4.27 3.16 -76.1 -0.465    18.76 20.56 02a57304o0034c -1.152174
57304.234695 18.169360      NaN    10    62 c    0   0.90 253.48521 -9.70285 10295.90   972.00 3.80 2.95 -63.2 -0.514    18.66 20.46 02a57304o0056c  0.161290
57308.223507 18.590371      NaN    25    36 c    0   0.85 253.48521 -9.70285 10355.63   978.08 5.20 4.16  36.5 -0.488    18.99 20.68 02a57308o0041c  0.694444
57309.217704 18.878500      NaN   -25    34 c    0   1.01 253.48521 -9.70285   586.82   976.33 5.81 3.96 -31.7 -0.456    18.88 20.49 02a57309o0040c -0.735294
57309.219023 18.702047      NaN   -72    40 c    0   1.06 253.48521 -9.70285 10350.06   986.27 5.51 4.43  31.6 -0.462    18.93 20.65 02a57309o0042c -1.800000
57309.233225 18.649074      NaN   -40    42 c    0   0.89 253.48521 -9.70285 10348.45   986.24 5.60 4.09  36.7 -0.409    18.99 20.65 02a57309o0064c -0.952381
57311.218228 18.675237      NaN   -49    41 c    0   1.03 253.48521 -9.70285 10339.87   984.65 5.34 3.95  32.0 -0.455    18.85 20.33 02a57311o0051c -1.195122
57436.565423 18.729535      NaN    -7    39 c    0   1.19 253.48521 -9.70285   830.87  9577.37 4.44 4.21 -50.0 -0.402    18.54 19.88 02a57436o0588c -0.179487
