         MJD         m       dm  uJy  duJy F  err  chi/N     RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57246.548389 19.569016      NaN  -18    18 c    0   0.89 42.734 -2.1351  7990.27  4597.25 3.74 3.54  83.1 -0.415    19.44 21.27 02a57246o0413c -1.000000
57246.579236 19.696897      NaN  -17    16 c    0   1.58 42.734 -2.1351  7987.80  4603.76 3.83 3.60  80.5 -0.408    19.52 21.44 02a57246o0455c -1.062500
57246.591669 19.841877 0.361912   42    14 c    0   1.50 42.734 -2.1351  9445.14  3157.71 3.80 3.56  43.0 -0.442    19.58 21.51 02a57246o0473c  3.000000
57246.622173 19.922338      NaN  -22    13 c    0   1.49 42.734 -2.1351  9442.08  3163.84 3.85 3.55  54.4 -0.443    19.54 21.41 02a57246o0515c -1.692308
57334.461959 19.436675      NaN    7    18 c    0   0.90 42.734 -2.1351  2706.07  6015.48 4.23 4.00 -60.6 -0.363    19.39 21.33 02a57334o0412c  0.388889
57334.530093 19.002397      NaN   40    17 c    0   1.20 42.734 -2.1351  1238.96  7467.34 4.10 3.83 -65.3 -0.402    19.36 21.18 02a57334o0471c  2.352941
57334.560663 19.631075      NaN  -19    17 c    0   1.21 42.734 -2.1351  1246.05  7468.94 4.05 3.77 -66.0 -0.410    19.21 20.90 02a57334o0515c -1.117647
57339.443151 19.631075      NaN    0    17 c    0   1.10 42.734 -2.1351  1235.37  7469.99 4.18 3.96 -65.0 -0.402    19.47 21.46 02a57339o0001c  0.000000
57374.324140 18.014729      NaN   82    48 c    0   0.79 42.734 -2.1351  3184.40  5500.46 4.68 4.00   0.2 -0.351    18.25 20.11 02a57374o0133c  1.708333
57374.340067 18.729535      NaN  -76    39 c    0   0.99 42.734 -2.1351  3474.53  6085.66 4.07 3.48 -31.6 -0.406    18.55 20.22 02a57374o0159c -1.948718
57374.356679 18.467034      NaN   29    40 c    0   1.11 42.734 -2.1351  2610.49  4924.69 3.72 3.38 -42.3 -0.425    18.60 20.22 02a57374o0186c  0.725000
57374.384024 18.053859      NaN   44    58 c    0   0.81 42.734 -2.1351  2314.25  6674.09 3.76 2.73  79.9 -0.465    18.11 19.66 02a57374o0229c  0.758621
57390.197548 17.630360      NaN   88    78 c    0   1.09 42.734 -2.1351  3312.38  2567.93 5.18 4.89 -10.1 -0.371    17.83 18.76 02a57390o0030c  1.128205
57390.198169 18.063866      NaN   21    65 c    0   1.00 42.734 -2.1351  3312.34  2568.17 4.91 4.70 -13.6 -0.377    17.97 18.94 02a57390o0031c  0.323077
57390.198784 18.197417      NaN    5    62 c    0   0.95 42.734 -2.1351  3311.84  2568.29 5.03 4.69 -12.6 -0.380    18.05 19.10 02a57390o0032c  0.080645
57391.198030 17.616956      NaN  107    73 c    0   1.38 42.734 -2.1351  1115.41  2551.85 4.70 4.06 -25.3 -0.476    18.04 18.83 02a57391o0031c  1.465753
57391.198645 18.058851      NaN   22    65 c    0   1.35 42.734 -2.1351  1115.29  2551.98 4.71 4.10 -30.0 -0.461    18.14 19.01 02a57391o0032c  0.338462
57391.199277 17.949472      NaN   72    56 c    0   1.37 42.734 -2.1351  1115.06  2552.12 4.60 4.03 -35.6 -0.473    18.25 19.18 02a57391o0033c  1.285714
57398.302394 19.631075      NaN   -2    17 c    0   0.95 42.734 -2.1351  2971.62  5662.88 4.15 3.73 -58.7 -0.427    19.56 21.56 02a57398o0173c -0.117647
