         MJD         m       dm   uJy  duJy F  err  chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57227.607134 19.089302      NaN   -46    28 o    0   0.99 42.72593 -2.13176  8882.55   109.07  3.99 3.55  28.9 -0.500    19.16 20.77 02a57227o0386o  -1.642857
57229.574700 18.847027      NaN   -23    35 o    0   0.51 42.72593 -2.13176  7927.60  4606.68  3.65 3.34  86.8 -0.435    19.07 20.64 02a57229o0445o  -0.657143
57229.590646 19.351140      NaN   -28    22 o    0   0.97 42.72593 -2.13176  7931.24  4613.31  3.55 3.20 -89.4 -0.440    19.15 20.72 02a57229o0456o  -1.272727
57318.355373 18.657725      NaN    11    38 o    0   1.14 42.72593 -2.13176  7995.28  4618.48  4.42 3.98  88.4 -0.455    18.51 19.87 02a57318o0250o   0.289474
57318.381763 18.944322      NaN   -47    32 o    0   1.23 42.72593 -2.13176  7992.25  4623.77  4.39 3.91 -87.0 -0.449    18.58 19.96 02a57318o0291o  -1.468750
57318.408161 19.014394      NaN   -31    30 o    0   1.79 42.72593 -2.13176  9457.13  3180.19  4.83 4.26  47.3 -0.475    18.65 20.00 02a57318o0332o  -1.033333
57318.434529 18.910912      NaN   -30    33 o    0   1.04 42.72593 -2.13176  9452.11  3186.59  4.73 4.09  44.3 -0.486    18.70 20.08 02a57318o0373o  -0.909091
57353.368574 18.323878      NaN    11    53 o    0   1.01 42.72593 -2.13176  2728.23  6017.80  3.84 3.51 -69.7 -0.432    18.09 18.72 02a57353o0308o   0.207547
57353.377137 18.131260      NaN    23    60 o    0   1.06 42.72593 -2.13176  2726.21  6018.06  3.82 3.53 -69.6 -0.422    18.00 18.55 02a57353o0321o   0.383333
57353.385944 17.568114      NaN   158    61 o    0   1.19 42.72593 -2.13176  2725.51  6018.97  3.76 3.42 -68.5 -0.431    17.90 18.39 02a57353o0334o   2.590164
57353.394946 17.778234      NaN    80    67 o    0   1.13 42.72593 -2.13176  2725.66  6019.70  3.86 3.52 -71.6 -0.421    17.94 18.48 02a57353o0347o   1.194030
57354.382551 18.110074      NaN   -17    69 o    0   1.11 42.72593 -2.13176  2724.44  6021.33  3.71 3.45 -75.1 -0.424    17.79 18.30 02a57354o0332o  -0.246377
57354.390860 18.053859      NaN    71    49 o    0   1.24 42.72593 -2.13176  2725.22  6021.76  3.65 3.37 -74.9 -0.440    18.09 18.76 02a57354o0345o   1.448980
57354.399162 17.918258      NaN    64    61 o    0   1.03 42.72593 -2.13176  2724.99  6022.20  3.68 3.40 -72.8 -0.430    17.94 18.51 02a57354o0358o   1.049180
57354.407447 17.661139      NaN    28    95 o    0   0.97 42.72593 -2.13176  2724.94  6022.12  3.73 3.46 -67.7 -0.423    17.52 17.89 02a57354o0371o   0.294737
57356.390327 18.910912      NaN    30    23 o    0   0.99 42.72593 -2.13176  2725.72  6022.25  3.87 3.54 -67.3 -0.413    18.97 20.39 02a57356o0259o   1.304348
57356.398573 19.197966      NaN     7    23 o    0   1.01 42.72593 -2.13176  2725.99  6023.15  3.93 3.63 -66.6 -0.411    18.94 20.39 02a57356o0272o   0.304348
57356.406834 19.256669      NaN   -20    24 o    0   1.07 42.72593 -2.13176  2725.04  6023.77  4.23 3.91 -61.6 -0.384    18.84 20.39 02a57356o0285o  -0.833333
57356.415050 19.169763      NaN   -30    26 o    0   0.92 42.72593 -2.13176  2725.70  6023.16  4.03 3.71 -63.8 -0.396    18.89 20.36 02a57356o0298o  -1.153846
57357.351137 19.510313      NaN    -5    19 o    0   0.88 42.72593 -2.13176  2739.76  5726.94  3.78 3.47 -68.7 -0.418    19.36 21.12 02a57357o0282o  -0.263158
57357.368361 19.287255      NaN     7    21 o    0   0.81 42.72593 -2.13176  3027.55  5729.63  3.69 3.44 -71.9 -0.418    19.24 20.87 02a57357o0309o   0.333333
57357.379264 19.256669      NaN    18    18 o    0   0.92 42.72593 -2.13176  3600.52  6318.41  3.63 3.38 -82.3 -0.420    19.22 20.80 02a57357o0325o   1.000000
57357.415924 18.720295      NaN    52    22 o    0   0.80 42.72593 -2.13176  2151.30  5440.25  3.76 3.43 -62.2 -0.429    19.11 20.58 02a57357o0379o   2.363636
57358.351042 19.454622      NaN    -8    20 o    0   1.04 42.72593 -2.13176  3028.27  5725.14  3.89 3.55 -67.7 -0.419    19.26 21.01 02a57358o0297o  -0.400000
57358.367772 19.454622      NaN    -2    20 o    0   0.88 42.72593 -2.13176  3310.76  6314.23  3.76 3.47 -78.1 -0.417    19.29 21.05 02a57358o0323o  -0.100000
57358.389961 19.510313      NaN   -30    19 o    0   1.00 42.72593 -2.13176  2442.64  5147.65  4.02 3.59 -55.1 -0.427    19.26 20.98 02a57358o0357o  -1.578947
57358.409274 19.302877      NaN     0    23 o    0   0.80 42.72593 -2.13176  2139.34  6891.74  3.82 3.45 -69.9 -0.445    19.18 20.76 02a57358o0386o   0.000000
