         MJD         m       dm    uJy  duJy F  err  chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57227.607134 19.089302      NaN     -9    28 o    0   1.17 42.72593 -2.13844  8882.38   122.24  3.99 3.55  29.0 -0.500    19.16 20.77 02a57227o0386o -0.321429
57229.574700 18.757738      NaN    -10    38 o    0   0.42 42.72593 -2.13844  7927.55  4619.62  3.66 3.34  86.9 -0.435    19.07 20.64 02a57229o0445o -0.263158
57229.590646 19.510313      NaN    -35    19 o    0   1.21 42.72593 -2.13844  7931.18  4626.24  3.55 3.20 -89.4 -0.440    19.15 20.72 02a57229o0456o -1.842105
57318.355373 18.649074      NaN      6    40 o    0   0.87 42.72593 -2.13844  7995.21  4631.42  4.42 3.97  88.5 -0.455    18.51 19.87 02a57318o0250o  0.150000
57318.381763 18.675237      NaN     12    37 o    0   0.82 42.72593 -2.13844  7992.19  4636.71  4.39 3.91 -86.9 -0.449    18.58 19.96 02a57318o0291o  0.324324
57318.408161 19.014394      NaN     -5    30 o    0   1.51 42.72593 -2.13844  9457.02  3193.19  4.82 4.26  47.6 -0.475    18.65 20.00 02a57318o0332o -0.166667
57318.434529 18.349730      NaN     67    33 o    0   0.92 42.72593 -2.13844  9452.00  3199.59  4.73 4.09  44.6 -0.486    18.70 20.08 02a57318o0373o  2.030303
57353.368574 18.317510      NaN      6    55 o    0   1.10 42.72593 -2.13844  2728.29  6004.87  3.84 3.51 -69.6 -0.432    18.09 18.72 02a57353o0308o  0.109091
57353.377137 17.967720      NaN     56    60 o    0   1.04 42.72593 -2.13844  2726.27  6005.12  3.82 3.53 -69.5 -0.422    18.00 18.55 02a57353o0321o  0.933333
57353.385944 18.317510      NaN    -82    57 o    0   1.36 42.72593 -2.13844  2725.58  6006.03  3.76 3.42 -68.4 -0.430    17.90 18.39 02a57353o0334o -1.438596
57353.394946 18.142010      NaN    -42    67 o    0   0.94 42.72593 -2.13844  2725.72  6006.77  3.86 3.52 -71.4 -0.421    17.94 18.48 02a57353o0347o -0.626866
57354.382551 18.208845      NaN    -28    63 o    0   1.29 42.72593 -2.13844  2724.51  6008.40  3.71 3.45 -75.0 -0.424    17.79 18.30 02a57354o0332o -0.444444
57354.390860 18.438271      NaN     -8    51 o    0   1.27 42.72593 -2.13844  2725.29  6008.82  3.65 3.37 -74.8 -0.440    18.09 18.76 02a57354o0345o -0.156863
57354.399162 18.208845      NaN    -54    63 o    0   0.98 42.72593 -2.13844  2725.06  6009.26  3.68 3.40 -72.7 -0.430    17.94 18.51 02a57354o0358o -0.857143
57354.407447 17.703584      NaN     13    96 o    0   0.87 42.72593 -2.13844  2725.01  6009.18  3.73 3.46 -67.6 -0.423    17.52 17.89 02a57354o0371o  0.135417
57356.390327 19.183773      NaN      8    23 o    0   0.89 42.72593 -2.13844  2725.79  6009.32  3.87 3.54 -67.2 -0.413    18.97 20.39 02a57356o0259o  0.347826
57356.398573 18.900000      NaN     28    24 o    0   1.04 42.72593 -2.13844  2726.06  6010.21  3.93 3.63 -66.5 -0.411    18.94 20.39 02a57356o0272o  1.166667
57356.406834 18.955691      NaN     17    26 o    0   0.91 42.72593 -2.13844  2725.11  6010.83  4.23 3.91 -61.5 -0.384    18.84 20.39 02a57356o0285o  0.653846
57356.415050 19.241693      NaN      4    23 o    0   1.17 42.72593 -2.13844  2725.77  6010.23  4.03 3.71 -63.7 -0.395    18.89 20.36 02a57356o0298o  0.173913
57357.351137 19.287255      NaN     13    19 o    0   0.85 42.72593 -2.13844  2739.82  5714.01  3.78 3.47 -68.6 -0.418    19.36 21.12 02a57357o0282o  0.684211
57357.368361 19.510313      NaN    -14    19 o    0   1.13 42.72593 -2.13844  3027.62  5716.70  3.69 3.44 -71.7 -0.418    19.24 20.87 02a57357o0309o -0.736842
57357.379264 19.401649      NaN      6    19 o    0   0.93 42.72593 -2.13844  3600.58  6305.48  3.63 3.38 -82.2 -0.420    19.22 20.80 02a57357o0325o  0.315789
57357.415924 19.142275      NaN     14    22 o    0   1.01 42.72593 -2.13844  2151.37  5427.31  3.77 3.43 -62.1 -0.429    19.11 20.58 02a57357o0379o  0.636364
57358.351042 18.847027      NaN     42    21 o    0   0.94 42.72593 -2.13844  3028.33  5712.21  3.89 3.55 -67.6 -0.419    19.26 21.01 02a57358o0297o  2.000000
57358.367772 19.384550      NaN      7    19 o    0   0.86 42.72593 -2.13844  3310.82  6301.30  3.76 3.47 -78.0 -0.417    19.29 21.05 02a57358o0323o  0.368421
57358.389961 19.510313      NaN    -19    19 o    0   1.21 42.72593 -2.13844  2442.70  5134.72  4.02 3.59 -55.0 -0.427    19.26 20.98 02a57358o0357o -1.000000
57358.409274 19.351140      NaN    -26    22 o    0   0.91 42.72593 -2.13844  2139.43  6878.78  3.82 3.45 -69.8 -0.445    19.18 20.76 02a57358o0386o -1.181818
57359.357868 18.933071      NaN     34    21 o    0   0.88 42.72593 -2.13844  3025.90  5713.97  3.95 3.57 -68.2 -0.430    19.29 21.07 02a57359o0172o  1.619048
57359.373698 19.631075      NaN    -32    17 o    0   1.10 42.72593 -2.13844  3311.91  6296.86  3.78 3.47 -75.9 -0.429    19.36 21.15 02a57359o0198o -1.882353
57359.390929 19.631075      NaN    -12    17 o    0   1.10 42.72593 -2.13844  2439.35  5139.14  3.94 3.55 -59.5 -0.427    19.40 21.22 02a57359o0225o -0.705882
57359.416608 19.510313      NaN    -20    19 o    0   0.97 42.72593 -2.13844  2138.01  6879.76  3.83 3.43 -67.3 -0.442    19.41 21.20 02a57359o0265o -1.052632
57366.345672 19.302877      NaN    -39    23 o    0   1.00 42.72593 -2.13844  3208.27  5496.86  4.25 3.89 -56.1 -0.405    18.95 20.58 02a57366o0234o -1.695652
57366.362911 19.351140      NaN    -11    22 o    0   0.96 42.72593 -2.13844  3499.41  6080.97  3.88 3.56 -66.5 -0.423    19.04 20.61 02a57366o0261o -0.500000
57366.380170 19.169763      NaN     15    21 o    0   1.04 42.72593 -2.13844  2631.80  4920.67  4.37 3.87 -47.3 -0.405    19.03 20.70 02a57366o0288o  0.714286
57366.398561 19.351140      NaN     -4    22 o    0   1.14 42.72593 -2.13844  2334.29  6671.83  4.29 3.81 -59.4 -0.421    19.03 20.74 02a57366o0315o -0.181818
57382.327251 18.675237      NaN    -32    41 o    0   1.18 42.72593 -2.13844  3008.29  5718.89  4.20 3.73 -63.4 -0.430    18.39 19.42 02a57382o0138o -0.780488
57382.344461 18.598565      NaN    -23    44 o    0   0.99 42.72593 -2.13844  3295.66  6302.05  4.34 3.93 -65.0 -0.412    18.30 19.38 02a57382o0163o -0.522727
