         MJD         m       dm      uJy   duJy   F  err  chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57227.607134 19.089302      NaN    -14.0   28.0   o  0.0   1.04 42.72928 -2.13037  8889.15   106.31  3.99 3.55  29.0 -0.500    19.16 20.77 02a57227o0386o 0xc00800
57229.574700 18.640491      NaN     52.0   25.0   o  0.0   0.87 42.72928 -2.13037  7934.11  4604.01  3.66 3.34  86.8 -0.434    19.07 20.64 02a57229o0445o 0xc00900
57229.590646 19.510313      NaN    -25.0   19.0   o  0.0   1.12 42.72928 -2.13037  7937.75  4610.64  3.55 3.20 -89.4 -0.440    19.15 20.72 02a57229o0456o 0xc00800
57318.355373 18.356290      NaN     42.0   41.0   o  0.0   0.96 42.72928 -2.13037  8001.79  4615.81  4.42 3.98  88.4 -0.455    18.51 19.87 02a57318o0250o 0xc00800
57318.381763 18.590371      NaN     28.0   35.0   o  0.0   0.97 42.72928 -2.13037  7998.76  4621.10  4.39 3.91 -87.0 -0.449    18.58 19.96 02a57318o0291o 0xc00800
57318.408161 18.738855      NaN     26.0   30.0   o  0.0   1.81 42.72928 -2.13037  9463.71  3177.50  4.83 4.27  47.2 -0.475    18.65 20.00 02a57318o0332o 0xc00800
57318.434529 19.051202      NaN     -1.0   29.0   o  0.0   1.39 42.72928 -2.13037  9458.68  3183.90  4.74 4.09  44.3 -0.486    18.70 20.08 02a57318o0373o 0xc00800
57353.368574 18.504094      NaN   -126.0   48.0   o  0.0   1.23 42.72928 -2.13037  2721.71  6020.47  3.84 3.51 -69.7 -0.432    18.09 18.72 02a57353o0308o 0xc00900
57353.377137 18.125925      NaN     24.0   60.0   o  0.0   0.97 42.72928 -2.13037  2719.69  6020.72  3.82 3.53 -69.6 -0.422    18.00 18.55 02a57353o0321o 0xc00800
57353.385944 18.191747      NaN    -57.0   64.0   o  0.0   1.18 42.72928 -2.13037  2719.00  6021.64  3.76 3.42 -68.4 -0.431    17.90 18.39 02a57353o0334o 0xc00800
