Nested Sampling Global Log-Evidence           :   -0.537144365335099678E+02  +/-    0.454345524184197158E+00
Nested Importance Sampling Global Log-Evidence:   -0.587047357219129466E+02  +/-    0.333156226202042591E-01

Dim No.       Mean        Sigma
   1    0.240841445479424120E-01    0.253397817804165322E-01
   2   -0.122807838410569783E+02    0.106780041871695697E+01
   3    0.593943804479747040E+00    0.955416219457995985E-01
   4    0.117253960979955529E+01    0.247022543414793516E+00
   5    0.118155019468194622E-01    0.371028560416479742E-02
   6    0.174229913834244354E+01    0.534397038094968288E-01
   7   -0.166587527146108649E+01    0.437395758161673087E+00
   8   -0.245507523437477650E-01    0.355530119863907285E-01
   9   -0.155878545949309699E+01    0.143064614677401325E+01
  10   -0.150314455190603574E+00    0.115229010784380012E+00
  11   -0.353896054791783335E-01    0.144006985160367779E+00
  12   -0.214514002054621622E+00    0.219526856676931587E+00
  13   -0.299386788645774393E+00    0.988224177427945716E-01
  14   -0.106081926795152270E+01    0.523741645648365395E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.136785660922640190E-01
   2   -0.126816616001337419E+02
   3    0.559106845081706161E+00
   4    0.145421310590500852E+01
   5    0.130882314878502746E-01
   6    0.173475706782834993E+01
   7   -0.145733310867015931E+01
   8    0.142233726824864265E-01
   9   -0.557225315254223030E+00
  10   -0.166917415147252252E+00
  11   -0.122829976437640043E+00
  12    0.589493214851506686E-01
  13   -0.362694864135570394E+00
  14   -0.101246542083242064E+01

MAP Parameters
Dim No.        Parameter
   1    0.136785660922640190E-01
   2   -0.126816616001337419E+02
   3    0.559106845081706161E+00
   4    0.145421310590500852E+01
   5    0.130882314878502746E-01
   6    0.173475706782834993E+01
   7   -0.145733310867015931E+01
   8    0.142233726824864265E-01
   9   -0.557225315254223030E+00
  10   -0.166917415147252252E+00
  11   -0.122829976437640043E+00
  12    0.589493214851506686E-01
  13   -0.362694864135570394E+00
  14   -0.101246542083242064E+01
