Nested Sampling Global Log-Evidence           :   -0.385533961962875722E+02  +/-    0.533388297369074338E+00
Nested Importance Sampling Global Log-Evidence:   -0.442266204735593575E+02  +/-    0.414735719146622564E-01

Dim No.       Mean        Sigma
   1    0.911634740153489109E-01    0.264486564218138140E-01
   2   -0.147443564996406042E+02    0.254197334739952074E+01
   3    0.922278401488769273E+00    0.101877392747825563E+00
   4    0.168039719595914372E+01    0.867456032757533413E-01
   5    0.966902050667892837E-02    0.125210928177981167E-02
   6    0.153897046435494511E+01    0.628174565249482036E-01
   7   -0.173613581381079962E+01    0.443018642302541177E+00
   8   -0.923057904091023271E-02    0.395163371004018868E-01
   9   -0.223243967496018447E+01    0.237538211829429713E+01
  10   -0.185681700866898614E+00    0.108704933599230683E+00
  11   -0.122744604831994397E+00    0.770570717052771748E-01
  12   -0.106454870585240308E+00    0.156340281275515858E+00
  13   -0.101657828373203668E+00    0.684185543750291114E-01
  14   -0.106363125808684633E+01    0.540354361699631192E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.116005402369287747E+00
   2   -0.140171782399179303E+02
   3    0.974429499659718701E+00
   4    0.172289331128442336E+01
   5    0.107222659752570833E-01
   6    0.150910084127892485E+01
   7   -0.203078157733379916E+01
   8    0.140833731711373089E-01
   9   -0.268350327603446281E+01
  10   -0.238782711093601718E+00
  11   -0.594554585658220447E-01
  12    0.352629742514329603E-01
  13   -0.111054227771621564E+00
  14   -0.117514339271791490E+01

MAP Parameters
Dim No.        Parameter
   1    0.116005402369287747E+00
   2   -0.140171782399179303E+02
   3    0.974429499659718701E+00
   4    0.172289331128442336E+01
   5    0.107222659752570833E-01
   6    0.150910084127892485E+01
   7   -0.203078157733379916E+01
   8    0.140833731711373089E-01
   9   -0.268350327603446281E+01
  10   -0.238782711093601718E+00
  11   -0.594554585658220447E-01
  12    0.352629742514329603E-01
  13   -0.111054227771621564E+00
  14   -0.117514339271791490E+01
