         MJD         m       dm     uJy  duJy F  err     chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
58617.547529 17.381362 0.083106  -184.0    31 o    0      7.37 294.71012 -50.19271  7759.10 10509.30 2.37 2.10 -76.0 -0.456    19.13 20.02 02a58617o0353o 0xc00900      -589.0
58617.557153 17.485380 0.064908  -221.0    22 o    0     12.75 294.71012 -50.19271  7718.11 10470.73 2.32 2.07 -77.0 -0.461    19.19 20.13 02a58617o0373o 0xc00801      -589.0
58619.542108 16.680957 0.088603   183.0    63 o    0      1.55 294.71012 -50.19271  4461.82    82.58 3.94 3.14 -16.9 -0.381    18.15 19.17 01a58619o0657o 0xc00800      -589.0
58619.544897 16.228608      NaN  -582.0   388 o    0      0.02 294.71012 -50.19271  4441.81    43.83 4.10 3.29 -17.1 -0.362    18.15 19.18 01a58619o0663o 0xc00802      -589.0
58619.550498 16.753657 0.072182   133.0    48 o    0      1.96 294.71012 -50.19271  4496.32   122.01 3.59 3.00 -16.3 -0.400    18.21 19.23 01a58619o0675o 0xc00800      -589.0
58619.625319 14.858024      NaN   588.0   987 o    0      0.11 294.71012 -50.19271  6133.67 10497.89 3.74 3.63 -31.2 -0.442    16.55 17.55 01a58619o0835o 0xc00802      -589.0
58621.568385 17.430723 0.182359  -202.0    65 o    0      2.26 294.71012 -50.19271  2747.82 10478.60 2.31 1.93 -60.9 -0.449    18.05 18.21 02a58621o0714o 0xc00800      -589.0
58623.533900 15.694011      NaN   175.0   384 o    0      0.49 294.71012 -50.19271  4462.37    80.82 4.45 3.65 -17.1 -0.387    17.38 18.28 01a58623o0644o 0xc00802      -589.0
58623.537252 13.832034      NaN   706.0  3117 o    0      0.00 294.71012 -50.19271  4442.72    41.90 4.34 3.71 -22.9 -0.389    17.52 18.37 01a58623o0651o 0xc00802      -589.0
58623.544221 16.415308 0.090294   397.0    82 o    0      1.32 294.71012 -50.19271  4498.05   120.33 4.16 3.39 -17.9 -0.374    17.69 18.51 01a58623o0666o 0xc00800      -589.0
58627.525128 16.335712 0.195453   472.0   191 o    0      0.25 294.71012 -50.19271   954.19    57.23 4.82 4.39 -13.5 -0.351    18.14 19.44 01a58627o0625o 0xc00802      -589.0
58631.523699 16.903373 0.094937    40.0    55 o    0      1.09 294.71012 -50.19271   948.47    57.42 3.67 3.35  -1.4 -0.440    18.87 20.46 01a58631o0555o 0xc00800      -589.0
58635.510043 19.014394      NaN  -577.0    26 o    0      0.94 294.71012 -50.19271   553.65    41.37 3.58 3.21  -3.7 -0.438    18.98 20.50 01a58635o0600o 0xc00800      -589.0
58643.481457 16.758178 0.045302   130.0    30 o    0      3.53 294.71012 -50.19271  5822.18    67.87 3.71 3.05 -21.4 -0.414    19.01 20.51 01a58643o0479o 0xc00800      -589.0
58643.484218 18.816441      NaN -1504.0    36 o    0     40.26 294.71012 -50.19271  5803.57    29.85 3.55 2.93 -19.0 -0.426    19.05 20.49 01a58643o0485o 0xc00801      -589.0
58643.493793 16.543740 0.034704   287.0    28 o    0      3.48 294.71012 -50.19271  5858.50   104.06 4.20 3.50 -18.8 -0.391    18.92 20.48 01a58643o0505o 0xc00800      -589.0
58645.485324 17.482434 0.088271  -220.0    30 o    0      6.28 294.71012 -50.19271  4381.05 10485.64 2.50 1.95 -64.5 -0.408    19.11 19.93 02a58645o0545o 0xc00800      -589.0
58645.494844 17.837796 0.175514  -323.0    43 o    0      3.57 294.71012 -50.19271  4395.01 10526.14 2.52 1.93 -62.5 -0.412    19.23 20.15 02a58645o0565o 0xc00800      -589.0
58645.497614 17.427921 0.055966  -201.0    20 o    0     15.27 294.71012 -50.19271  4342.13 10446.09 2.42 1.96 -63.9 -0.414    19.20 20.18 02a58645o0571o 0xc00801      -589.0
58647.469018 16.791918 0.116830   108.0    75 o    0      0.94 294.71012 -50.19271  5816.61    63.63 3.93 3.58 -35.0 -0.399    18.29 19.51 01a58647o0417o 0xc00800      -589.0
58647.477853 16.649082 0.060091   206.0    44 o    0      1.93 294.71012 -50.19271  5852.19   103.26 3.89 3.46 -30.3 -0.394    18.37 19.56 01a58647o0435o 0xc00900      -589.0
