Nested Sampling Global Log-Evidence           :   -0.170216774948658212E+03  +/-    0.856409979328163651E+00
Nested Importance Sampling Global Log-Evidence:   -0.173483922083541302E+03  +/-    0.968129890037591062E-01

Dim No.       Mean        Sigma
   1    0.408259967959222411E-01    0.469003630335532336E-02
   2   -0.201389547772933817E+02    0.327050087986971938E+00
   3    0.665799269892643819E+00    0.217858754112206753E-01
   4    0.215942785353364775E+01    0.120053059119519506E-01
   5    0.568738840458357132E-02    0.116520300517571564E-03
   6    0.280245128541714417E+01    0.104855301088311773E+00
   7   -0.193650371474829641E+01    0.391648767826251631E+00
   8   -0.517793327822594664E-02    0.789136061906266922E-02
   9   -0.621520761052369530E+00    0.756818689072298989E+00
  10   -0.107457576069339839E+00    0.342768133402336708E-01
  11   -0.213976103440949167E+00    0.391609034547232907E-01
  12    0.226968313878216504E+00    0.163310395055720099E-01
  13   -0.433895636162299592E+00    0.105378793541136453E+00
  14   -0.106360883710333876E+01    0.543915537440167254E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.404275651617873391E-01
   2   -0.202971313318728832E+02
   3    0.691077032633801602E+00
   4    0.216316665553889997E+01
   5    0.570486133096485652E-02
   6    0.287616712671008568E+01
   7   -0.192013824000294409E+01
   8   -0.788017024611398220E-03
   9   -0.462035490688441186E+00
  10   -0.114410314563192131E+00
  11   -0.230403169708268407E+00
  12    0.229742751081914970E+00
  13   -0.612814458498378123E+00
  14   -0.101385379036764611E+01

MAP Parameters
Dim No.        Parameter
   1    0.404275651617873391E-01
   2   -0.202971313318728832E+02
   3    0.691077032633801602E+00
   4    0.216316665553889997E+01
   5    0.570486133096485652E-02
   6    0.287616712671008568E+01
   7   -0.192013824000294409E+01
   8   -0.788017024611398220E-03
   9   -0.462035490688441186E+00
  10   -0.114410314563192131E+00
  11   -0.230403169708268407E+00
  12    0.229742751081914970E+00
  13   -0.612814458498378123E+00
  14   -0.101385379036764611E+01
