Nested Sampling Global Log-Evidence           :   -0.128854243201331560E+02  +/-    0.402818825560012417E+00
Nested Importance Sampling Global Log-Evidence:   -0.189003414065160591E+02  +/-    0.446681543553953467E-01

Dim No.       Mean        Sigma
   1    0.118414248763591023E+00    0.519155713529595234E-01
   2   -0.315154563357686115E+02    0.981697058670033229E+01
   3    0.131327496462925453E+01    0.409137226106382035E+00
   4    0.112680505739488579E+01    0.341799514165645135E+00
   5    0.109059431598361282E-01    0.389720825658477566E-02
   6    0.225148853924760051E+01    0.150514311548076790E+00
   7   -0.162436544883428047E+01    0.403017888949757930E+00
   8   -0.590418329081733445E-01    0.663364397839424080E-01
   9   -0.585756848549278075E+01    0.342069245335064487E+01
  10   -0.428240682566272679E-01    0.144938822883300927E+00
  11   -0.538291107373166031E-01    0.139597859596269608E+00
  12   -0.232218340007859320E+00    0.187993734575768928E+00
  13   -0.462572828794688834E-01    0.131613979073724713E+00
  14   -0.105607845898482888E+01    0.535642489528620966E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.218469012099855364E+00
   2   -0.259400335174790335E+02
   3    0.153258294736321377E+01
   4    0.141152210190077176E+01
   5    0.111850495523003243E-01
   6    0.218011124387033117E+01
   7   -0.186507599248557354E+01
   8   -0.628958596511643986E-01
   9   -0.222295402037199796E+01
  10    0.210033142830713143E+00
  11   -0.977807479856642597E-02
  12   -0.114112935022946463E+00
  13   -0.420663724135928591E-01
  14   -0.102339270167748064E+01

MAP Parameters
Dim No.        Parameter
   1    0.218469012099855364E+00
   2   -0.259400335174790335E+02
   3    0.153258294736321377E+01
   4    0.141152210190077176E+01
   5    0.111850495523003243E-01
   6    0.218011124387033117E+01
   7   -0.186507599248557354E+01
   8   -0.628958596511643986E-01
   9   -0.222295402037199796E+01
  10    0.210033142830713143E+00
  11   -0.977807479856642597E-02
  12   -0.114112935022946463E+00
  13   -0.420663724135928591E-01
  14   -0.102339270167748064E+01
