         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57307.595762 19.384550      NaN     1    21 c    0   1.01 111.68878 54.99508  6698.17   560.54  5.29  4.06   4.7 -0.447    19.48 21.51 02a57307o0417c 0xc00800
57307.601962 19.569016      NaN   -10    18 c    0   0.82 111.68878 54.99508  1143.41 10148.16  4.80  3.86 -50.5 -0.394    19.46 21.49 02a57307o0425c 0xc00800
57307.616895 19.063754      NaN    26    20 c    0   1.11 111.68878 54.99508  6702.09   564.82  5.41  4.07   3.4 -0.445    19.49 21.50 02a57307o0448c 0xc00800
57307.622638 19.302877      NaN    18    17 c    0   1.12 111.68878 54.99508  1141.55 10148.07  4.67  3.90 -54.4 -0.393    19.47 21.48 02a57307o0457c 0xc00800
57307.645604 18.481707      NaN   -15    49 c    0   0.85 111.68878 54.99508  2720.54  8751.21  4.24  3.61 -61.0 -0.448    18.54 19.61 02a57307o0493c 0xc00800
57344.489466 19.287255      NaN    19    17 c    0   1.07 111.68878 54.99508  1197.70 10184.59  4.21  3.96 -64.9 -0.377    19.46 21.39 02a57344o0473c 0xc00800
57344.492031 19.454622      NaN     3    19 c    0   1.05 111.68878 54.99508  6760.65   603.08  4.66  3.89  -0.5 -0.437    19.50 21.43 02a57344o0477c 0xc00800
57344.516776 18.330283      NaN    64    35 c    0   1.22 111.68878 54.99508  6761.82   610.27  4.60  3.79  -0.4 -0.456    18.77 20.62 02a57344o0515c 0xc00800
57344.518704 18.550302      NaN   -78    46 c    0   1.14 111.68878 54.99508  1203.08 10192.95  4.09  3.87 -64.2 -0.389    18.30 20.11 02a57344o0518c 0xc00800
57396.411614 19.051202      NaN    39    16 c    0   0.96 111.68878 54.99508  6468.34   914.25  4.53  3.69  -1.0 -0.470    19.74 21.86 02a57396o0352c 0xc00800
57396.417110 19.183773      NaN    14    21 c    0   1.31 111.68878 54.99508   877.53 10484.89  4.18  3.98 -64.9 -0.388    19.72 21.84 02a57396o0359c 0xc00800
57396.436560 19.569016      NaN    -5    18 c    0   0.93 111.68878 54.99508   541.66  9869.92  4.17  3.87 -67.5 -0.417    19.72 21.81 02a57396o0388c 0xc00800
57396.438384 19.401649      NaN     0    21 c    0   0.98 111.68878 54.99508  6169.46   319.28  4.54  3.53  -0.5 -0.471    19.72 21.79 02a57396o0391c 0xc00800
57396.441841 19.766969      NaN   -25    15 c    0   1.17 111.68878 54.99508  3483.79  9007.71  4.03  3.68 -80.6 -0.419    19.72 21.83 02a57396o0396c 0xc00800
57424.383763 19.631075      NaN    -6    17 c    0   0.86 111.68878 54.99508  3445.13 10282.96  4.31  4.11 -71.2 -0.371    19.61 21.73 02a57424o0313c 0xc00800
57424.389921 19.367717      NaN     2    21 c    0   1.20 111.68878 54.99508  8911.38   651.46  4.59  3.80  21.7 -0.456    19.65 21.75 02a57424o0323c 0xc00800
57424.411487 19.256669      NaN   -28    24 c    0   0.85 111.68878 54.99508  8651.89    64.84  4.83  3.75  16.8 -0.446    19.64 21.72 02a57424o0358c 0xc00800
57424.412098 19.766969      NaN   -21    15 c    0   1.28 111.68878 54.99508  3226.11  9718.80  4.10  3.84 -77.0 -0.408    19.63 21.70 02a57424o0359c 0xc00800
57424.424701 19.766969      NaN   -31    15 c    0   1.15 111.68878 54.99508  4348.77  9118.29  4.00  3.71 -84.2 -0.419    19.62 21.68 02a57424o0379c 0xc00900
57424.428522 19.766969      NaN   -14    15 c    0   1.21 111.68878 54.99508  4411.24  9022.44  4.00  3.67 -87.4 -0.418    19.63 21.69 02a57424o0385c 0xc00800
57431.362932 18.598565 0.156280   132    19 c    0   1.18 111.68878 54.99508  3632.08  9907.60  4.49  4.26 -69.6 -0.370    19.41 21.48 02a57431o0299c 0xc00800
57431.363537 19.102305      NaN    14    23 c    0   0.95 111.68878 54.99508  9118.40   285.73  5.09  4.27  23.4 -0.408    19.42 21.47 02a57431o0300c 0xc00800
57431.379435 19.510313      NaN   -42    19 c    0   0.87 111.68878 54.99508  3385.01  9335.88  4.56  4.31 -66.9 -0.373    19.47 21.63 02a57431o0326c 0xc00900
57431.397761 19.719755      NaN     5    14 c    0   1.37 111.68878 54.99508  4530.38  8743.60  4.35  4.08 -78.1 -0.390    19.47 21.60 02a57431o0356c 0xc00800
57431.412434 19.609992      NaN     4    16 c    0   0.94 111.68878 54.99508  4393.39  9012.95  4.20  3.96 -77.8 -0.396    19.52 21.59 02a57431o0380c 0xc00800
57448.372510 18.990530      NaN    32    20 c    0   1.03 111.68878 54.99508  9414.40   685.56  4.96  3.90  23.8 -0.457    19.61 21.64 02a57448o0174c 0xc00800
57448.372989 19.569016      NaN   -12    18 c    0   0.75 111.68878 54.99508  3847.64 10274.63  4.10  3.92 -56.8 -0.408    19.60 21.61 02a57448o0175c 0xc00800
57448.382194 19.510313      NaN     9    16 c    0   1.37 111.68878 54.99508  3581.47  9688.50  4.00  3.78 -57.7 -0.423    19.61 21.60 02a57448o0193c 0xc00800
57448.384590 19.401649      NaN   -10    21 c    0   1.00 111.68878 54.99508  9105.79    80.74  4.98  3.78  21.4 -0.457    19.62 21.63 02a57448o0198c 0xc00800
57448.399832 19.652575      NaN     2    16 c    0   1.20 111.68878 54.99508  4688.25  9089.92  3.91  3.68 -72.7 -0.432    19.61 21.60 02a57448o0229c 0xc00800
57448.416390 19.841877      NaN   -40    14 c    0   1.41 111.68878 54.99508  4465.46  9193.02  3.86  3.70 -72.2 -0.429    19.56 21.54 02a57448o0263c 0xc00900
57449.355426 19.491430      NaN    10    16 c    0   1.74 111.68878 54.99508  3618.51 10313.23  4.12  3.94 -54.9 -0.402    19.66 21.73 02a57449o0307c 0xc00800
