Nested Sampling Global Log-Evidence           :   -0.534348781372162218E+01  +/-    0.235934215449135926E+00
Nested Importance Sampling Global Log-Evidence:   -0.975857459778921310E+01  +/-    0.453154941965933922E-01

Dim No.       Mean        Sigma
   1    0.986469779425147436E-01    0.378181525094247739E-01
   2   -0.229927102276688622E+02    0.518331991360112010E+01
   3    0.624432428101781345E+00    0.320154878299510892E+00
   4    0.133417535116961306E+01    0.404185448196075825E+00
   5    0.818409442405476639E-02    0.409400914130464855E-02
   6    0.218124132224933787E+01    0.255370617837429204E+00
   7   -0.154150708546262361E+01    0.360012404633110406E+00
   8   -0.761930448485140938E-01    0.556125519327485343E-01
   9   -0.458957077257253321E+01    0.342267636532218500E+01
  10   -0.155757143293850708E+00    0.154236010559303943E+00
  11   -0.556627872803352741E-01    0.146685644190003101E+00
  12   -0.254500405227721660E+00    0.212821912356326221E+00
  13   -0.124337704322307577E+00    0.206665955485459935E+00
  14   -0.106767268139668281E+01    0.588249556783437128E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.446736414489322525E-01
   2   -0.251751017596842921E+02
   3   -0.249659854624572075E+00
   4    0.103753915527673612E+01
   5    0.897874708129580909E-02
   6    0.236831159616574594E+01
   7   -0.123482894809372334E+01
   8   -0.627059516190560107E-01
   9   -0.290748051319375111E+01
  10   -0.709034338404185699E-01
  11    0.809331450513097461E-01
  12   -0.373108616847428243E+00
  13    0.849970353429610470E-01
  14   -0.106476641825736884E+01

MAP Parameters
Dim No.        Parameter
   1    0.446736414489322525E-01
   2   -0.251751017596842921E+02
   3   -0.249659854624572075E+00
   4    0.103753915527673612E+01
   5    0.897874708129580909E-02
   6    0.236831159616574594E+01
   7   -0.123482894809372334E+01
   8   -0.627059516190560107E-01
   9   -0.290748051319375111E+01
  10   -0.709034338404185699E-01
  11    0.809331450513097461E-01
  12   -0.373108616847428243E+00
  13    0.849970353429610470E-01
  14   -0.106476641825736884E+01
