Nested Sampling Global Log-Evidence           :   -0.516712745363438657E+02  +/-    0.584804296733321904E+00
Nested Importance Sampling Global Log-Evidence:   -0.584394024006679089E+02  +/-    0.272002945186447312E-01

Dim No.       Mean        Sigma
   1    0.135094394427473813E+00    0.389439454134092866E-01
   2   -0.263295403991241983E+02    0.358037552330034758E+01
   3    0.109141698005969734E+01    0.682145341094948510E-01
   4    0.151672119298541719E+01    0.355494849402218760E+00
   5    0.839870985760101177E-02    0.209674497597924338E-02
   6    0.164254733517391838E+01    0.303613855539970126E-01
   7   -0.163845725175927948E+01    0.420741877986759993E+00
   8   -0.852746189060467757E-01    0.247510141344923010E-01
   9   -0.568046365251346064E+01    0.185065438069021337E+01
  10   -0.169692696191663189E+00    0.682084876218014141E-01
  11   -0.137347003942290768E+00    0.123562292955938888E+00
  12    0.481629288295010519E-02    0.205921001686403815E+00
  13   -0.113326359329453452E+00    0.362735971715359984E-01
  14   -0.106690845861878580E+01    0.593975801066186984E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.103938054314715228E+00
   2   -0.284965192069555506E+02
   3    0.102967471018741108E+01
   4    0.173521038843089404E+01
   5    0.871477733541909348E-02
   6    0.164243176338595354E+01
   7   -0.238537789834345304E+01
   8   -0.933752874423835338E-01
   9   -0.574208780567613442E+01
  10   -0.217093864998657571E+00
  11   -0.105746413141512369E+00
  12    0.105070543586275239E+00
  13   -0.110234498115372365E+00
  14   -0.100586745289910140E+01

MAP Parameters
Dim No.        Parameter
   1    0.103938054314715228E+00
   2   -0.284965192069555506E+02
   3    0.102967471018741108E+01
   4    0.173521038843089404E+01
   5    0.871477733541909348E-02
   6    0.164243176338595354E+01
   7   -0.238537789834345304E+01
   8   -0.933752874423835338E-01
   9   -0.574208780567613442E+01
  10   -0.217093864998657571E+00
  11   -0.105746413141512369E+00
  12    0.105070543586275239E+00
  13   -0.110234498115372365E+00
  14   -0.100586745289910140E+01
