         MJD         m       dm     uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57205.289682 17.488335      NaN    66.5    96 o    0   1.22 198.65305 -10.42746  7799.53  5417.71 3.90 3.31 -89.2 -0.449    18.13 18.92 02a57205o0038o 0xc00800       -12.5
57205.296553 18.261819      NaN    35.5    44 o    0   1.29 198.65305 -10.42746  7800.24  5416.68 3.77 3.29 -88.9 -0.450    18.25 19.05 02a57205o0047o 0xc00800       -12.5
57206.300468 18.574166      NaN   -26.5    45 o    0   0.93 198.65305 -10.42746  7783.54  5416.44 3.89 3.39 -87.8 -0.426    18.34 19.30 02a57206o0040o 0xc00800       -12.5
57206.307388 18.343209      NaN    19.5    45 o    0   0.93 198.65305 -10.42746  7784.38  5417.28 3.80 3.32  89.8 -0.440    18.35 19.25 02a57206o0049o 0xc00800       -12.5
57357.662624 17.384047      NaN    -7.5   133 o    0   0.98 198.65305 -10.42746  6365.98  1711.34 3.96 3.56   0.6 -0.487    17.44 17.62 02a57357o0752o 0xc00900       -12.5
57358.647847 18.292405      NaN    27.5    45 o    0   1.08 198.65305 -10.42746  6082.50  1125.55 4.38 3.73  -1.9 -0.472    18.40 19.47 02a57358o0756o 0xc00800       -12.5
57358.663175 16.731331      NaN   325.5   133 o    0   1.09 198.65305 -10.42746  6956.29  2296.26 4.76 3.69   4.7 -0.404    17.25 17.49 02a57358o0781o 0xc00800       -12.5
57359.655300 17.774377      NaN   113.5    52 o    0   0.87 198.65305 -10.42746  6084.19  1125.25 4.16 3.52  -0.4 -0.501    18.29 19.21 02a57359o0638o 0xc00900       -12.5
57359.656517 18.396507      NaN    -3.5    50 o    0   0.87 198.65305 -10.42746  6955.25  2296.68 3.78 3.54   7.6 -0.462    18.23 19.08 02a57359o0640o 0xc00800       -12.5
57438.563654 19.014394      NaN   -28.5    30 o    0   1.22 198.65305 -10.42746  3812.86  9536.40 3.58 3.33  16.1 -0.438    18.67 19.70 02a57438o0597o 0xc00800       -12.5
57438.581141 18.847027      NaN     5.5    29 o    0   1.19 198.65305 -10.42746  3530.33  8950.79 3.52 3.43  14.5 -0.446    18.68 19.73 02a57438o0627o 0xc00800       -12.5
57438.600566 19.002397      NaN    -2.5    27 o    0   1.25 198.65305 -10.42746  4689.25  8375.36 3.38 3.30  78.9 -0.469    18.73 19.81 02a57438o0658o 0xc00800       -12.5
57438.618416 19.014394      NaN   -36.5    30 o    0   0.93 198.65305 -10.42746  4631.31  8335.59 3.44 3.32 -86.6 -0.464    18.74 19.86 02a57438o0688o 0xc00900       -12.5
