         MJD         m  dm   uJy  duJy F  err  chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57397.498330 19.696897 NaN    -6    16 c    0   1.18 162.5823 -33.40122  5822.85  7868.38 3.89 3.79  71.1 -0.413    19.50 21.56 02a57397o0445c 0xc00800
57397.507559 19.766969 NaN   -26    15 c    0   1.30 162.5823 -33.40122  6097.31  6118.54 3.82 3.56  81.8 -0.407    19.51 21.51 02a57397o0460c 0xc00800
57429.487964 19.696897 NaN   -26    16 c    0   1.07 162.5823 -33.40122  4909.38  7904.89 3.84 3.51 -88.9 -0.430    19.58 21.56 02a57429o0465c 0xc00800
57430.503996 19.652575 NaN     2    16 c    0   0.93 162.5823 -33.40122  5682.66  2616.73 4.00 3.67  -5.7 -0.420    19.62 21.64 02a57430o0454c 0xc00800
57453.433999 19.696897 NaN   -16    16 c    0   1.09 162.5823 -33.40122  4847.45  3838.96 4.00 3.70 -17.7 -0.415    19.53 21.50 02a57453o0439c 0xc00800
57453.451134 19.419021 NaN     8    18 c    0   1.01 162.5823 -33.40122  4577.86  3257.83 4.19 3.78 -16.7 -0.403    19.50 21.47 02a57453o0474c 0xc00800
57453.468730 19.271854 NaN    23    16 c    0   1.05 162.5823 -33.40122  5729.27  2681.85 4.12 3.71  -4.9 -0.431    19.53 21.46 02a57453o0509c 0xc00800
57453.487738 19.589310 NaN     5    16 c    0   1.23 162.5823 -33.40122  5721.32  2643.91 4.09 3.66  -5.8 -0.438    19.51 21.42 02a57453o0544c 0xc00800
57457.428319 19.529530 NaN     2    18 c    0   1.07 162.5823 -33.40122  4913.48  3779.95 4.16 3.90 -66.1 -0.427    19.38 21.45 02a57457o0436c 0xc00800
57457.445972 19.631075 NaN    -9    17 c    0   1.45 162.5823 -33.40122  4630.25  3198.83 4.35 4.03 -33.4 -0.414    19.41 21.45 02a57457o0472c 0xc00800
57457.463856 19.318728 NaN    11    19 c    0   0.93 162.5823 -33.40122  5782.81  2622.05 4.40 4.02 -10.8 -0.431    19.42 21.45 02a57457o0508c 0xc00800
57457.482668 19.287255 NaN    13    19 c    0   1.00 162.5823 -33.40122  5722.83  2641.72 4.31 3.81 -12.8 -0.444    19.41 21.37 02a57457o0545c 0xc00900
57461.410540 18.675237 NaN   -82    41 c    0   1.28 162.5823 -33.40122  4844.60  3895.25 3.96 3.66 -12.7 -0.437    18.42 20.27 02a57461o0410c 0xc00900
57461.427553 19.351140 NaN   -46    22 c    0   1.15 162.5823 -33.40122  4575.20  3295.30 4.09 3.65 -16.1 -0.436    19.18 21.10 02a57461o0445c 0xc00800
57461.444597 19.454622 NaN   -22    20 c    0   1.01 162.5823 -33.40122  5726.81  2718.94 4.25 3.75  -4.3 -0.440    19.28 21.21 02a57461o0480c 0xc00800
57461.464714 17.689250 NaN    83    74 c    0   1.06 162.5823 -33.40122  5718.05  2642.49 4.31 3.75  -6.9 -0.450    17.79 19.69 02a57461o0515c 0xc00800
57481.346512 19.569016 NaN   -13    18 c    0   0.89 162.5823 -33.40122  4756.21  3788.11 4.12 3.80 -15.9 -0.437    19.41 21.35 02a57481o0288c 0xc00800
57481.364681 19.631075 NaN   -10    17 c    0   1.10 162.5823 -33.40122  4470.82  3200.30 4.17 3.78 -13.7 -0.435    19.44 21.37 02a57481o0324c 0xc00800
57481.385522 19.510313 NaN   -51    19 c    0   0.87 162.5823 -33.40122  5622.63  2626.79 4.35 3.94  -4.8 -0.425    19.40 21.35 02a57481o0362c 0xc00800
57481.395325 19.510313 NaN   -21    19 c    0   0.93 162.5823 -33.40122  5700.53  2627.75 4.37 3.91  -3.7 -0.429    19.40 21.35 02a57481o0381c 0xc00800
57520.262967 18.389700 NaN    64    32 c    0   0.92 162.5823 -33.40122  5247.32  5350.39 3.94 3.78 -83.8 -0.475    18.74 20.16 02a57520o0083c 0xc00800
57520.273747 18.910912 NaN    15    28 c    0   0.96 162.5823 -33.40122  5228.92  5316.52 3.97 3.75 -84.2 -0.472    18.81 20.28 02a57520o0105c 0xc00800
57520.284478 18.796518 NaN    26    28 c    0   1.09 162.5823 -33.40122  5275.67  5396.91 3.98 3.83 -78.0 -0.455    18.77 20.25 02a57520o0127c 0xc00800
57520.295163 19.089302 NaN     0    28 c    0   0.98 162.5823 -33.40122  5289.24  5285.87 3.95 3.79 -65.2 -0.461    18.84 20.35 02a57520o0149c 0xc00800
57520.305848 18.878500 NaN    21    27 c    0   0.94 162.5823 -33.40122  5255.98  5344.26 4.16 3.90 -74.3 -0.438    18.83 20.41 02a57520o0171c 0xc00800
57521.246355 18.417189 NaN   -13    52 c    0   1.07 162.5823 -33.40122  5368.98  8590.59 4.21 4.05  85.2 -0.451    18.56 19.86 02a57521o0038c 0xc00800
57521.247324 18.550302 NaN    -3    46 c    0   1.02 162.5823 -33.40122  5380.67  8630.36 4.24 4.07 -83.5 -0.447    18.58 19.92 02a57521o0040c 0xc00800
57521.248291 18.504094 NaN     3    47 c    0   0.94 162.5823 -33.40122  5332.17  8552.24 4.10 3.93 -84.1 -0.447    18.61 19.90 02a57521o0042c 0xc00800
57521.255720 18.550302 NaN   -18    46 c    0   0.90 162.5823 -33.40122  5210.38  1858.48 4.69 4.09  -4.6 -0.463    18.31 19.67 02a57521o0057c 0xc00800
57521.267023 17.913871 NaN    14    78 c    0   0.88 162.5823 -33.40122  5177.58  1921.76 4.22 3.62  -4.0 -0.525    18.32 19.60 02a57521o0079c 0xc00800
57747.609903 19.197966 NaN    22    18 c    0   1.03 162.5823 -33.40122  3547.63  3260.20 4.47 3.97   3.3 -0.382    19.50 21.54 02a57747o0847c 0xc00800
57747.631627 19.631075 NaN    -3    17 c    0   0.99 162.5823 -33.40122  3533.49  3218.72 3.98 3.92  70.1 -0.372    19.55 21.50 02a57747o0890c 0xc00800
57747.644582 19.609992 NaN     7    15 c    0   1.12 162.5823 -33.40122  3583.54  3298.43 4.09 3.93   4.9 -0.365    19.53 21.50 02a57747o0916c 0xc00800
57751.611089 19.766969 NaN     0    15 c    0   1.01 162.5823 -33.40122  6881.20  2224.05 3.81 3.69  74.1 -0.409    19.71 21.73 02a57751o0368c 0xc00800
57751.625161 19.696897 NaN    -6    16 c    0   1.06 162.5823 -33.40122  6866.24  2185.98 3.91 3.86  73.0 -0.405    19.63 21.64 02a57751o0396c 0xc00800
57751.639213 19.491430 NaN     7    17 c    0   0.96 162.5823 -33.40122  6931.74  2263.14 3.87 3.84  64.0 -0.404    19.63 21.62 02a57751o0424c 0xc00800
57751.653231 19.696897 NaN    -2    16 c    0   1.26 162.5823 -33.40122  6949.47  2148.29 3.93 3.89  69.9 -0.401    19.56 21.55 02a57751o0452c 0xc00800
57751.666775 19.089302 NaN   -32    28 c    0   0.99 162.5823 -33.40122  6900.77  2206.68 3.88 3.86  74.4 -0.407    18.94 20.39 02a57751o0479c 0xc00800
57755.600974 19.491430 NaN    16    14 c    0   1.11 162.5823 -33.40122  5708.28  4587.97 3.74 3.57  81.1 -0.398    19.68 21.65 02a57755o0782c 0xc00800
57755.614842 19.816329 NaN     1    14 c    0   0.91 162.5823 -33.40122  5693.52  4549.83 3.70 3.53  83.1 -0.398    19.71 21.67 02a57755o0809c 0xc00800
57755.629002 19.351140 NaN    21    15 c    0   0.91 162.5823 -33.40122  5743.05  4607.70 3.70 3.53  82.4 -0.398    19.68 21.61 02a57755o0836c 0xc00800
57755.640957 19.419021 NaN    14    16 c    0   0.78 162.5823 -33.40122  5760.82  4490.47 3.72 3.54  84.7 -0.394    19.67 21.62 02a57755o0859c 0xc00800
57755.656262 19.334813 NaN    22    15 c    0   1.05 162.5823 -33.40122  5728.85  4570.08 3.74 3.56  83.5 -0.396    19.60 21.50 02a57755o0889c 0xc00800
57779.539282 19.696897 NaN    -8    16 c    0   1.01 162.5823 -33.40122  5189.50  4926.08 3.98 3.79  83.7 -0.379    19.65 21.72 02a57779o0625c 0xc00800
57779.554814 19.696897 NaN    -2    16 c    0   0.81 162.5823 -33.40122  5159.22  4887.09 3.90 3.72  80.4 -0.382    19.66 21.70 02a57779o0655c 0xc00800
57779.570292 19.841877 NaN   -15    14 c    0   1.19 162.5823 -33.40122  5226.01  4966.50 3.87 3.82  57.0 -0.380    19.65 21.71 02a57779o0685c 0xc00800
57779.585732 19.841877 NaN    -7    14 c    0   1.08 162.5823 -33.40122  5243.68  4849.75 3.89 3.75  85.4 -0.384    19.66 21.72 02a57779o0715c 0xc00800
57779.601651 19.631075 NaN    -6    17 c    0   0.83 162.5823 -33.40122  5213.10  4906.24 4.09 3.94  86.2 -0.372    19.57 21.68 02a57779o0746c 0xc00800
57783.535096 19.696897 NaN    -9    16 c    0   0.85 162.5823 -33.40122  4272.56  3080.27 3.86 3.83 -32.1 -0.386    19.68 21.77 02a57783o0609c 0xc00800
57783.550196 19.719755 NaN     5    14 c    0   0.92 162.5823 -33.40122  4258.00  3040.96 4.02 3.95 -43.2 -0.380    19.66 21.78 02a57783o0638c 0xc00900
57783.566220 19.491430 NaN    13    15 c    0   1.04 162.5823 -33.40122  4308.97  3120.17 4.18 4.12 -34.1 -0.366    19.62 21.81 02a57783o0669c 0xc00800
57783.582344 19.841877 NaN   -17    14 c    0   1.07 162.5823 -33.40122  4328.55  3002.61 4.02 3.92 -32.8 -0.377    19.67 21.85 02a57783o0700c 0xc00800
57783.598428 19.766969 NaN   -10    15 c    0   1.01 162.5823 -33.40122  4298.18  3058.72 3.96 3.86 -37.5 -0.383    19.67 21.81 02a57783o0731c 0xc00800
57787.505779 19.696897 NaN   -26    16 c    0   0.92 162.5823 -33.40122  3469.43  1867.82 3.90 3.89 -58.2 -0.396    19.72 21.83 02a57787o0561c 0xc00800
57787.519575 19.287255 NaN    19    17 c    0   0.74 162.5823 -33.40122  3438.14  1828.19 3.97 3.94 -82.6 -0.393    19.72 21.84 02a57787o0589c 0xc00800
57787.537711 19.631075 NaN   -12    17 c    0   0.77 162.5823 -33.40122  3504.90  1907.73 3.85 3.80 -22.6 -0.396    19.73 21.78 02a57787o0624c 0xc00800
57787.548058 19.271854 NaN    23    16 c    0   0.94 162.5823 -33.40122  3522.04  1790.30 3.89 3.86 -52.2 -0.397    19.71 21.80 02a57787o0645c 0xc00800
57787.562821 19.102305 NaN    35    16 c    0   0.98 162.5823 -33.40122  3491.46  1848.97 3.98 3.94 -71.1 -0.391    19.71 21.85 02a57787o0674c 0xc00800
57803.522927 19.334813 NaN     4    21 c    0   0.79 162.5823 -33.40122  6255.33  3303.12 3.75 3.60  87.7 -0.389    19.27 20.85 02a57803o0591c 0xc00800
57803.534577 19.491430 NaN     1    19 c    0   1.10 162.5823 -33.40122  6241.92  3263.91 3.73 3.58  88.7 -0.391    19.24 20.79 02a57803o0614c 0xc00800
57803.546302 18.967180 NaN    34    20 c    0   1.21 162.5823 -33.40122  6291.73  3339.88 3.79 3.63  89.4 -0.389    19.17 20.71 02a57803o0637c 0xc00800
57803.558475 19.102305 NaN    20    21 c    0   1.21 162.5823 -33.40122  6309.38  3222.11 3.76 3.62  89.5 -0.393    19.12 20.63 02a57803o0661c 0xc00800
57803.570168 19.169763 NaN    -9    26 c    0   0.92 162.5823 -33.40122  6278.74  3277.71 3.76 3.62 -88.1 -0.395    19.05 20.52 02a57803o0684c 0xc00800
57807.504699 19.696897 NaN   -26    16 c    0   0.83 162.5823 -33.40122  3552.29  4990.90 3.90 3.79  87.4 -0.373    19.62 21.68 02a57807o0535c 0xc00800
57807.520276 19.841877 NaN   -29    14 c    0   1.07 162.5823 -33.40122  3539.00  4950.38 3.87 3.74 -89.5 -0.376    19.63 21.69 02a57807o0565c 0xc00900
57807.535399 19.652575 NaN     2    16 c    0   0.78 162.5823 -33.40122  3589.91  5026.62 3.82 3.73 -88.2 -0.376    19.62 21.67 02a57807o0594c 0xc00800
57807.550411 19.696897 NaN    -8    16 c    0   0.99 162.5823 -33.40122  3624.47  4909.02 3.83 3.70 -78.6 -0.376    19.57 21.61 02a57807o0623c 0xc00800
57835.440607 19.569016 NaN    -6    18 c    0   1.00 162.5823 -33.40122  4604.42  4322.88 3.86 3.68  77.0 -0.382    18.96 20.87 02a57835o0344c 0xc00800
57835.455707 19.841877 NaN   -40    14 c    0   1.58 162.5823 -33.40122  4590.68  4283.65 3.90 3.73  79.2 -0.380    18.90 20.80 02a57835o0373c 0xc00900
57835.471577 19.102305 NaN    26    19 c    0   1.04 162.5823 -33.40122  4640.20  4359.40 3.77 3.62  76.7 -0.389    18.88 20.70 02a57835o0403c 0xc00900
57835.487401 19.510313 NaN   -25    19 c    0   1.05 162.5823 -33.40122  4658.90  4239.98 3.99 3.80  85.6 -0.375    18.78 20.59 02a57835o0433c 0xc00800
57835.502997 19.454622 NaN    -7    20 c    0   1.17 162.5823 -33.40122  4628.51  4295.78 4.03 3.89  88.6 -0.373    18.62 20.43 02a57835o0463c 0xc00800
57839.425350 19.510313 NaN   -36    19 c    0   1.13 162.5823 -33.40122  4723.30  3856.63 3.90 3.77  76.5 -0.375    18.76 20.46 02a57839o0393c 0xc00900
57839.456696 19.026525 NaN    26    21 c    0   0.88 162.5823 -33.40122  4758.41  3892.73 3.82 3.65  78.6 -0.389    18.82 20.56 02a57839o0452c 0xc00800
57839.472082 19.183773 NaN    23    18 c    0   1.25 162.5823 -33.40122  4793.47  3775.97 3.81 3.66  79.1 -0.386    18.80 20.51 02a57839o0481c 0xc00800
57839.487984 19.454622 NaN    -7    20 c    0   0.97 162.5823 -33.40122  4747.20  3830.72 3.82 3.68  87.8 -0.385    18.76 20.47 02a57839o0511c 0xc00800
57843.432540 19.510313 NaN   -23    19 c    0   1.23 162.5823 -33.40122  5623.84  5305.72 3.87 3.72  79.6 -0.385    18.84 20.67 02a57843o0384c 0xc00800
