Nested Sampling Global Log-Evidence           :   -0.266688995465463279E+03  +/-    0.766738741801425316E+00
Nested Importance Sampling Global Log-Evidence:   -0.272366683680513461E+03  +/-    0.241856271482922408E-01

Dim No.       Mean        Sigma
   1    0.685417710736369729E-02    0.110804817678771209E-01
   2   -0.139774637400230848E+02    0.193520828822843355E+00
   3    0.332526922657860768E+00    0.216671431420320665E-01
   4    0.131690511997500215E+01    0.111102979645493205E-01
   5    0.570175959019824860E-02    0.141572619862851356E-02
   6    0.140446398635208336E+01    0.111135021675128308E-01
   7   -0.170950327277589875E+01    0.460605454163201089E+00
   8   -0.203176882330266595E+00    0.149252231718665779E-01
   9   -0.477878493291780462E-01    0.345609318761502915E+00
  10   -0.616995701926567053E-01    0.438358058609267520E-01
  11    0.102375480710764494E+00    0.191884572009783719E-01
  12    0.257102425083473085E+00    0.114270845184639702E+00
  13   -0.187167097766770180E+00    0.257672227200704887E-01
  14   -0.106529412868013185E+01    0.606323633710176557E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.702080144889330460E-02
   2   -0.140971086164644497E+02
   3    0.324874815111812432E+00
   4    0.132247749463455366E+01
   5    0.329801211761904592E-02
   6    0.139190267321014249E+01
   7   -0.905248432015675619E+00
   8   -0.183997623364497626E+00
   9    0.223115607962198315E+00
  10   -0.277167088919254567E-01
  11    0.107897378750919343E+00
  12    0.516364570084535845E+00
  13   -0.174575769888177051E+00
  14   -0.105995636723350017E+01

MAP Parameters
Dim No.        Parameter
   1   -0.702080144889330460E-02
   2   -0.140971086164644497E+02
   3    0.324874815111812432E+00
   4    0.132247749463455366E+01
   5    0.329801211761904592E-02
   6    0.139190267321014249E+01
   7   -0.905248432015675619E+00
   8   -0.183997623364497626E+00
   9    0.223115607962198315E+00
  10   -0.277167088919254567E-01
  11    0.107897378750919343E+00
  12    0.516364570084535845E+00
  13   -0.174575769888177051E+00
  14   -0.105995636723350017E+01
