Nested Sampling Global Log-Evidence           :   -0.167359400651772594E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.234941246651775293E+01  +/-    0.959659051133447266E-01

Dim No.       Mean        Sigma
   1    0.134706995680521618E-01    0.330470655424084259E-02
   2   -0.105516265998307794E+02    0.125513746352134276E+00
   3    0.570084058062549248E+00    0.156957196291326907E-01
   4    0.110009237801366599E+01    0.806572720882490178E-02
   5    0.150022076010722580E-01    0.490811945737353842E-03
   6    0.112525724110039715E+01    0.321887321847431768E-01
   7   -0.168735713952381339E+01    0.701167680111468433E-01
   8   -0.470724429647042669E-01    0.233077780012867115E-01
   9   -0.471607426640075200E+01    0.806640702454650582E+00
  10   -0.158114707947413585E+00    0.568872736390031511E-01
  11    0.552436734831717596E-02    0.597129803972439449E-01
  12   -0.213334193702610503E+00    0.325016633984470532E-01
  13   -0.201798019528309780E+00    0.612525510659547023E-01
  14   -0.107834733211270373E+01    0.831030381992721272E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.125471931706386108E-01
   2   -0.105548425674781843E+02
   3    0.558610247126751558E+00
   4    0.109772864061458009E+01
   5    0.140495889694785027E-01
   6    0.107099081613015579E+01
   7   -0.163892014221933113E+01
   8   -0.958062683150141120E-01
   9   -0.397300040276189037E+01
  10   -0.878230184884956216E-01
  11    0.114681283626728615E-01
  12   -0.219689208999459762E+00
  13   -0.269976366971265758E+00
  14   -0.108299428767499628E+01

MAP Parameters
Dim No.        Parameter
   1    0.113264775607642958E-01
   2   -0.101689659482605848E+02
   3    0.550029558008541586E+00
   4    0.110638864475652077E+01
   5    0.142429432941356231E-01
   6    0.114172996620927081E+01
   7   -0.186118066235872281E+01
   8   -0.550406193508822389E-01
   9   -0.385979554891181165E+01
  10   -0.810656817160939069E-01
  11   -0.756747691833572766E-01
  12   -0.285625183323305554E+00
  13   -0.165153664212600415E+00
  14   -0.108114509747822884E+01
