Nested Sampling Global Log-Evidence           :   -0.114368617148902025E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.118632755287008287E+02  +/-    0.590004153147137902E-01

Dim No.       Mean        Sigma
   1    0.201278248399507115E+00    0.286837046935269763E-02
   2   -0.141552756578209493E+02    0.351546104501338053E+00
   3    0.168291991280714259E+00    0.106311882890508923E-01
   4    0.281168616509845126E+01    0.346598821093666784E-01
   5    0.287308881487647327E-01    0.316886277580195809E-03
   6    0.131569871822586726E+01    0.254035289446137708E-01
   7   -0.183595175073448758E+01    0.271871770185018215E-01
   8   -0.529761099428534277E-01    0.677486563338526668E-02
   9   -0.265631388050610129E+01    0.377515261957835468E+00
  10   -0.115156137529381350E+00    0.157777806927290910E-01
  11   -0.966079429458956557E-01    0.175598324698039779E-01
  12   -0.160301297037825120E-01    0.443253166932551859E-02
  13   -0.264347601958953536E-01    0.172661676215939801E-01
  14   -0.108605933697846635E+01    0.286322154835519415E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.206484567131468844E+00
   2   -0.137568884750747760E+02
   3    0.173897928487732778E+00
   4    0.283585175703505454E+01
   5    0.290045954730187086E-01
   6    0.132376142639564409E+01
   7   -0.182664555654027416E+01
   8   -0.428657244936872794E-01
   9   -0.264588265783572218E+01
  10   -0.133853944130212510E+00
  11   -0.853075502051566653E-01
  12   -0.228393546932673316E-01
  13   -0.596192490113080301E-01
  14   -0.108566410146982539E+01

MAP Parameters
Dim No.        Parameter
   1    0.201020480078179853E+00
   2   -0.150867157356666048E+02
   3    0.177942878835988277E+00
   4    0.283992148714241965E+01
   5    0.279379921757194685E-01
   6    0.135140118320235048E+01
   7   -0.186143496121874441E+01
   8   -0.547233398845991884E-01
   9   -0.212579131763994944E+01
  10   -0.118913965553229486E+00
  11   -0.432962548447593243E-01
  12   -0.222412118868753617E-01
  13   -0.212973000374945959E-01
  14   -0.108715569956023916E+01
