         MJD         m       dm      uJy  duJy F  err   chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57233.259683 18.467034      NaN     34.0    36 o    0    1.11 226.09433 51.08246  2440.84  3763.09  3.82  3.49 -71.9 -0.460    18.50 19.49 02a57233o0010o 0xc00800        -7.0
57233.292749 18.323878      NaN     43.0    40 o    0    0.80 226.09433 51.08246  2425.54  3773.41  3.67  3.38 -69.0 -0.454    18.40 19.39 02a57233o0038o 0xc00800        -7.0
57386.606061 18.776955      NaN     21.0    28 o    0    1.10 226.09433 51.08246  6492.23  8465.74  3.75  3.34 -89.2 -0.468    18.75 20.06 02a57386o0658o 0xc00800        -7.0
57386.617912 19.169763      NaN    -27.0    26 o    0    1.11 226.09433 51.08246  6184.17  7886.55  3.66  3.20 -87.7 -0.473    18.82 20.15 02a57386o0674o 0xc00800        -7.0
57386.626296 18.657725      NaN     43.0    25 o    0    1.13 226.09433 51.08246  7086.77  9044.71  3.58  3.21  89.9 -0.479    18.86 20.17 02a57386o0686o 0xc00800        -7.0
57386.632510 19.183773      NaN     -2.0    24 o    0    1.02 226.09433 51.08246  7385.63  7288.82  3.56  3.04  89.9 -0.473    18.89 20.22 02a57386o0696o 0xc00800        -7.0
57387.595862 18.786693      NaN    -43.0    37 o    0    1.26 226.09433 51.08246  6494.90  8463.46  3.61  3.47  70.4 -0.465    18.64 19.72 02a57387o0650o 0xc00800        -7.0
57387.606582 19.169763      NaN    -10.0    26 o    0    1.27 226.09433 51.08246  6188.04  7883.80  3.49  3.21 -88.0 -0.479    18.80 19.86 02a57387o0663o 0xc00800        -7.0
57387.612741 18.847027      NaN      5.0    31 o    0    0.96 226.09433 51.08246  7091.14  9041.85  3.53  3.32 -87.2 -0.471    18.90 19.98 02a57387o0673o 0xc00800        -7.0
57387.619924 19.302877      NaN    -11.0    23 o    0    1.21 226.09433 51.08246  7388.96  7285.15  3.50  3.08 -89.6 -0.478    18.93 20.01 02a57387o0682o 0xc00800        -7.0
