         MJD         m       dm     uJy  duJy F  err     chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57321.650215 16.728389      NaN   274.0   151 o    0      1.07 145.9755 -29.72748   182.05  9716.03 6.24 4.20 -58.5 -0.402    17.16 17.48 02a57321o0681o 0xc00800       -12.0
57321.651488 16.655932      NaN   190.0   196 o    0      1.32 145.9755 -29.72748  9699.30  9700.33 5.31 4.17  84.9 -0.437    17.12 17.35 02a57321o0683o 0xc00802       -12.0
57368.554652 18.598565      NaN    42.0    26 o    0      1.24 145.9755 -29.72748  9471.28 10031.85 3.90 3.59  81.4 -0.443    19.10 20.69 02a57368o0579o 0xc00800       -12.0
57368.572618 18.910912      NaN    12.0    25 o    0      1.51 145.9755 -29.72748  7193.60   219.62 4.41 3.36   6.2 -0.502    19.13 20.75 02a57368o0606o 0xc00800       -12.0
57368.580029 19.401649      NaN   -14.0    21 o    0      1.18 145.9755 -29.72748  9176.31  9433.87 3.94 3.52  81.5 -0.435    19.17 20.86 02a57368o0618o 0xc00800       -12.0
57368.597682 19.302877      NaN   -26.0    23 o    0      1.39 145.9755 -29.72748  7774.75   813.43 4.10 3.37  11.0 -0.513    19.13 20.73 02a57368o0644o 0xc00800       -12.0
57368.603192 19.183773      NaN    -4.0    23 o    0      1.17 145.9755 -29.72748 10328.08  8882.08 3.86 3.34  84.4 -0.448    19.14 20.72 02a57368o0653o 0xc00800       -12.0
57368.626799 19.026525      NaN    -1.0    26 o    0      1.23 145.9755 -29.72748   818.61  8854.09 4.40 3.51 -70.5 -0.461    19.20 20.85 02a57368o0690o 0xc00800       -12.0
57369.559994 18.729535      NaN    21.0    28 o    0      0.91 145.9755 -29.72748  7195.74   219.27 4.70 3.44   6.7 -0.497    19.20 20.95 02a57369o0400o 0xc00800       -12.0
57369.565200 19.302877      NaN    -9.0    22 o    0      1.28 145.9755 -29.72748  9473.52 10028.42 3.93 3.53  83.3 -0.444    19.30 21.04 02a57369o0408o 0xc00800       -12.0
57369.577757 18.857417      NaN    23.0    23 o    0      0.86 145.9755 -29.72748  9179.44  9430.03 3.84 3.39  83.7 -0.455    19.30 21.07 02a57369o0426o 0xc00800       -12.0
57369.608322 19.302877      NaN   -33.0    23 o    0      1.47 145.9755 -29.72748  7771.06   809.71 4.24 3.35  11.6 -0.511    19.32 21.09 02a57369o0472o 0xc00900       -12.0
57369.616299 18.203116 0.154289   178.0    27 o    0      6.08 145.9755 -29.72748   617.65  1579.48 5.91 3.68 -37.0 -0.458    19.39 21.22 02a57369o0484o 0xc00b00       -12.0
57369.630773 18.857417 0.240115    92.0    23 o    0      1.56 145.9755 -29.72748   818.33  8850.68 4.34 3.47 -70.3 -0.467    19.38 21.21 02a57369o0506o 0xc00800       -12.0
57380.530299 17.833722      NaN    69.0    62 o    0      1.13 145.9755 -29.72748  7171.93   223.26 4.92 3.62   6.7 -0.499    18.25 19.17 02a57380o0484o 0xc00800       -12.0
57380.534995 18.459772      NaN   -51.0    50 o    0      1.09 145.9755 -29.72748  9448.23 10033.05 4.23 3.79  80.5 -0.430    18.33 19.28 02a57380o0491o 0xc00800       -12.0
57380.549081 18.410251      NaN    13.0    44 o    0      1.72 145.9755 -29.72748  9150.11  9437.37 4.26 3.72  80.9 -0.435    18.28 19.29 02a57380o0511o 0xc00800       -12.0
57380.580529 18.481707      NaN   -13.0    49 o    0      1.26 145.9755 -29.72748  7734.08   830.18 4.58 3.57  10.0 -0.512    18.30 19.22 02a57380o0556o 0xc00800       -12.0
57380.588709 18.243872      NaN   -44.0    61 o    0      1.11 145.9755 -29.72748   430.85  1813.08 6.25 3.83 -36.9 -0.446    18.35 19.27 02a57380o0569o 0xc00800       -12.0
57380.589439 16.788807      NaN   -85.0   233 o    0      0.11 145.9755 -29.72748 10243.66    56.55 5.12 3.63  21.1 -0.438    18.38 19.31 02a57380o0570o 0xc00802       -12.0
57380.604636 18.438271      NaN   -40.0    51 o    0      1.00 145.9755 -29.72748  9933.34  1836.89 4.42 3.85  27.9 -0.498    18.33 19.31 02a57380o0592o 0xc00800       -12.0
57388.624236 17.866751 0.264098   247.0    63 o    0      1.20 145.9755 -29.72748  1302.75   663.48 6.23 3.80 -29.6 -0.483    18.80 20.17 02a57388o0683o 0xc00b00       -12.0
57388.640708 18.180496      NaN    44.0    46 o    0      1.73 145.9755 -29.72748  1594.45  1259.52 5.64 3.66 -29.8 -0.521    18.78 20.08 02a57388o0709o 0xc00800       -12.0
57404.504329 19.256669      NaN   -48.0    24 o    0      1.08 145.9755 -29.72748  9436.34 10050.73 3.88 3.57  86.1 -0.435    19.21 20.87 02a57404o0513o 0xc00800       -12.0
57404.506482 18.459772      NaN    57.0    27 o    0      1.61 145.9755 -29.72748  7156.13   239.73 4.25 3.37   5.0 -0.514    19.15 20.77 02a57404o0516o 0xc00800       -12.0
57404.525168 18.944322      NaN     0.0    28 o    0      0.92 145.9755 -29.72748  1576.60  1254.12 5.10 3.52 -26.7 -0.522    19.24 20.87 02a57404o0544o 0xc00800       -12.0
57404.544896 19.212347      NaN   -30.0    25 o    0      1.05 145.9755 -29.72748  2967.73  9874.08 3.76 3.62 -85.4 -0.430    19.14 20.78 02a57404o0573o 0xc00800       -12.0
57404.545499 18.356290      NaN   -27.0    55 o    0      1.08 145.9755 -29.72748   704.79    48.82 6.27 3.58 -30.0 -0.409    19.21 20.87 02a57404o0574o 0xc00900       -12.0
57404.549632 18.376212      NaN   -90.0    54 o    0      0.71 145.9755 -29.72748 10242.53    55.10 4.29 3.45  18.0 -0.467    19.21 20.85 02a57404o0580o 0xc00800       -12.0
57404.567940 18.693037      NaN    13.0    32 o    0      1.04 145.9755 -29.72748   426.54  1808.00 5.52 3.55 -35.8 -0.470    19.15 20.74 02a57404o0608o 0xc00800       -12.0
57404.580946 18.816441      NaN    18.0    26 o    0      0.99 145.9755 -29.72748  9915.28  1833.35 3.90 3.53  28.1 -0.520    19.16 20.80 02a57404o0627o 0xc00800       -12.0
57405.496038 19.169763      NaN   -60.0    26 o    0      1.35 145.9755 -29.72748  9430.04 10050.21 3.95 3.45  79.8 -0.449    19.05 20.47 02a57405o0477o 0xc00800       -12.0
57405.501645 18.417189      NaN    45.0    33 o    0      1.13 145.9755 -29.72748  7157.65   237.82 4.13 3.13   7.4 -0.524    19.04 20.50 02a57405o0485o 0xc00800       -12.0
57405.523787 18.273950      NaN    70.0    32 o    0      1.14 145.9755 -29.72748  1573.67  1252.05 5.05 3.58 -26.3 -0.534    19.13 20.69 02a57405o0518o 0xc00900       -12.0
57405.530772 18.058851      NaN    28.0    59 o    0      1.49 145.9755 -29.72748   699.10    43.59 6.51 3.49 -26.8 -0.386    19.14 20.69 02a57405o0528o 0xc00900       -12.0
57405.551061 19.169763      NaN   -14.0    26 o    0      1.05 145.9755 -29.72748  2958.46  9871.22 3.74 3.64  83.5 -0.428    19.08 20.64 02a57405o0559o 0xc00800       -12.0
57405.555257 18.280067      NaN  -116.0    59 o    0      0.81 145.9755 -29.72748 10240.77    53.69 4.32 3.45  19.7 -0.454    19.15 20.75 02a57405o0565o 0xc00800       -12.0
57405.559041 18.542463      NaN    34.0    31 o    0      1.63 145.9755 -29.72748   424.82  1805.39 5.84 3.64 -35.8 -0.458    19.12 20.70 02a57405o0570o 0xc00800       -12.0
57405.574999 18.978793      NaN     0.0    27 o    0      1.27 145.9755 -29.72748  9914.87  1829.64 3.77 3.43  34.7 -0.516    19.17 20.78 02a57405o0594o 0xc00800       -12.0
57406.477618 18.978793      NaN   -21.0    31 o    0      1.23 145.9755 -29.72748 10023.76  9474.25 4.04 3.39  86.6 -0.455    18.77 19.96 02a57406o0315o 0xc00800       -12.0
57406.489009 18.738855      NaN    -1.0    35 o    0      0.92 145.9755 -29.72748 10298.29 10078.31 4.04 3.59  84.1 -0.445    18.77 20.01 02a57406o0332o 0xc00900       -12.0
57406.491357 18.606822      NaN    11.0    36 o    0      1.23 145.9755 -29.72748   507.07  9468.38 4.31 3.62 -67.1 -0.482    18.77 20.01 02a57406o0335o 0xc00800       -12.0
57406.496094 18.786693      NaN   -15.0    37 o    0      1.20 145.9755 -29.72748  8054.38   248.85 4.45 3.37  12.7 -0.516    18.74 19.92 02a57406o0342o 0xc00900       -12.0
57406.506090 18.889197      NaN    -1.0    30 o    0      1.26 145.9755 -29.72748  9428.37  8875.78 3.89 3.24  83.5 -0.474    18.81 20.05 02a57406o0357o 0xc00800       -12.0
57406.506700 18.459772      NaN    27.0    37 o    0      1.42 145.9755 -29.72748   767.47 10053.64 4.20 3.59 -69.5 -0.480    18.83 20.07 02a57406o0358o 0xc00800       -12.0
