Nested Sampling Global Log-Evidence           :   -0.520052078579597378E+03  +/-    0.751144696907640741E+00
Nested Importance Sampling Global Log-Evidence:   -0.525593639199568884E+03  +/-    0.327726045148942075E-01

Dim No.       Mean        Sigma
   1    0.214616543678408961E+00    0.249379549478990561E-01
   2   -0.272743370061850818E+02    0.445391086768484490E+00
   3    0.278676541995687532E+00    0.673854655697811306E-01
   4    0.150064802815101728E+01    0.380380182482564153E-01
   5    0.152799428690819396E-01    0.169596096952021177E-02
   6    0.380462128301266755E+01    0.108231513404153989E+00
   7   -0.173327257191205208E+01    0.425798089074533093E+00
   8    0.866198004651455855E-01    0.719705116148825763E-01
   9    0.324379764266027049E+00    0.287602716323519392E+01
  10   -0.149751103143328956E+00    0.158170191756486223E+00
  11    0.236570712385562529E-01    0.108825341501743639E+00
  12    0.293901400452957262E+00    0.998054383655994498E-01
  13   -0.144590766735760073E+00    0.219664342843559179E+00
  14   -0.105151621631425130E+01    0.500084612241050164E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.228757023577253582E+00
   2   -0.270606051821495086E+02
   3    0.298530547596595530E+00
   4    0.149707561359423647E+01
   5    0.163229595833328175E-01
   6    0.397757449138879293E+01
   7   -0.250648905198197003E+01
   8    0.149463875770898230E+00
   9    0.559629804590601410E+00
  10   -0.205074260347065163E+00
  11   -0.296501918256432753E-01
  12    0.310719055060138083E+00
  13   -0.176139570036576876E+00
  14   -0.101926841528211121E+01

MAP Parameters
Dim No.        Parameter
   1    0.228757023577253582E+00
   2   -0.270606051821495086E+02
   3    0.298530547596595530E+00
   4    0.149707561359423647E+01
   5    0.163229595833328175E-01
   6    0.397757449138879293E+01
   7   -0.250648905198197003E+01
   8    0.149463875770898230E+00
   9    0.559629804590601410E+00
  10   -0.205074260347065163E+00
  11   -0.296501918256432753E-01
  12    0.310719055060138083E+00
  13   -0.176139570036576876E+00
  14   -0.101926841528211121E+01
