         MJD         m       dm    uJy  duJy F  err  chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57321.580969 18.142010      NaN    -92    67 o    0   0.83 96.45622 -37.77429  3123.46  5844.32 4.52 3.81 -62.5 -0.498    17.94 18.91 02a57321o0576o 0xc00800
57321.602884 18.243872      NaN    -89    61 o    0   0.84 96.45622 -37.77429  6066.87  6259.65 4.31 3.72 -26.0 -0.487    17.81 18.94 02a57321o0609o 0xc00800
57321.613383 18.298627      NaN     -9    58 o    0   1.12 96.45622 -37.77429  4551.14  4393.42 4.65 3.61   2.8 -0.474    17.80 19.09 02a57321o0625o 0xc00800
57329.573078 18.214605      NaN      2    62 o    0   1.07 96.45622 -37.77429  3165.59  5868.37 4.71 3.64 -65.8 -0.479    17.85 19.11 02a57329o0568o 0xc00800
57329.602160 18.675237      NaN    -27    41 o    0   1.05 96.45622 -37.77429  7562.46  4818.72 4.13 4.07   6.9 -0.475    18.38 19.64 02a57329o0610o 0xc00800
57368.445718 19.002397      NaN     28    21 o    0   1.18 96.45622 -37.77429  2906.88  6172.76 3.95 3.48 -64.5 -0.452    19.05 20.70 02a57368o0417o 0xc00800
57368.472130 19.212347      NaN     -3    25 o    0   0.94 96.45622 -37.77429  2610.03  5593.05 4.14 3.68 -62.5 -0.430    18.93 20.57 02a57368o0457o 0xc00800
57368.486483 19.401649      NaN    -10    21 o    0   1.11 96.45622 -37.77429  7444.80  3705.30 3.76 3.61  18.9 -0.440    19.02 20.59 02a57368o0478o 0xc00800
57368.507493 19.351140      NaN    -10    22 o    0   1.20 96.45622 -37.77429  7155.69  5451.77 3.71 3.47  88.9 -0.441    18.97 20.55 02a57368o0509o 0xc00800
57369.453915 19.212347      NaN    -34    25 o    0   0.97 96.45622 -37.77429  2902.90  6169.33 3.96 3.40 -67.8 -0.472    18.99 20.56 02a57369o0245o 0xc00800
57369.474009 18.933071      NaN     22    25 o    0   1.06 96.45622 -37.77429  2606.86  5589.86 4.11 3.56 -62.6 -0.470    18.96 20.58 02a57369o0275o 0xc00800
57369.487501 19.510313      NaN    -33    19 o    0   1.13 96.45622 -37.77429  7444.07  3703.06 3.68 3.53  19.8 -0.467    19.06 20.64 02a57369o0294o 0xc00900
57380.426646 17.986280      NaN     64    56 o    0   1.16 96.45622 -37.77429  2867.94  6180.36 4.21 3.58 -67.5 -0.472    18.05 18.86 02a57380o0329o 0xc00800
57380.446016 18.243872      NaN    -55    61 o    0   1.20 96.45622 -37.77429  2569.07  5606.65 4.24 3.72 -57.8 -0.475    18.00 18.78 02a57380o0358o 0xc00800
57380.460364 18.191747      NaN    -11    64 o    0   0.76 96.45622 -37.77429  7266.92  3946.01 3.95 3.89  18.4 -0.449    18.06 18.86 02a57380o0379o 0xc00800
57404.390846 19.063754      NaN      8    26 o    0   1.06 96.45622 -37.77429  7834.62  4511.00 3.59 3.35  73.5 -0.473    18.77 20.08 02a57404o0335o 0xc00800
57404.407843 18.729535      NaN     21    32 o    0   1.28 96.45622 -37.77429  8126.68  5090.71 3.57 3.18  84.3 -0.481    18.80 20.10 02a57404o0363o 0xc00800
57404.424793 19.169763      NaN     -8    26 o    0   1.17 96.45622 -37.77429  7261.83  3942.80 3.59 3.51  64.8 -0.459    18.80 20.15 02a57404o0391o 0xc00800
57404.442319 19.051202      NaN     12    25 o    0   0.96 96.45622 -37.77429  6972.90  5685.22 3.57 3.25  84.2 -0.467    18.81 20.19 02a57404o0419o 0xc00800
57405.390949 18.978793      NaN      6    29 o    0   1.06 96.45622 -37.77429  7835.18  4507.46 3.63 3.38  67.9 -0.484    18.64 19.86 02a57405o0309o 0xc00800
