Nested Sampling Global Log-Evidence           :   -0.753809932804928096E+01  +/-    0.298978012010421179E+00
Nested Importance Sampling Global Log-Evidence:   -0.124447895850467383E+02  +/-    0.404701155890132558E-01

Dim No.       Mean        Sigma
   1    0.830030668361809443E-01    0.399069173154960183E-01
   2   -0.140917157945435338E+02    0.645123961229238141E+01
   3    0.675731811505376534E+00    0.296623276753049891E+00
   4    0.135982262516849461E+01    0.174767741425208928E+00
   5    0.985958257915128117E-02    0.388132267709568419E-02
   6    0.135840703644638383E+01    0.135897654780934435E+00
   7   -0.176627429228339383E+01    0.381692139824213628E+00
   8    0.180250885617543911E-01    0.483825819333361315E-01
   9   -0.261439623247250807E+01    0.363359143692205144E+01
  10   -0.157646610018720934E+00    0.167294214421876863E+00
  11   -0.220380524769563935E-01    0.105085695670769294E+00
  12   -0.269911725463646335E+00    0.219040951660298994E+00
  13   -0.117114157678881212E+00    0.152904936101996652E+00
  14   -0.107187500555697168E+01    0.589854972908338687E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.391755451572095431E-01
   2   -0.132595582447948281E+02
   3    0.751350325340586989E+00
   4    0.139289447164233948E+01
   5    0.838088732667500655E-02
   6    0.138312084309897587E+01
   7   -0.177094630893334570E+01
   8    0.143740015446397335E-01
   9   -0.291967062954609524E+01
  10   -0.186224631206888147E+00
  11   -0.419072662807228255E-01
  12   -0.285588436958747360E+00
  13   -0.593914181783069123E-01
  14   -0.107197743815214719E+01

MAP Parameters
Dim No.        Parameter
   1    0.391755451572095431E-01
   2   -0.132595582447948281E+02
   3    0.751350325340586989E+00
   4    0.139289447164233948E+01
   5    0.838088732667500655E-02
   6    0.138312084309897587E+01
   7   -0.177094630893334570E+01
   8    0.143740015446397335E-01
   9   -0.291967062954609524E+01
  10   -0.186224631206888147E+00
  11   -0.419072662807228255E-01
  12   -0.285588436958747360E+00
  13   -0.593914181783069123E-01
  14   -0.107197743815214719E+01
