Nested Sampling Global Log-Evidence           :   -0.119004665203276350E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.149807575254491976E+01  +/-    0.401724978408644559E-01

Dim No.       Mean        Sigma
   1    0.969045631941133773E-01    0.697360289255647705E-03
   2   -0.102056707954620389E+02    0.544985786660517196E-01
   3    0.666855505378223690E+00    0.721688363021386146E-02
   4    0.113410911620585186E+01    0.149632163921298907E-02
   5    0.992942448251244413E-02    0.696551479717413152E-03
   6    0.819233391056823690E+00    0.616554860519435456E-02
   7   -0.176575518483506300E+01    0.400874652608232337E-01
   8    0.485060847279046494E-02    0.121000312341835591E-02
   9   -0.170665216405935061E+01    0.983229846739602925E-01
  10   -0.684901509132918723E-01    0.610315101852031139E-02
  11    0.781402772562496128E-01    0.125686175096103398E-02
  12   -0.324471839794543360E+00    0.306489429815141080E-01
  13   -0.957575869198398627E-01    0.518127591775057860E-02
  14   -0.106573725995618362E+01    0.606440815307228345E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.963607458041546155E-01
   2   -0.101786972687713106E+02
   3    0.674308477102101067E+00
   4    0.113508407497904207E+01
   5    0.828763835094737701E-02
   6    0.811659929271883573E+00
   7   -0.183129581380004192E+01
   8    0.381760632652686921E-02
   9   -0.178651597657326855E+01
  10   -0.658784327122851759E-01
  11    0.791939715582445913E-01
  12   -0.318177064179099633E+00
  13   -0.965056518131817281E-01
  14   -0.106798793879035459E+01

MAP Parameters
Dim No.        Parameter
   1    0.961616326496760043E-01
   2   -0.103022465313369889E+02
   3    0.663019417849642800E+00
   4    0.113318366561194672E+01
   5    0.101071484323652320E-01
   6    0.813252665162458199E+00
   7   -0.178459754312683261E+01
   8    0.521025315990099845E-02
   9   -0.177281059875242453E+01
  10   -0.698976441638825691E-01
  11    0.761629567627451348E-01
  12   -0.318400806067194564E+00
  13   -0.959721835844392912E-01
  14   -0.106132826045641671E+01
