         MJD         m       dm      uJy    duJy   F  err   chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57303.294831 18.889197      NaN     23.0    26.0   o  0.0    1.15 332.17066 -32.17724  3221.18  4623.62  4.01  3.57 -53.4 -0.486    18.84 20.38 02a57303o0087o 0xc00800
57303.314232 18.978793      NaN     18.0    25.0   o  0.0    0.89 332.17066 -32.17724  3210.59  4627.71  3.89  3.49 -53.7 -0.485    18.94 20.51 02a57303o0115o 0xc00800
57303.369261 19.014394      NaN     15.0    25.0   o  0.0    0.97 332.17066 -32.17724  5862.72  7442.66  3.95  3.40 -80.7 -0.455    18.99 20.62 02a57303o0141o 0xc00800
57321.270560 17.854247      NaN     67.0    65.0   o  0.0    0.83 332.17066 -32.17724  7387.85  5987.16  4.00  3.09 -87.3 -0.512    17.87 18.50 02a57321o0133o 0xc00a00
57321.291365 18.110074      NaN     45.0    54.0   o  0.0    1.06 332.17066 -32.17724  7393.72  5990.44  3.99  3.14 -86.1 -0.521    17.93 18.61 02a57321o0163o 0xc00800
57321.313603 18.226218      NaN    -45.0    62.0   o  0.0    1.10 332.17066 -32.17724  5932.07  7448.60  4.00  2.77 -82.8 -0.466    17.92 18.58 02a57321o0193o 0xc00800
57321.336314 17.692816      NaN    130.0    58.0   o  0.0    1.48 332.17066 -32.17724  5938.83  7446.39  3.96  2.82 -80.4 -0.456    17.88 18.52 02a57321o0225o 0xc00900
57329.265584 18.489118      NaN     44.0    34.0   o  0.0    1.03 332.17066 -32.17724  7450.12  6008.73  4.22  3.47 -88.1 -0.503    18.53 20.07 02a57329o0108o 0xc00800
57329.283885 19.089302      NaN    -28.0    28.0   o  0.0    1.09 332.17066 -32.17724  7451.58  6011.27  4.16  3.31 -86.5 -0.546    18.62 20.12 02a57329o0137o 0xc00800
57329.307275 18.816441      NaN     -1.0    36.0   o  0.0    0.86 332.17066 -32.17724  5996.11  7471.05  4.09  3.02 -82.4 -0.437    18.54 20.02 02a57329o0174o 0xc00800
57368.211527 18.847027      NaN     -4.0    35.0   o  0.0    1.11 332.17066 -32.17724  7952.23  5496.86  3.82  3.44  87.5 -0.492    18.52 19.76 02a57368o0060o 0xc00800
57616.436455 18.417189      NaN   -139.0    52.0   o  0.0    1.08 332.17066 -32.17724  2821.31  4224.01  3.79  3.37 -36.8 -0.539    18.03 19.15 02a57616o0401o 0xc00900
57616.457233 18.286218      NaN      8.0    56.0   o  0.0    1.35 332.17066 -32.17724  7659.03  6195.48  4.13  3.35  89.7 -0.480    18.05 19.30 02a57616o0436o 0xc00800
57616.476555 18.280067      NaN   -111.0    59.0   o  0.0    1.25 332.17066 -32.17724  7709.73  6272.99  4.19  3.41 -88.1 -0.500    18.05 19.31 02a57616o0471o 0xc00900
57616.494199 18.336727      NaN   -113.0    56.0   o  0.0    1.43 332.17066 -32.17724  7745.47  6156.30  4.07  3.18  89.6 -0.500    18.07 19.26 02a57616o0505o 0xc00800
57616.511316 18.336727      NaN   -126.0    56.0   o  0.0    1.51 332.17066 -32.17724  7698.49  6215.38  4.09  3.19 -87.5 -0.503    18.04 19.22 02a57616o0538o 0xc00800
57643.410620 14.414652      NaN  -2352.0  2075.0   o  0.0    1.15 332.17066 -32.17724  8997.81  5055.38  3.68  3.11  86.2 -0.462    14.63 14.36 02a57643o0364o 0xc00802
57643.426745 12.788405      NaN   2233.0  8535.0   o  0.0    0.55 332.17066 -32.17724  8983.47  5016.47 11.99  4.08   0.6 -0.298    14.05 13.82 02a57643o0395o 0xc00802
57643.442306 15.383650      NaN   -459.0   850.0   o  0.0    0.98 332.17066 -32.17724  9051.74  5094.58  3.57  3.07  86.5 -0.505    14.99 14.86 02a57643o0425o 0xc00802
57643.458487 13.327076      NaN   5862.0  3696.0   o  0.0    1.05 332.17066 -32.17724  9068.85  4976.23  3.67  3.12  87.0 -0.590    14.19 14.11 02a57643o0456o 0xc00802
57651.399025 17.654224      NaN   -107.0   105.0   o  0.0    1.17 332.17066 -32.17724  5727.79  6495.58  3.56  3.36  88.7 -0.431    17.27 17.83 02a57651o0348o 0xc00800
57651.413824 18.226218      NaN    -30.0    62.0   o  0.0    1.15 332.17066 -32.17724  5713.71  6455.01  3.40  3.25 -88.1 -0.461    17.74 18.34 02a57651o0377o 0xc00800
57651.429173 16.971031      NaN     69.0   174.0   o  0.0    1.27 332.17066 -32.17724  5764.76  6532.48  3.52  3.31 -87.1 -0.473    16.98 17.33 02a57651o0407o 0xc00802
57671.345798 19.051202      NaN     -7.0    29.0   o  0.0    1.32 332.17066 -32.17724  7566.91  4174.86  3.52  3.17 -89.6 -0.461    18.56 19.52 02a57671o0270o 0xc00900
57671.361139 19.014394      NaN    -36.0    30.0   o  0.0    1.25 332.17066 -32.17724  7551.93  4137.99  3.49  3.15 -86.5 -0.454    18.58 19.55 02a57671o0300o 0xc00900
57671.376515 18.836735      NaN     10.0    32.0   o  0.0    1.05 332.17066 -32.17724  7603.17  4213.00  3.47  3.14 -84.8 -0.466    18.56 19.52 02a57671o0330o 0xc00800
57675.317552 17.436348      NaN    130.0    85.0   o  0.0    0.94 332.17066 -32.17724  8615.64  5281.93  3.63  3.22 -85.4 -0.458    18.10 18.64 02a57675o0272o 0xc00800
57675.330032 18.317510      NaN    -22.0    57.0   o  0.0    1.00 332.17066 -32.17724  8600.74  5243.97  4.21  3.89 -87.5 -0.408    17.95 18.65 02a57675o0297o 0xc00900
57675.342434 18.317510      NaN   -127.0    57.0   o  0.0    1.46 332.17066 -32.17724  8651.26  5320.21  3.73  3.34 -86.0 -0.462    18.05 18.61 02a57675o0322o 0xc00800
57675.354847 17.918258      NaN     58.0    63.0   o  0.0    0.99 332.17066 -32.17724  8669.31  5204.51  4.38  4.01 -83.4 -0.408    17.86 18.58 02a57675o0347o 0xc00800
57675.370581 18.356290      NaN    -54.0    55.0   o  0.0    1.24 332.17066 -32.17724  8638.48  5262.19  3.70  3.32 -82.5 -0.469    17.99 18.49 02a57675o0379o 0xc00900
57679.297181 18.034118      NaN     72.0    50.0   o  0.0    1.22 332.17066 -32.17724  9005.82  6782.97  3.69  3.48  82.8 -0.447    18.38 19.28 02a57679o0229o 0xc00800
57679.309726 18.459772      NaN    -32.0    50.0   o  0.0    1.06 332.17066 -32.17724  8991.20  6747.34  3.70  3.19 -87.9 -0.464    18.38 19.24 02a57679o0254o 0xc00900
