Nested Sampling Global Log-Evidence           :   -0.563673166347854249E+02  +/-    0.553018445952210946E+00
Nested Importance Sampling Global Log-Evidence:   -0.620737045485969716E+02  +/-    0.392031086961477579E-01

Dim No.       Mean        Sigma
   1    0.130753627825027335E+00    0.318506012324486984E-01
   2   -0.115157555380710370E+02    0.224474992854410482E+01
   3    0.909126592893117591E+00    0.504497123918873983E-01
   4    0.146886020445712950E+01    0.148081644095460235E+00
   5    0.115169928120558793E-01    0.255376005118776624E-02
   6    0.191041535356196523E+01    0.317360201006872678E-01
   7   -0.175902904897285639E+01    0.422512553055342022E+00
   8   -0.725244590315131735E-02    0.344465951266763049E-01
   9    0.294940910280278912E+01    0.221324209065994282E+01
  10   -0.272465236348952630E-01    0.694835966129986882E-01
  11   -0.375991874679022925E-01    0.123388301439590217E+00
  12   -0.373302177038932481E+00    0.186723402730909649E+00
  13   -0.286884168350201696E+00    0.353176451577245573E-01
  14   -0.106449219929425287E+01    0.607793446555580860E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.175894352870666903E+00
   2   -0.101400902648239430E+02
   3    0.932897832200895061E+00
   4    0.141975314694812282E+01
   5    0.158267948648972319E-01
   6    0.192826309904067594E+01
   7   -0.180268309544260008E+01
   8   -0.471659362256175094E-01
   9    0.191718866645704056E+01
  10    0.360009554384255193E-02
  11   -0.654915652198580639E-01
  12   -0.618607738625898462E+00
  13   -0.288348877178796537E+00
  14   -0.111960679541324981E+01

MAP Parameters
Dim No.        Parameter
   1    0.175894352870666903E+00
   2   -0.101400902648239430E+02
   3    0.932897832200895061E+00
   4    0.141975314694812282E+01
   5    0.158267948648972319E-01
   6    0.192826309904067594E+01
   7   -0.180268309544260008E+01
   8   -0.471659362256175094E-01
   9    0.191718866645704056E+01
  10    0.360009554384255193E-02
  11   -0.654915652198580639E-01
  12   -0.618607738625898462E+00
  13   -0.288348877178796537E+00
  14   -0.111960679541324981E+01
