Nested Sampling Global Log-Evidence           :   -0.224300871709109562E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.732547734945630302E+00  +/-    0.694478897055706840E-01

Dim No.       Mean        Sigma
   1    0.963309562351599286E-01    0.434431945245868523E-02
   2   -0.322150239293727694E+02    0.424235842241379835E+00
   3    0.641220661042639750E+00    0.364186831598715052E-01
   4    0.154921193327764373E+01    0.510364457425618173E-01
   5    0.807512648014856865E-02    0.424986471373253012E-03
   6    0.188257925031090889E+01    0.399324342600331020E-01
   7   -0.175886891977697690E+01    0.225140425567012054E+00
   8   -0.180134024080245737E-01    0.548798380403476248E-02
   9   -0.483047091675590679E+01    0.701733281404133935E+00
  10   -0.172321649642013797E+00    0.674351318539122002E-01
  11   -0.955940909338530570E-01    0.535602055248917408E-01
  12   -0.165141161389413371E+00    0.361601419540594840E-01
  13   -0.120144616579332494E+00    0.304614452691083851E-01
  14   -0.105516404151040866E+01    0.144514536141063851E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.981388813477558075E-01
   2   -0.326607476473989848E+02
   3    0.661685731750089046E+00
   4    0.156829122157809087E+01
   5    0.807029988785890572E-02
   6    0.183387958838491727E+01
   7   -0.127625232609932016E+01
   8   -0.194010155129917608E-01
   9   -0.492810884212355482E+01
  10   -0.194858325228202039E+00
  11   -0.102725869429012046E+00
  12   -0.229119793015212597E+00
  13   -0.128043010580273425E+00
  14   -0.106141941909817517E+01

MAP Parameters
Dim No.        Parameter
   1    0.963245089002043864E-01
   2   -0.321511676055642184E+02
   3    0.584435571016060917E+00
   4    0.153358250801220652E+01
   5    0.781059652817313495E-02
   6    0.183108566990492894E+01
   7   -0.139310507548863938E+01
   8   -0.287851821295087365E-01
   9   -0.465063172300499694E+01
  10   -0.948158578232234511E-01
  11   -0.124082363158014630E+00
  12   -0.132862483338815118E+00
  13   -0.175463923231206076E+00
  14   -0.103845238389190775E+01
