         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57316.629217 19.256669      NaN  -12.0    24 c    0   1.35 161.68762 29.90939  4054.00 10329.00 4.75 4.19 -56.0 -0.382    18.96 20.72 02a57316o0628c 0xc00800         3.0
57395.522407 19.436675      NaN   16.0    16 c    0   0.81 161.68762 29.90939  7507.84   916.66 4.16 3.65   5.8 -0.444    19.68 21.66 02a57395o0499c 0xc00800         3.0
57395.542032 19.631075      NaN  -11.0    17 c    0   0.60 161.68762 29.90939  3427.40 10048.75 3.72 3.52  14.8 -0.402    19.72 21.71 02a57395o0526c 0xc00800         3.0
57395.543300 19.766969      NaN    1.0    15 c    0   0.93 161.68762 29.90939  7187.70   324.18 4.14 3.52   1.1 -0.458    19.71 21.68 02a57395o0528c 0xc00800         3.0
57395.550195 18.459772      NaN   75.0    26 c    0   0.90 161.68762 29.90939  8032.85  1489.28 3.85 3.57  10.5 -0.442    19.73 21.69 02a57395o0538c 0xc00800         3.0
57395.582424 19.841877      NaN   -7.0    14 c    0   1.11 161.68762 29.90939  4566.97  9454.03 3.61 3.47  18.3 -0.417    19.73 21.72 02a57395o0587c 0xc00800         3.0
57402.535792 19.367717      NaN   20.0    16 c    0   1.06 161.68762 29.90939  7486.99   985.65 4.49 3.58   5.4 -0.460    19.61 21.68 02a57402o0521c 0xc00800         3.0
57402.546364 19.256669      NaN   21.0    18 c    0   0.97 161.68762 29.90939  3428.75 10111.60 4.27 3.92  14.8 -0.380    19.59 21.73 02a57402o0535c 0xc00800         3.0
57402.559464 19.367717      NaN   20.0    16 c    0   0.95 161.68762 29.90939  7202.51   407.90 4.51 3.65   4.1 -0.464    19.63 21.70 02a57402o0553c 0xc00800         3.0
57402.570837 19.491430      NaN   16.0    15 c    0   1.06 161.68762 29.90939  2692.22  9151.16 3.79 3.72 -80.3 -0.418    19.68 21.71 02a57402o0569c 0xc00800         3.0
57402.596341 19.589310      NaN   11.0    15 c    0   0.92 161.68762 29.90939  6110.04  1188.62 4.11 3.58  -3.1 -0.464    19.68 21.71 02a57402o0604c 0xc00800         3.0
57403.538919 19.766969      NaN    6.0    14 c    0   1.22 161.68762 29.90939  7485.09   987.35 4.27 3.56   5.7 -0.478    19.68 21.76 02a57403o0527c 0xc00800         3.0
57403.544277 19.696897      NaN  -21.0    16 c    0   1.05 161.68762 29.90939  3431.96 10112.19 3.93 3.78  15.8 -0.391    19.67 21.76 02a57403o0534c 0xc00800         3.0
57403.556895 19.766969      NaN   -7.0    15 c    0   1.16 161.68762 29.90939  7206.33   407.76 4.49 3.56   4.6 -0.454    19.68 21.76 02a57403o0552c 0xc00800         3.0
57403.568252 19.841877      NaN  -17.0    14 c    0   1.15 161.68762 29.90939  2695.78  9148.41 3.84 3.66 -75.4 -0.421    19.70 21.73 02a57403o0568c 0xc00800         3.0
57403.593113 19.766969      NaN   -6.0    15 c    0   1.02 161.68762 29.90939  6112.30  1187.45 4.22 3.60  -4.5 -0.456    19.69 21.72 02a57403o0603c 0xc00800         3.0
57420.536666 19.652575      NaN    8.0    15 c    0   0.98 161.68762 29.90939  2844.51 10184.28 3.95 3.85  34.2 -0.373    19.52 21.39 02a57420o0479c 0xc00800         3.0
57420.549411 19.401649      NaN   15.0    17 c    0   1.12 161.68762 29.90939  6581.30   479.85 4.19 3.59   2.8 -0.472    19.54 21.37 02a57420o0498c 0xc00800         3.0
57420.553015 19.384550      NaN   16.0    17 c    0   1.03 161.68762 29.90939  2556.05  9600.56 3.89 3.80  84.6 -0.400    19.50 21.32 02a57420o0503c 0xc00800         3.0
57420.574044 19.169763      NaN   39.0    14 c    0   1.46 161.68762 29.90939  3699.42  9000.07 3.70 3.60  64.7 -0.418    19.49 21.27 02a57420o0534c 0xc00800         3.0
57420.596578 19.334813      NaN   19.0    17 c    0   1.23 161.68762 29.90939  3533.24  9139.89 3.65 3.61  49.8 -0.425    19.46 21.23 02a57420o0567c 0xc00800         3.0
57427.511692 19.841877      NaN   -3.0    14 c    0   1.06 161.68762 29.90939  2582.90 10113.12 3.90 3.85 -59.4 -0.386    19.70 21.74 02a57427o0510c 0xc00800         3.0
57427.523666 19.510313      NaN   -8.0    19 c    0   0.97 161.68762 29.90939  6297.50   376.03 4.55 3.62   0.9 -0.475    19.72 21.78 02a57427o0529c 0xc00800         3.0
57427.525493 19.549093      NaN   13.0    15 c    0   1.07 161.68762 29.90939  2323.63  9534.77 3.88 3.81 -70.0 -0.403    19.70 21.74 02a57427o0532c 0xc00800         3.0
57427.555020 19.631075      NaN  -24.0    17 c    0   0.86 161.68762 29.90939  3506.40  8946.46 3.90 3.77 -70.5 -0.407    19.65 21.69 02a57427o0578c 0xc00800         3.0
57427.568018 19.766969      NaN  -21.0    15 c    0   0.89 161.68762 29.90939  3495.70  9016.13 3.76 3.63 -77.2 -0.430    19.67 21.68 02a57427o0598c 0xc00800         3.0
57432.490616 19.696897      NaN   -8.0    16 c    0   0.83 161.68762 29.90939  2691.33 10136.01 4.17 4.00 -44.9 -0.389    19.57 21.60 02a57432o0482c 0xc00800         3.0
57432.503587 19.631075      NaN  -29.0    17 c    0   1.14 161.68762 29.90939  6425.33   399.55 4.82 3.80   4.3 -0.474    19.60 21.62 02a57432o0502c 0xc00800         3.0
57432.527933 19.569016      NaN   -5.0    18 c    0   0.84 161.68762 29.90939  2472.32  9568.13 4.23 3.96 -47.0 -0.402    19.53 21.53 02a57432o0539c 0xc00800         3.0
57432.534849 19.302877      NaN   24.0    16 c    0   0.93 161.68762 29.90939  3615.60  8969.87 4.03 3.84 -50.2 -0.408    19.54 21.53 02a57432o0550c 0xc00800         3.0
57432.562486 19.589310      NaN   14.0    14 c    0   1.24 161.68762 29.90939  3480.69  9009.38 3.91 3.72 -54.6 -0.419    19.56 21.52 02a57432o0592c 0xc00800         3.0
57433.481472 19.436675      NaN    7.0    19 c    0   1.12 161.68762 29.90939  6121.79   135.14 5.16 3.93   3.2 -0.456    19.54 21.58 02a57433o0469c 0xc00800         3.0
57433.493851 19.226921      NaN   23.0    18 c    0   0.98 161.68762 29.90939  2452.67  9869.21 4.52 4.12 -20.4 -0.403    19.47 21.53 02a57433o0488c 0xc00800         3.0
57433.505376 19.766969      NaN  -29.0    15 c    0   1.25 161.68762 29.90939  2187.86  9288.92 4.38 4.03 -40.6 -0.392    19.51 21.55 02a57433o0506c 0xc00800         3.0
57433.528074 19.549093      NaN   10.0    16 c    0   0.95 161.68762 29.90939  3379.54  8697.58 4.16 3.91 -61.8 -0.393    19.53 21.59 02a57433o0540c 0xc00800         3.0
57433.542050 19.696897      NaN   -8.0    16 c    0   1.05 161.68762 29.90939  3454.65  8999.03 4.13 3.88 -63.3 -0.406    19.55 21.58 02a57433o0561c 0xc00800         3.0
57450.442061 19.569016      NaN  -23.0    18 c    0   0.91 161.68762 29.90939  6526.57   536.77 4.37 3.53   4.5 -0.488    19.74 21.75 02a57450o0464c 0xc00900         3.0
57450.452589 19.841877      NaN  -22.0    14 c    0   1.01 161.68762 29.90939  2779.48 10243.65 3.97 3.88 -20.8 -0.405    19.67 21.69 02a57450o0483c 0xc00800         3.0
