Nested Sampling Global Log-Evidence           :   -0.669351075190545970E+02  +/-    0.578063938052472803E+00
Nested Importance Sampling Global Log-Evidence:   -0.737091351405699413E+02  +/-    0.325384640813321385E-01

Dim No.       Mean        Sigma
   1    0.149372072419716950E+00    0.267777967088540826E-01
   2   -0.225538949579856158E+02    0.384559808028097194E+01
   3    0.134185969881773226E+01    0.335540358940170230E-01
   4    0.171194864194033225E+01    0.170118214061453443E+00
   5    0.481430040038157044E-02    0.110703475225940257E-02
   6    0.190384468333777690E+01    0.192469202319865626E-01
   7   -0.173498046155197594E+01    0.454808013032179326E+00
   8   -0.733899784397017557E-01    0.250742188617536881E-01
   9   -0.827986578882027580E+01    0.259270411792315114E+01
  10    0.154516734584490174E-01    0.530476209256870931E-01
  11   -0.176130902802023731E+00    0.103086619367112831E+00
  12   -0.120031856850590729E+00    0.196275713374562066E+00
  13   -0.573235652546545960E-01    0.492957111151837504E-01
  14   -0.106422921572823648E+01    0.619238586366216703E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.109651850370396639E+00
   2   -0.268686276386836909E+02
   3    0.131337512218699626E+01
   4    0.184312519973457034E+01
   5    0.430557915982746498E-02
   6    0.191039898286083942E+01
   7   -0.144971126747166901E+01
   8   -0.932582204085895261E-01
   9   -0.111411358168117260E+02
  10    0.301369376191756577E-01
  11   -0.259163833116615616E+00
  12   -0.368897924217492290E+00
  13   -0.361577903354365349E-02
  14   -0.100555808783016265E+01

MAP Parameters
Dim No.        Parameter
   1    0.109651850370396639E+00
   2   -0.268686276386836909E+02
   3    0.131337512218699626E+01
   4    0.184312519973457034E+01
   5    0.430557915982746498E-02
   6    0.191039898286083942E+01
   7   -0.144971126747166901E+01
   8   -0.932582204085895261E-01
   9   -0.111411358168117260E+02
  10    0.301369376191756577E-01
  11   -0.259163833116615616E+00
  12   -0.368897924217492290E+00
  13   -0.361577903354365349E-02
  14   -0.100555808783016265E+01
