Nested Sampling Global Log-Evidence           :   -0.301665139006077387E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.310503010917365929E+00  +/-    0.487019982380759633E-02

Dim No.       Mean        Sigma
   1    0.809131529568117985E-01    0.494444721286899785E-02
   2   -0.134781535070245582E+02    0.296584254272158065E+00
   3    0.749403518129974966E+00    0.895979382968061476E-02
   4    0.151395970586774054E+01    0.631623614957241807E-02
   5    0.101226520012803866E-01    0.452781113296892241E-03
   6    0.166239086730053809E+01    0.967423172204038423E-02
   7   -0.164026115744686840E+01    0.113001254326273587E+00
   8   -0.385674131853824750E-01    0.110248141974718101E-02
   9   -0.300307312482890199E+01    0.250285287102484821E+00
  10   -0.791862526880836859E-01    0.193211436668024976E-01
  11   -0.428108478548541380E-01    0.514342196760072135E-02
  12   -0.322350518313358980E+00    0.244755485946731993E-01
  13   -0.141397131505790141E+00    0.145235523377506281E-01
  14   -0.107151098483615170E+01    0.224340127552088500E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.787753357435767992E-01
   2   -0.132482197615306010E+02
   3    0.761085532264684339E+00
   4    0.152060213929530241E+01
   5    0.970804062149799828E-02
   6    0.165221584980410885E+01
   7   -0.143647525921252761E+01
   8   -0.376759535325577460E-01
   9   -0.273469711165969898E+01
  10   -0.667195300177264999E-01
  11   -0.491205460019239343E-01
  12   -0.345976164909760686E+00
  13   -0.153909880798932086E+00
  14   -0.108715209722113459E+01

MAP Parameters
Dim No.        Parameter
   1    0.783416920685856971E-01
   2   -0.141643616989336394E+02
   3    0.743126560609566833E+00
   4    0.151405189811387286E+01
   5    0.926310051997753306E-02
   6    0.166275370248932597E+01
   7   -0.156761813052480625E+01
   8   -0.370291855681003645E-01
   9   -0.325846549902211668E+01
  10   -0.936662478718928021E-01
  11   -0.428835074123450830E-01
  12   -0.331745844376137300E+00
  13   -0.129588550321209361E+00
  14   -0.103727083347242166E+01
