         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs    __tmp_SN
57230.244219 16.998944      NaN   -53   192 o    0    1.46 219.71638 14.74058  3315.66  9505.38  3.81 3.35   2.4 -0.480    17.54 17.77 02a57230o0005o   -0.276042
57230.249642 18.110074      NaN   -58    69 o    0    1.41 219.71638 14.74058  3313.49  9506.72  3.86 3.55   5.5 -0.437    18.14 18.96 02a57230o0012o   -0.840580
57230.286397 18.666446      NaN    19    35 o    0    1.27 219.71638 14.74058  7455.68  1288.54  3.81 3.62 -73.5 -0.453    18.63 19.80 02a57230o0057o    0.542857
57230.310122 18.336727      NaN    45    41 o    0    0.98 219.71638 14.74058  7453.11  1299.33  3.82 3.79 -59.9 -0.444    18.59 19.74 02a57230o0089o    1.097561
57442.604000 18.280067      NaN    63    38 o    0    1.01 219.71638 14.74058  2336.90 10392.80  4.08 3.73  -6.4 -0.395    18.43 19.39 02a57442o0631o    1.657895
57443.587961 18.590371      NaN    16    39 o    0    1.01 219.71638 14.74058  2281.63 10154.08  3.99 3.70 -18.4 -0.426    18.52 19.51 02a57443o0663o    0.410256
57444.653384 18.452558      NaN    43    36 o    0    1.37 219.71638 14.74058  2856.48  9280.97  3.61 3.56 -38.1 -0.442    18.47 19.40 02a57444o0332o    1.194444
57445.632820 18.786693      NaN   -35    37 o    0    0.81 219.71638 14.74058  2595.11 10142.96  3.73 3.53  -6.3 -0.426    18.62 19.64 02a57445o0822o   -0.945946
57445.656130 18.208845      NaN    69    40 o    0    1.07 219.71638 14.74058  2296.92  9560.24  3.78 3.63 -31.6 -0.444    18.54 19.53 02a57445o0863o    1.725000
57463.540602 19.271854      NaN     8    21 o    0    0.98 219.71638 14.74058  1911.94 10133.72  3.89 3.69 -42.4 -0.427    19.38 21.18 02a57463o0510o    0.380952
57464.586049 19.038793      NaN    22    22 o    0    1.10 219.71638 14.74058  2630.68  9737.70  3.77 3.56 -45.4 -0.451    19.30 21.03 02a57464o0751o    1.000000
57464.608712 19.302877      NaN    12    19 o    0    1.21 219.71638 14.74058  2347.45  9155.01  3.82 3.52 -53.6 -0.456    19.31 21.11 02a57464o0794o    0.631579
57464.631724 18.757738      NaN    54    20 o    0    1.32 219.71638 14.74058  3498.00  8562.22  3.66 3.39 -69.2 -0.470    19.30 21.09 02a57464o0837o    2.700000
57464.654906 18.053859      NaN    89    43 o    0    1.00 219.71638 14.74058  3719.44  8836.62  3.65 3.42 -62.2 -0.471    18.45 19.50 02a57464o0880o    2.069767
57467.514598 18.356290      NaN    66    33 o    0    1.21 219.71638 14.74058  2042.72 10161.86  4.16 3.80 -50.8 -0.426    18.69 19.92 02a57467o0574o    2.000000
57471.520565 18.014729      NaN    28    66 o    0    1.39 219.71638 14.74058  2408.08 10489.21  3.91 3.65 -34.9 -0.426    18.22 19.01 02a57471o0396o    0.424242
57472.534846 17.909502      NaN   -71    83 o    0    0.94 219.71638 14.74058  2693.06 10109.18  3.87 3.36 -75.0 -0.461    17.85 18.53 02a57472o0609o   -0.855422
57472.582852 17.626994      NaN    77    82 o    0    1.30 219.71638 14.74058  3562.42  8931.31  3.62 3.38 -62.9 -0.488    18.17 18.88 02a57472o0686o    0.939024
57472.606075 17.650782      NaN    52    88 o    0    1.08 219.71638 14.74058  3716.49  8833.55  3.57 3.36 -67.8 -0.496    18.14 18.80 02a57472o0722o    0.590909
57475.525920 18.273950      NaN    34    48 o    0    1.26 219.71638 14.74058  8573.22   352.59  5.01 3.33  16.5 -0.486    18.72 19.85 02a57475o0506o    0.708333
57476.560173 18.330283      NaN    82    29 o    0    1.02 219.71638 14.74058  2949.73  9779.86  3.82 3.74   2.4 -0.414    18.81 20.12 02a57476o0686o    2.827586
57493.473849 18.836735      NaN    16    30 o    0    1.00 219.71638 14.74058  2792.42  9826.12  4.35 3.68  -2.8 -0.405    18.86 20.34 02a57493o0513o    0.533333
