         MJD         m       dm    uJy  duJy F  err    chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57230.244219 17.057018      NaN   -116   182 o    0     1.75 219.7115 14.73586  3324.85  9496.08  3.81 3.36   2.4 -0.479    17.54 17.77 02a57230o0005o  -0.637363
57230.249642 17.976960      NaN     33    67 o    0     1.45 219.7115 14.73586  3322.67  9497.42  3.86 3.55   5.5 -0.437    18.14 18.96 02a57230o0012o   0.492537
57230.286397 18.796518      NaN      5    35 o    0     1.12 219.7115 14.73586  7464.95  1279.34  3.81 3.62 -73.5 -0.453    18.63 19.80 02a57230o0057o   0.142857
57230.310122 18.249822      NaN     74    36 o    0     1.39 219.7115 14.73586  7462.38  1290.14  3.81 3.79 -59.1 -0.444    18.59 19.74 02a57230o0089o   2.055556
57442.604000 18.558199      NaN      2    45 o    0     0.86 219.7115 14.73586  2327.52 10402.08  4.08 3.73  -6.3 -0.395    18.43 19.39 02a57442o0631o   0.044444
57443.587961 18.574166      NaN     24    37 o    0     1.00 219.7115 14.73586  2272.26 10163.34  3.99 3.70 -18.3 -0.426    18.52 19.51 02a57443o0663o   0.648649
57444.653384 18.757738      NaN    -15    38 o    0     1.12 219.7115 14.73586  2865.67  9271.66  3.61 3.56 -38.9 -0.443    18.47 19.40 02a57444o0332o  -0.394737
57445.632820 18.203116      NaN     91    33 o    0     1.19 219.7115 14.73586  2604.33 10133.58  3.73 3.53  -6.4 -0.427    18.62 19.64 02a57445o0822o   2.757576
57445.656130 18.786693      NaN    -46    37 o    0     1.11 219.7115 14.73586  2306.13  9550.89  3.78 3.63 -31.9 -0.444    18.54 19.53 02a57445o0863o  -1.243243
57463.540602 19.142275      NaN     20    20 o    0     1.05 219.7115 14.73586  1902.54 10142.99  3.89 3.69 -42.1 -0.426    19.38 21.18 02a57463o0510o   1.000000
57464.586049 19.256669      NaN    -32    24 o    0     1.07 219.7115 14.73586  2639.89  9728.36  3.77 3.56 -45.7 -0.451    19.30 21.03 02a57464o0751o  -1.333333
57464.608712 19.529530      NaN      2    18 o    0     1.38 219.7115 14.73586  2356.66  9145.69  3.82 3.52 -53.8 -0.456    19.31 21.11 02a57464o0794o   0.111111
57464.631724 18.826541      NaN     47    20 o    0     1.04 219.7115 14.73586  3507.16  8552.98  3.66 3.39 -69.3 -0.470    19.30 21.09 02a57464o0837o   2.350000
57464.654906 18.125925      NaN     69    45 o    0     0.86 219.7115 14.73586  3728.61  8827.38  3.65 3.41 -62.4 -0.472    18.45 19.50 02a57464o0880o   1.533333
57467.514598 18.796518      NaN     11    33 o    0     1.11 219.7115 14.73586  2033.34 10171.13  4.17 3.80 -50.7 -0.426    18.69 19.92 02a57467o0574o   0.333333
57471.520565 18.005163      NaN     -7    76 o    0     1.32 219.7115 14.73586  2398.71 10498.50  3.91 3.65 -34.7 -0.425    18.22 19.01 02a57471o0396o  -0.092105
57472.534846 18.005163      NaN   -143    76 o    0     1.05 219.7115 14.73586  2702.28 10099.81  3.87 3.36 -75.1 -0.462    17.85 18.53 02a57472o0609o  -1.881579
57472.582852 17.858399      NaN      3    86 o    0     1.32 219.7115 14.73586  3571.59  8922.05  3.62 3.38 -63.1 -0.488    18.17 18.88 02a57472o0686o   0.034884
57472.606075 17.506232      NaN     88    91 o    0     1.01 219.7115 14.73586  3725.65  8824.31  3.57 3.36 -68.0 -0.496    18.14 18.80 02a57472o0722o   0.967033
57475.525920 18.226218      NaN     39    49 o    0     0.94 219.7115 14.73586  8582.61   343.32  5.02 3.33  16.5 -0.485    18.72 19.85 02a57475o0506o   0.795918
57476.560173 18.657725      NaN     35    30 o    0     0.89 219.7115 14.73586  2958.94  9770.53  3.82 3.74   2.2 -0.414    18.81 20.12 02a57476o0686o   1.166667
57493.473849 18.526952      NaN     51    30 o    0     0.88 219.7115 14.73586  2801.63  9816.77  4.35 3.68  -2.9 -0.406    18.86 20.34 02a57493o0513o   1.700000
57493.486327 18.967180      NaN     22    24 o    0     1.32 219.7115 14.73586  2508.79  9239.13  4.02 3.69  -7.2 -0.441    18.94 20.41 02a57493o0534o   0.916667
57493.506919 19.351140      NaN    -12    22 o    0     1.17 219.7115 14.73586  3647.58  8645.21  3.86 3.69  -5.9 -0.451    19.07 20.69 02a57493o0569o  -0.545455
57493.531773 18.675237      NaN     54    23 o    0     1.13 219.7115 14.73586  3713.95  8823.39  3.76 3.69 -24.8 -0.441    19.07 20.64 02a57493o0612o   2.347826
57498.401556 17.990970      NaN     24    69 o    0     1.11 219.7115 14.73586  7471.32   841.43  4.33 3.27   9.5 -0.530    18.09 18.66 02a57498o0378o   0.347826
57498.415475 18.336727      NaN    -33    56 o    0     1.44 219.7115 14.73586  7496.44   881.01  4.25 3.43  12.0 -0.544    18.09 18.70 02a57498o0404o  -0.589286
57498.430146 17.801668      NaN     77    66 o    0     1.09 219.7115 14.73586  7441.59   803.26  4.20 3.37   8.3 -0.545    18.11 18.72 02a57498o0433o   1.166667
57498.444608 18.158337      NaN    -44    66 o    0     0.89 219.7115 14.73586  7421.77   919.40  4.27 3.33   8.1 -0.546    18.12 18.73 02a57498o0462o  -0.666667
57525.394046 18.757738      NaN    -14    38 o    0     1.06 219.7115 14.73586  4114.74  8875.07  3.71 3.63 -65.4 -0.448    18.51 19.56 02a57525o0328o  -0.368421
57525.407523 18.526952      NaN     39    34 o    0     1.29 219.7115 14.73586  4096.87  8842.50  3.71 3.57 -74.7 -0.458    18.50 19.53 02a57525o0352o   1.147059
57525.412865 18.356290      NaN     54    37 o    0     1.35 219.7115 14.73586  4153.62  8923.24  3.74 3.55 -70.7 -0.447    18.50 19.53 02a57525o0363o   1.459459
57525.442159 18.417189      NaN     36    40 o    0     0.96 219.7115 14.73586  4192.93  8812.50  3.63 3.46 -78.7 -0.465    18.49 19.48 02a57525o0416o   0.900000
57525.444265 18.598565      NaN    -26    44 o    0     0.91 219.7115 14.73586  4136.26  8871.03  3.63 3.48 -71.3 -0.457    18.45 19.37 02a57525o0420o  -0.590909
57566.323733 19.256669      NaN      6    22 o    0     1.10 219.7115 14.73586  4240.56  9657.38  3.80 3.78 -26.1 -0.433    19.31 21.17 02a57566o0171o   0.272727
57566.336463 18.748255      NaN     46    23 o    0     0.99 219.7115 14.73586  4222.65  9620.29  3.65 3.64 -30.3 -0.447    19.32 21.13 02a57566o0193o   2.000000
57566.350065 19.212347      NaN    -12    25 o    0     1.60 219.7115 14.73586  4297.42  9698.41  3.69 3.61 -10.4 -0.447    19.11 20.87 02a57566o0216o  -0.480000
57566.363898 18.542463      NaN     46    31 o    0     0.97 219.7115 14.73586  4316.53  9581.43  3.88 3.78 -66.3 -0.449    18.90 20.66 02a57566o0238o   1.483871
57566.378689 19.183773      NaN      8    23 o    0     0.99 219.7115 14.73586  4260.90  9638.91  3.73 3.63 -28.8 -0.440    19.28 21.10 02a57566o0260o   0.347826
57570.319682 16.969196      NaN    148   148 o    0     1.35 219.7115 14.73586  3257.02  9442.21  3.69 3.57 -60.8 -0.487    16.84 18.33 02a57570o0168o   1.000000
57570.346815 19.155932      NaN      4    25 o    0     1.10 219.7115 14.73586  3298.63  9481.24  3.67 3.56 -34.5 -0.452    19.09 20.87 02a57570o0215o   0.160000
57570.360761 18.867907      NaN     28    25 o    0     1.54 219.7115 14.73586  3317.95  9363.35  3.73 3.62 -42.4 -0.448    18.95 20.73 02a57570o0238o   1.120000
57590.263987 18.438271      NaN    -26    51 o    0     1.04 219.7115 14.73586  9661.67  1027.89  3.99 3.31  78.9 -0.490    18.47 19.66 02a57590o0024o  -0.509804
57590.264951 18.073966      NaN     82    44 o    0     1.18 219.7115 14.73586  9716.98  1107.42  3.98 3.41  73.5 -0.497    18.64 19.86 02a57590o0026o   1.863636
57599.262526 18.684100      NaN     26    32 o    0     1.12 219.7115 14.73586  8931.26   576.03  4.14 3.75  29.9 -0.500    19.18 20.84 02a57599o0024o   0.812500
57599.271762 18.534680      NaN     29    37 o    0     0.96 219.7115 14.73586  8913.24   536.59  4.74 4.04  25.7 -0.508    19.07 20.78 02a57599o0043o   0.783784
57599.283528 18.978793      NaN    -55    31 o    0     1.20 219.7115 14.73586  8971.49   614.26  4.70 3.89  25.4 -0.506    19.17 20.88 02a57599o0067o  -1.774194
57599.296148 17.789888      NaN    104    58 o    0     0.94 219.7115 14.73586  8992.78   495.34  4.80 3.88  24.0 -0.477    18.65 20.28 02a57599o0093o   1.793103
57611.250189 18.944322      NaN     -8    32 o    0     1.13 219.7115 14.73586  1644.09  8201.32  4.03 3.48 -55.5 -0.494    18.70 20.38 02a57611o0039o  -0.250000
57611.256547 18.237955      NaN     88    32 o    0     1.03 219.7115 14.73586  1625.04  8163.30  3.96 3.42 -56.2 -0.488    18.73 20.44 02a57611o0051o   2.750000
57611.268274 18.867907      NaN     10    31 o    0     1.06 219.7115 14.73586  1680.98  8239.43  4.20 3.59 -54.2 -0.477    18.68 20.44 02a57611o0072o   0.322581
57611.281919 18.574166      NaN     33    34 o    0     1.08 219.7115 14.73586  1699.99  8121.91  4.30 3.70 -52.5 -0.476    18.61 20.37 02a57611o0097o   0.970588
57611.294637 18.776955      NaN     13    33 o    0     0.93 219.7115 14.73586  1658.98  8180.42  4.00 3.42 -54.4 -0.484    18.67 20.34 02a57611o0121o   0.393939
57622.284653 18.362890      NaN     32    44 o    0     1.10 219.7115 14.73586  9876.21   241.25  4.47 3.81  33.8 -0.516    18.60 20.60 02a57622o0018o   0.727273
57622.297460 18.438271      NaN     39    38 o    0     0.97 219.7115 14.73586  9891.63   123.67  4.74 3.78  32.1 -0.471    18.95 20.91 02a57622o0041o   1.026316
57793.515835 18.786693      NaN    -35    37 o    0     0.99 219.7115 14.73586  2507.50 10338.81  3.47 3.10  12.8 -0.468    18.54 19.36 02a57793o0521o  -0.945946
