         MJD         m       dm    uJy  duJy F  err      chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs    __tmp_SN
57247.246722 17.229035      NaN     52   138 c    0       0.91 219.70662 14.74058  3097.51  9732.31 3.96 3.82  -6.0 -0.413    17.91 19.27 02a57247o0022c    0.376812
57247.248853 16.500013      NaN   -435   304 c    0       1.22 219.70662 14.74058  3096.83  9731.51 3.88 3.78 -23.5 -0.405    16.52 17.87 02a57247o0025c   -1.430921
57247.256091 17.194637      NaN     37   148 c    0      11.60 219.70662 14.74058  8730.03    37.27 4.29 3.79  13.7 -0.456    19.12 20.96 02a57247o0035c    0.250000
57247.271259 20.594452      NaN  -2591     7 c    0 2994225.84 219.70662 14.74058  8737.06    36.55 4.17 3.79  12.5 -0.466    18.20 19.99 02a57247o0056c -370.142857
57247.298182 19.089302      NaN      6    26 c    0       1.18 219.70662 14.74058  7253.17  1503.67 4.17 3.92  -2.1 -0.441    19.18 21.13 02a57247o0093c    0.230769
57247.298830 18.666446      NaN     19    35 c    0       0.80 219.70662 14.74058  7252.99  1503.80 4.07 3.88   1.4 -0.429    18.84 20.75 02a57247o0094c    0.542857
57248.244229 17.833722      NaN    -71    89 c    0       1.00 219.70662 14.74058  3088.49  9718.89 4.23 4.09 -21.6 -0.405    17.82 19.13 02a57248o0010c   -0.797753
57248.246969 19.169763      NaN    -26    26 c    0       1.07 219.70662 14.74058  3088.42  9718.18 4.10 3.96 -34.2 -0.410    19.02 20.63 02a57248o0014c   -1.000000
57248.277404 19.510313      NaN    -32    19 c    0       1.44 219.70662 14.74058  7238.25  1491.22 4.30 3.98   0.6 -0.426    19.40 21.40 02a57248o0057c   -1.684211
57248.298028 19.063754      NaN     32    18 c    0       0.99 219.70662 14.74058  7235.41  1492.37 4.16 3.93   2.0 -0.423    19.43 21.39 02a57248o0085c    1.777778
57250.282178 19.169763      NaN    -15    26 c    0       1.06 219.70662 14.74058  7228.18  1500.03 4.13 4.00 -11.2 -0.431    19.16 21.08 02a57250o0035c   -0.576923
