         MJD         m       dm     uJy   duJy   F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57230.244219 17.039268      NaN  -201.0  185.0   o  0.0    1.75 219.71495 14.74392  3318.35  9511.90  3.81 3.35   2.4 -0.480    17.54 17.77 02a57230o0005o 0xc00802
57230.249642 17.689250      NaN    62.0   81.0   o  0.0    1.00 219.71495 14.74392  3316.18  9513.24  3.86 3.55   5.5 -0.438    18.14 18.96 02a57230o0012o 0xc00800
57230.286397 18.631975      NaN    14.0   38.0   o  0.0    0.97 219.71495 14.74392  7458.30  1295.07  3.82 3.62 -73.6 -0.453    18.63 19.80 02a57230o0057o 0xc00800
57230.310122 18.009935      NaN    98.0   43.0   o  0.0    0.86 219.71495 14.74392  7455.73  1305.87  3.82 3.79 -61.2 -0.444    18.59 19.74 02a57230o0089o 0xc00800
57442.604000 18.631975      NaN    14.0   38.0   o  0.0    0.99 219.71495 14.74392  2334.29 10386.21  4.08 3.73  -6.5 -0.396    18.43 19.39 02a57442o0631o 0xc00800
57443.587961 18.280067      NaN    54.0   41.0   o  0.0    0.84 219.71495 14.74392  2279.03 10147.50  3.98 3.70 -18.5 -0.426    18.52 19.51 02a57443o0663o 0xc00800
57444.653384 18.362890      NaN    47.0   39.0   o  0.0    1.34 219.71495 14.74392  2859.17  9287.48  3.61 3.56 -37.4 -0.442    18.47 19.40 02a57444o0332o 0xc00900
57445.632820 18.786693      NaN   -31.0   37.0   o  0.0    0.90 219.71495 14.74392  2597.80 10149.50  3.73 3.53  -6.2 -0.426    18.62 19.64 02a57445o0822o 0xc00800
57445.656130 18.147425      NaN    89.0   37.0   o  0.0    1.17 219.71495 14.74392  2299.61  9566.76  3.78 3.63 -31.4 -0.444    18.54 19.53 02a57445o0863o 0xc00900
57463.540602 18.738855      NaN    56.0   20.0   o  0.0    1.44 219.71495 14.74392  1909.34 10127.14  3.89 3.69 -42.6 -0.427    19.38 21.18 02a57463o0510o 0xc00a00
57464.586049 19.212347 0.361912    75.0   25.0   o  0.0    1.09 219.71495 14.74392  2633.37  9744.23  3.77 3.56 -45.2 -0.451    19.30 21.03 02a57464o0751o 0xc00900
57464.608712 18.921935      NaN    47.0   17.0   o  0.0    1.89 219.71495 14.74392  2350.15  9161.52  3.82 3.52 -53.5 -0.456    19.31 21.11 02a57464o0794o 0xc00900
57464.631724 19.491430      NaN     1.0   19.0   o  0.0    1.50 219.71495 14.74392  3500.68  8568.72  3.66 3.39 -69.1 -0.470    19.30 21.09 02a57464o0837o 0xc00800
57464.654906 18.115332      NaN    71.0   45.0   o  0.0    1.11 219.71495 14.74392  3722.12  8843.13  3.65 3.42 -62.1 -0.471    18.45 19.50 02a57464o0880o 0xc00900
57467.514598 18.693037      NaN    25.0   32.0   o  0.0    1.16 219.71495 14.74392  2040.13 10155.28  4.16 3.80 -50.9 -0.426    18.69 19.92 02a57467o0574o 0xc00800
57471.520565 17.976960      NaN   -11.0   78.0   o  0.0    0.78 219.71495 14.74392  2405.48 10482.62  3.91 3.65 -35.1 -0.426    18.22 19.01 02a57471o0396o 0xc00800
57472.534846 18.005163      NaN  -138.0   76.0   o  0.0    1.22 219.71495 14.74392  2695.75 10115.72  3.87 3.36 -75.0 -0.461    17.85 18.53 02a57472o0609o 0xc00900
57472.582852 17.845990      NaN   -38.0   88.0   o  0.0    1.18 219.71495 14.74392  3565.10  8937.81  3.62 3.39 -62.8 -0.488    18.17 18.88 02a57472o0686o 0xc00800
57472.606075 17.682154      NaN    19.0   96.0   o  0.0    1.12 219.71495 14.74392  3719.17  8840.06  3.57 3.36 -67.8 -0.496    18.14 18.80 02a57472o0722o 0xc00800
57475.525920 18.267867      NaN    41.0   46.0   o  0.0    1.39 219.71495 14.74392  8575.82   359.17  5.01 3.33  16.5 -0.486    18.72 19.85 02a57475o0506o 0xc00800
57476.560173 18.657725      NaN    44.0   27.0   o  0.0    1.08 219.71495 14.74392  2952.42  9786.39  3.82 3.74   2.7 -0.413    18.81 20.12 02a57476o0686o 0xc00800
