Nested Sampling Global Log-Evidence           :   -0.620710294758456911E+02  +/-    0.316056993935062813E+00
Nested Importance Sampling Global Log-Evidence:   -0.674028212997786369E+02  +/-    0.583431667785967931E-01

Dim No.       Mean        Sigma
   1    0.915946696801975963E-01    0.487635390152119166E-01
   2   -0.353830224356686713E+02    0.720134952167385656E+01
   3    0.714189076234127418E+00    0.382902014750105102E+00
   4    0.704440740164799184E+00    0.256671819429928172E+00
   5    0.107710987939168695E-01    0.412374685623114780E-02
   6    0.747147082055377165E+00    0.250871796592493645E+00
   7   -0.153246567826352842E+01    0.319749908822079876E+00
   8   -0.939724639723164695E-01    0.882109069677552010E-01
   9   -0.454524325545036678E+01    0.353962790540256123E+01
  10   -0.147251365508485110E+00    0.148628910681528059E+00
  11   -0.473451136661096200E-01    0.123745458577848411E+00
  12   -0.193473984580879249E+00    0.246006441369303330E+00
  13   -0.265503108292630852E+00    0.209427692871108406E+00
  14   -0.105595671210744624E+01    0.485271241045059573E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112088715983701265E+00
   2   -0.385823257167698728E+02
   3    0.379134449454443634E+00
   4    0.696715926829083787E+00
   5    0.151954236290420541E-01
   6    0.559704147281558262E+00
   7   -0.119583161443068686E+01
   8   -0.442897178209375603E-01
   9   -0.425855997854066803E+01
  10    0.478559644538580908E-01
  11   -0.611206374318543771E-01
  12   -0.743050122162107751E-01
  13   -0.722273678686234488E+00
  14   -0.102756564174680309E+01

MAP Parameters
Dim No.        Parameter
   1    0.112088715983701265E+00
   2   -0.385823257167698728E+02
   3    0.379134449454443634E+00
   4    0.696715926829083787E+00
   5    0.151954236290420541E-01
   6    0.559704147281558262E+00
   7   -0.119583161443068686E+01
   8   -0.442897178209375603E-01
   9   -0.425855997854066803E+01
  10    0.478559644538580908E-01
  11   -0.611206374318543771E-01
  12   -0.743050122162107751E-01
  13   -0.722273678686234488E+00
  14   -0.102756564174680309E+01
