Nested Sampling Global Log-Evidence           :   -0.311442954530190903E+02  +/-    0.410425614437863073E+00
Nested Importance Sampling Global Log-Evidence:   -0.360012913706261628E+02  +/-    0.396839579286572541E-01

Dim No.       Mean        Sigma
   1    0.111492222512581007E+00    0.435101757763148717E-01
   2   -0.185088053242663619E+02    0.180598677867101931E+01
   3    0.486042955012616851E+00    0.186032034257100437E+00
   4    0.111785639259469982E+01    0.162834002835116426E+00
   5    0.815217978349970680E-02    0.404219850904969855E-02
   6    0.139532785511841317E+01    0.490493917723086384E-01
   7   -0.175042280211637324E+01    0.440670187160648708E+00
   8   -0.763482778879112506E-01    0.730485421767701343E-01
   9   -0.630376520081123298E-01    0.144144000957048424E+01
  10   -0.213861231907594818E+00    0.132135443855678741E+00
  11   -0.742034036011889192E-01    0.117796795464166257E+00
  12   -0.204376692295616197E+00    0.228661038902607722E+00
  13   -0.221239113717336622E+00    0.915175467678196186E-01
  14   -0.106103407312760756E+01    0.506110435559974023E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.367384730252256347E-01
   2   -0.202915527366995292E+02
   3    0.308649895730554458E+00
   4    0.131186880317809340E+01
   5    0.786550479455364569E-02
   6    0.140844669968560998E+01
   7   -0.162387693641136321E+01
   8   -0.292542806537479314E-01
   9   -0.196202917204723715E+00
  10   -0.249212740241968572E+00
  11   -0.132607717267666986E+00
  12   -0.480391683826076998E+00
  13   -0.272219524333149554E+00
  14   -0.101783737455177881E+01

MAP Parameters
Dim No.        Parameter
   1    0.367384730252256347E-01
   2   -0.202915527366995292E+02
   3    0.308649895730554458E+00
   4    0.131186880317809340E+01
   5    0.786550479455364569E-02
   6    0.140844669968560998E+01
   7   -0.162387693641136321E+01
   8   -0.292542806537479314E-01
   9   -0.196202917204723715E+00
  10   -0.249212740241968572E+00
  11   -0.132607717267666986E+00
  12   -0.480391683826076998E+00
  13   -0.272219524333149554E+00
  14   -0.101783737455177881E+01
