         MJD         m       dm      uJy  duJy F  err   chi/N        RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57227.442941 19.183773      NaN      5.5    25 o    0    0.97 342.36663 -24.38347  3452.48  9804.12  3.86  3.54 -61.6 -0.430    19.14 20.76 02a57227o0161o 0xc00800         3.5
57227.454572 19.038793      NaN     28.5    21 o    0    1.27 342.36663 -24.38347  8010.63  2287.28  3.62  3.40  59.9 -0.480    19.14 20.72 02a57227o0173o 0xc00800         3.5
57227.468850 18.738855      NaN     44.5    25 o    0    1.02 342.36663 -24.38347  3456.57  9808.35  4.19  3.85 -63.7 -0.413    19.07 20.77 02a57227o0193o 0xc00800         3.5
57227.475960 19.302877      NaN    -18.5    23 o    0    1.26 342.36663 -24.38347  9517.33   838.47  3.98  3.47  41.9 -0.496    19.14 20.72 02a57227o0203o 0xc00800         3.5
57227.490108 18.955691      NaN     32.5    22 o    0    0.93 342.36663 -24.38347  4895.63  8339.06  3.73  3.33 -73.0 -0.454    19.17 20.75 02a57227o0223o 0xc00800         3.5
57227.497345 19.169763      NaN     -0.5    26 o    0    0.97 342.36663 -24.38347  9516.50   839.00  4.01  3.42  40.4 -0.502    19.17 20.75 02a57227o0233o 0xc00800         3.5
57227.512183 19.142275      NaN     11.5    24 o    0    0.86 342.36663 -24.38347  4895.33  8337.26  3.75  3.38 -75.1 -0.448    19.20 20.82 02a57227o0254o 0xc00800         3.5
57228.523541 19.351140      NaN      9.5    20 o    0    1.37 342.36663 -24.38347  7327.48  8992.99  3.41  3.23 -66.9 -0.469    19.16 20.67 02a57228o0321o 0xc00900         3.5
57228.550584 19.256669      NaN     -5.5    24 o    0    0.91 342.36663 -24.38347  3426.02  1357.93  3.72  3.52 -37.4 -0.447    19.16 20.67 02a57228o0350o 0xc00800         3.5
57228.577085 19.197966      NaN     16.5    21 o    0    1.29 342.36663 -24.38347  1996.00  2803.71  3.69  3.47 -67.1 -0.436    19.16 20.65 02a57228o0379o 0xc00800         3.5
57228.603585 19.351140      NaN     -8.5    22 o    0    1.17 342.36663 -24.38347  2002.40  2811.39  3.68  3.45 -67.8 -0.437    19.10 20.55 02a57228o0408o 0xc00800         3.5
57288.338184 18.623526      NaN    -39.5    43 o    0    0.99 342.36663 -24.38347  7368.85  8997.39  4.36  3.20 -81.8 -0.431    18.56 19.82 02a57288o0196o 0xc00900         3.5
57288.369159 18.878500      NaN    -44.5    34 o    0    1.61 342.36663 -24.38347  7353.22  9005.09  4.35  3.21 -82.6 -0.421    18.53 19.82 02a57288o0241o 0xc00800         3.5
57288.377353 18.767304      NaN      8.5    36 o    0    1.13 342.36663 -24.38347  1761.97  3039.19  4.38  3.38 -27.4 -0.503    18.51 19.81 02a57288o0254o 0xc00900         3.5
57297.349951 18.558199      NaN     32.5    36 o    0    0.87 342.36663 -24.38347  3175.93  1592.42  4.80  3.37 -11.1 -0.493    18.75 20.14 02a57297o0078o 0xc00800         3.5
57297.372252 18.816441      NaN     -1.5    36 o    0    1.08 342.36663 -24.38347  3182.88  1599.92  4.73  3.50 -15.9 -0.492    18.73 20.06 02a57297o0111o 0xc00800         3.5
57297.400203 18.955691      NaN     11.5    29 o    0    1.20 342.36663 -24.38347  1749.28  3038.15  4.54  3.55 -31.5 -0.484    18.72 20.03 02a57297o0152o 0xc00900         3.5
57297.424352 19.014394      NaN    -12.5    30 o    0    1.56 342.36663 -24.38347  1750.81  3039.67  4.49  3.50 -34.1 -0.485    18.69 19.97 02a57297o0188o 0xc00800         3.5
57298.344815 18.944322      NaN     15.5    28 o    0    0.90 342.36663 -24.38347  7384.45  9007.44  4.61  3.64 -78.7 -0.461    19.03 20.69 02a57298o0222o 0xc00800         3.5
57298.368750 18.403357      NaN     59.5    34 o    0    0.93 342.36663 -24.38347  3180.03  1602.29  4.72  3.44 -15.2 -0.506    18.90 20.37 02a57298o0258o 0xc00800         3.5
57298.385001 18.711133      NaN     29.5    31 o    0    1.10 342.36663 -24.38347  1745.81  3040.86  4.55  3.51 -31.4 -0.481    18.84 20.25 02a57298o0282o 0xc00800         3.5
57298.412374 18.900000      NaN     19.5    28 o    0    1.61 342.36663 -24.38347  1748.85  3042.24  4.64  3.58 -31.7 -0.463    18.77 20.17 02a57298o0323o 0xc00800         3.5
57303.298948 18.978793      NaN      6.5    30 o    0    0.74 342.36663 -24.38347  7372.51  8997.21  4.30  3.33 -83.1 -0.470    19.02 20.59 02a57303o0093o 0xc00800         3.5
57303.373087 19.302877      NaN    -28.5    23 o    0    1.21 342.36663 -24.38347  1753.11  3037.77  4.54  3.71 -30.2 -0.454    19.14 20.87 02a57303o0147o 0xc00800         3.5
57321.284842 17.671596      NaN     94.5    73 o    0    1.21 342.36663 -24.38347  3266.27  1606.31  5.37  3.27  -9.6 -0.473    17.98 18.67 02a57321o0154o 0xc00800         3.5
57321.308429 17.805624      NaN     79.5    66 o    0    1.13 342.36663 -24.38347  3268.69  1611.64  5.50  3.75 -15.2 -0.524    18.03 18.78 02a57321o0186o 0xc00800         3.5
57321.330537 18.243872      NaN     -7.5    61 o    0    1.07 342.36663 -24.38347  1834.47  3048.84  5.15  3.75 -32.1 -0.527    18.03 18.73 02a57321o0216o 0xc00800         3.5
57321.359964 18.208845      NaN    -33.5    63 o    0    1.05 342.36663 -24.38347  1834.04  3045.36  5.24  3.72 -34.0 -0.523    17.96 18.67 02a57321o0259o 0xc00800         3.5
57329.279467 18.504094      NaN     -0.5    48 o    0    1.00 342.36663 -24.38347  3321.84  1628.86  6.31  4.15 -11.9 -0.428    18.69 20.30 02a57329o0130o 0xc00900         3.5
57329.300924 18.459772      NaN    -19.5    50 o    0    0.98 342.36663 -24.38347  3320.84  1631.29  6.27  4.37 -17.3 -0.489    18.66 20.22 02a57329o0164o 0xc00900         3.5
57329.325825 18.417189      NaN    -68.5    52 o    0    1.12 342.36663 -24.38347  1894.18  3068.67  6.15  4.40 -36.0 -0.461    18.44 20.00 02a57329o0203o 0xc00900         3.5
57329.351751 18.376212      NaN    -12.5    54 o    0    0.94 342.36663 -24.38347  1897.16  3066.72  6.06  4.31 -35.4 -0.462    18.52 20.08 02a57329o0243o 0xc00900         3.5
57368.213371 18.693037      NaN     10.5    38 o    0    1.43 342.36663 -24.38347  3803.82  1121.84  5.66  4.10 -15.2 -0.507    18.63 20.06 02a57368o0063o 0xc00900         3.5
57368.224491 18.649074      NaN    -60.5    42 o    0    0.85 342.36663 -24.38347  4106.68  1711.83  4.74  3.55 -15.0 -0.525    18.72 20.00 02a57368o0081o 0xc00800         3.5
57368.234941 18.550302      NaN    -16.5    46 o    0    1.18 342.36663 -24.38347  3240.36   533.12  5.65  3.81 -18.3 -0.448    18.70 20.03 02a57368o0098o 0xc00900         3.5
57368.239249 18.847027      NaN    -17.5    35 o    0    1.04 342.36663 -24.38347  1608.01 10276.60  4.31  3.86 -58.0 -0.415    18.66 19.97 02a57368o0105o 0xc00800         3.5
57368.246590 18.786693      NaN    -35.5    37 o    0    1.04 342.36663 -24.38347  2964.25  2289.67  5.07  3.85 -26.5 -0.480    18.69 20.03 02a57368o0117o 0xc00800         3.5
57369.221179 18.878500      NaN      0.5    34 o    0    0.87 342.36663 -24.38347  4106.75  1708.36  4.51  3.98 -21.3 -0.463    18.74 20.18 02a57369o0006o 0xc00800         3.5
57369.232663 18.693037      NaN     19.5    35 o    0    1.08 342.36663 -24.38347  3236.08   531.23  4.78  3.71 -23.8 -0.510    18.75 20.11 02a57369o0025o 0xc00800         3.5
57369.237490 18.847027      NaN    -44.5    35 o    0    0.92 342.36663 -24.38347  1603.70 10274.58  4.02  3.75 -69.8 -0.447    18.70 20.03 02a57369o0033o 0xc00800         3.5
57369.243523 18.786693      NaN    -51.5    37 o    0    0.93 342.36663 -24.38347  2959.08  2287.65  4.62  3.78 -31.3 -0.469    18.71 20.07 02a57369o0043o 0xc00800         3.5
57378.203487 18.110074      NaN   -110.5    69 o    0    1.17 342.36663 -24.38347  3802.46  1126.75  5.57  3.94 -16.2 -0.504    18.18 19.15 02a57378o0039o 0xc00800         3.5
57378.214117 18.243872      NaN      6.5    60 o    0    0.95 342.36663 -24.38347  4106.28  1719.04  5.36  4.12 -21.1 -0.478    18.26 19.30 02a57378o0056o 0xc00800         3.5
