Nested Sampling Global Log-Evidence           :   -0.186297703213973165E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.187441514598329695E+01  +/-    0.460948048565273157E-02

Dim No.       Mean        Sigma
   1    0.690981356688366855E-01    0.403890458770154418E-03
   2   -0.253632516441379252E+02    0.321861519224265979E+00
   3    0.963715738598792004E+00    0.593871822773527503E-02
   4    0.107773073367082439E+01    0.424315300776598181E-01
   5    0.729781613329929992E-02    0.376955284898709006E-03
   6    0.233180627386479955E+01    0.522959948600515163E-02
   7   -0.194409908067632831E+01    0.112008573533449909E+00
   8   -0.787137190060463454E-01    0.234707340800309992E-02
   9   -0.583690042245808804E+01    0.309080007235874810E+00
  10   -0.417126199267778483E-01    0.943356254340604883E-02
  11   -0.327050495375947672E-01    0.378167621731355028E-01
  12   -0.226999293083727516E+00    0.244323519553038965E-01
  13   -0.855110096183785279E-01    0.957337039597846128E-02
  14   -0.108050176329475112E+01    0.712000580857267973E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.693601709328632438E-01
   2   -0.253442176112906274E+02
   3    0.959336691922367812E+00
   4    0.106311382302289559E+01
   5    0.762055249003119016E-02
   6    0.232891326152128553E+01
   7   -0.186941148940676038E+01
   8   -0.797691724548636460E-01
   9   -0.611924635987283327E+01
  10   -0.383945812712278151E-01
  11   -0.119851259515336622E+00
  12   -0.204975870220621303E+00
  13   -0.873621916062281845E-01
  14   -0.106768709606274248E+01

MAP Parameters
Dim No.        Parameter
   1    0.692576343232674252E-01
   2   -0.249705891932130868E+02
   3    0.969634073187679024E+00
   4    0.108778813246987149E+01
   5    0.762762906144178517E-02
   6    0.233205109910840314E+01
   7   -0.186067444112566016E+01
   8   -0.772786449033971146E-01
   9   -0.516443275843159100E+01
  10   -0.395411024772289316E-01
  11   -0.421564324699905471E-01
  12   -0.183459057210282522E+00
  13   -0.720631043350666717E-01
  14   -0.107824690296029835E+01
