Nested Sampling Global Log-Evidence           :   -0.833495012437593630E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.833606353597629806E+02  +/-    0.306311324274727032E-02

Dim No.       Mean        Sigma
   1    0.387937559988074734E-01    0.151368876003941024E-01
   2   -0.312154414402307578E+01    0.338213744976755326E+00
   3    0.224605025520886847E+00    0.780078979637522374E-01
   4    0.673217954905954707E+00    0.893010031909235308E-01
   5    0.126928245624298858E-01    0.932326511262680444E-03
   6    0.805377029771524033E+00    0.455883370389614864E-01
   7   -0.175766076950002592E+01    0.174629689896946771E+00
   8   -0.138400854523986622E+00    0.482237613407069388E-01
   9    0.141933778692466950E+01    0.552643827832442813E+00
  10   -0.282895315503612355E+00    0.387238567322760116E-01
  11   -0.176246473984618679E+00    0.102417266246142655E+00
  12   -0.138775652447654857E+00    0.772856825146649995E-01
  13   -0.317608961903694365E+00    0.105543496424165481E+00
  14   -0.105142515500784484E+01    0.710662012253147034E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.395224263428145331E-01
   2   -0.309546054397608161E+01
   3    0.239878876154803189E-01
   4    0.570095012332073270E+00
   5    0.118375381858727563E-01
   6    0.835677970149715788E+00
   7   -0.149742375224390201E+01
   8   -0.162881073825104750E+00
   9    0.186260879366800403E+01
  10   -0.193384352058499492E+00
  11   -0.331720545864304994E+00
  12   -0.181593209583577497E+00
  13   -0.114391744924088518E+00
  14   -0.106049289026066229E+01

MAP Parameters
Dim No.        Parameter
   1    0.455912312590439073E-01
   2   -0.279711534204833345E+01
   3    0.337310375365981296E+00
   4    0.806908859282704283E+00
   5    0.125439841926116343E-01
   6    0.768099137332599047E+00
   7   -0.210477617611256740E+01
   8   -0.132549435731321913E+00
   9    0.129243389945908116E+01
  10   -0.326128780036639976E+00
  11   -0.197660240498307910E+00
  12   -0.944211972114154530E-01
  13   -0.232389353253130315E+00
  14   -0.105335733666055198E+01
