Nested Sampling Global Log-Evidence           :   -0.113165629483017538E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.157434238710603092E+01  +/-    0.563339275129261310E-01

Dim No.       Mean        Sigma
   1    0.149842879504282295E+00    0.158801513232680069E-02
   2   -0.328667815402453343E+02    0.434846665583768499E+00
   3    0.141828402628537042E+01    0.593453390591178187E-02
   4    0.115204538404241230E+01    0.550435694467877185E-01
   5    0.939217483596467735E-02    0.488864531411117788E-03
   6    0.194901095812923009E+01    0.523781689366575355E-02
   7   -0.187840414127344846E+01    0.876603779339815981E-01
   8   -0.195183336877725794E+00    0.455769737395866729E-02
   9   -0.193806615919814473E+01    0.554306924723267369E+00
  10   -0.723016405306813187E-01    0.592283810174977672E-02
  11   -0.879284685209844596E-01    0.165584632122374037E-01
  12   -0.116013895979508994E+00    0.490492185448561727E-01
  13   -0.228428451860505949E+00    0.197614928593005668E-01
  14   -0.109955046551058899E+01    0.993964169107689789E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.148469616461375631E+00
   2   -0.333750311608946433E+02
   3    0.140781906650780875E+01
   4    0.113182698995449149E+01
   5    0.914414402934998240E-02
   6    0.195168019829859229E+01
   7   -0.199642088006945362E+01
   8   -0.196693611037154104E+00
   9   -0.199960199427105367E+01
  10   -0.784756080777156140E-01
  11   -0.677632009994546813E-01
  12   -0.730578775084210069E-01
  13   -0.224722190081161760E+00
  14   -0.110948781147728415E+01

MAP Parameters
Dim No.        Parameter
   1    0.149635668555424484E+00
   2   -0.326123361746135174E+02
   3    0.142593993136378416E+01
   4    0.117049967641630914E+01
   5    0.105099403743222769E-01
   6    0.194157206016802775E+01
   7   -0.187495200175209176E+01
   8   -0.191625497742129502E+00
   9   -0.193971102683916641E+01
  10   -0.725199850277381680E-01
  11   -0.833600542551078683E-01
  12   -0.237425957315480829E+00
  13   -0.208764444489828699E+00
  14   -0.109108178132123435E+01
