         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57246.311425 19.089302      NaN   31.0    16 c    0   1.27 265.50667 3.20086  1510.93  6624.59 4.07 3.80 -59.6 -0.421    19.55 21.57 02a57246o0101c 0xc00800        -5.0
57246.320765 19.169763      NaN   25.0    16 c    0   1.23 265.50667 3.20086  1505.97  6618.91 4.04 3.76 -62.6 -0.423    19.57 21.62 02a57246o0114c 0xc00900        -5.0
57246.355634 19.631075      NaN  -29.0    17 c    0   1.04 265.50667 3.20086  9761.40  8090.08 4.34 3.92  88.5 -0.421    19.48 21.55 02a57246o0161c 0xc00800        -5.0
57246.385344 19.510313      NaN  -20.0    19 c    0   0.90 265.50667 3.20086  9761.90  8092.46 4.12 3.63 -89.5 -0.433    19.46 21.37 02a57246o0201c 0xc00800        -5.0
57277.284334 19.197966      NaN   14.0    19 c    0   1.26 265.50667 3.20086   442.04   574.68 5.34 3.79 -27.3 -0.433    19.49 21.48 02a57277o0125c 0xc00800        -5.0
57277.295438 19.454622      NaN  -20.0    20 c    0   1.23 265.50667 3.20086  9668.73  1446.74 4.49 3.88  30.0 -0.506    19.49 21.48 02a57277o0139c 0xc00900        -5.0
57277.305605 19.367717      NaN    0.0    20 c    0   1.03 265.50667 3.20086   441.21   574.38 5.19 3.71 -25.2 -0.442    19.49 21.44 02a57277o0152c 0xc00800        -5.0
57277.317184 19.026525      NaN   21.0    21 c    0   1.26 265.50667 3.20086  9666.70  1448.00 4.58 3.85  30.3 -0.499    19.46 21.41 02a57277o0166c 0xc00800        -5.0
57436.586764 19.026525      NaN   24.0    20 c    0   1.46 265.50667 3.20086  9620.31  3922.25 4.35 3.92  60.0 -0.410    19.16 21.02 02a57436o0624c 0xc00900        -5.0
57436.600326 19.419021      NaN   -3.0    20 c    0   1.09 265.50667 3.20086  9909.06  4505.83 4.20 3.71  66.6 -0.426    19.29 21.14 02a57436o0647c 0xc00800        -5.0
57436.607363 18.921935      NaN   33.0    20 c    0   1.09 265.50667 3.20086   215.95  4502.98 4.45 3.83 -31.3 -0.369    19.20 21.03 02a57436o0659c 0xc00800        -5.0
57436.613824 18.955691      NaN   30.0    20 c    0   0.86 265.50667 3.20086  8735.95  5092.87 4.01 3.64  68.6 -0.413    19.33 21.20 02a57436o0670c 0xc00800        -5.0
57436.624436 19.287255      NaN    5.0    20 c    0   1.08 265.50667 3.20086  8482.30  4902.26 4.10 3.79  68.3 -0.401    19.31 21.21 02a57436o0688c 0xc00800        -5.0
57490.582612 19.696897      NaN  -21.0    16 c    0   1.53 265.50667 3.20086  9584.01  3851.78 4.05 3.59  73.8 -0.415    19.45 21.35 02a57490o0738c 0xc00900        -5.0
57490.602369 19.436675      NaN    2.0    18 c    0   1.01 265.50667 3.20086   746.06  6231.91 3.94 3.73 -53.8 -0.409    19.51 21.40 02a57490o0772c 0xc00900        -5.0
57490.613946 19.367717      NaN    0.0    20 c    0   0.71 265.50667 3.20086 10469.41  6240.01 4.08 3.64  77.3 -0.427    19.49 21.42 02a57490o0792c 0xc00800        -5.0
57490.622606 19.271854      NaN   12.0    18 c    0   0.81 265.50667 3.20086  1909.66  5647.55 3.93 3.77 -44.5 -0.407    19.50 21.43 02a57490o0807c 0xc00800        -5.0
57490.642098 17.370692      NaN  131.0    91 c    0   1.19 265.50667 3.20086  2138.34  5743.86 4.27 4.02 -57.6 -0.405    17.92 18.56 02a57490o0841c 0xc00900        -5.0
57537.472220 19.384550      NaN    5.0    18 c    0   1.21 265.50667 3.20086   286.80  6835.68 4.14 3.69 -52.7 -0.397    19.31 21.06 02a57537o0461c 0xc00800        -5.0
57537.483570 19.454622      NaN  -13.0    20 c    0   1.44 265.50667 3.20086 10009.45  6843.10 4.21 3.38  81.1 -0.460    19.25 20.93 02a57537o0481c 0xc00800        -5.0
57537.485513 19.183773      NaN   12.0    20 c    0   1.07 265.50667 3.20086   265.06  6796.30 4.07 3.60 -56.6 -0.388    19.29 20.96 02a57537o0484c 0xc00800        -5.0
57537.500221 19.454622      NaN  -45.0    20 c    0   1.15 265.50667 3.20086   315.92  6875.05 4.17 3.59 -59.2 -0.392    19.25 20.89 02a57537o0510c 0xc00800        -5.0
57537.500705 19.454622      NaN  -36.0    20 c    0   1.22 265.50667 3.20086  9982.81  6803.71 4.19 3.30  78.9 -0.460    19.23 20.86 02a57537o0511c 0xc00900        -5.0
57537.510936 19.454622      NaN  -11.0    20 c    0   1.32 265.50667 3.20086 10044.39  6885.27 4.14 3.24  80.2 -0.460    19.22 20.83 02a57537o0531c 0xc00800        -5.0
57537.511419 19.169763      NaN   16.0    19 c    0   1.25 265.50667 3.20086   339.32  6760.38 4.05 3.56 -58.0 -0.407    19.24 20.86 02a57537o0532c 0xc00900        -5.0
57537.520750 19.454622      NaN  -13.0    20 c    0   1.17 265.50667 3.20086   295.29  6814.04 4.14 3.59 -56.6 -0.393    19.20 20.81 02a57537o0547c 0xc00800        -5.0
57537.521718 19.226921      NaN    3.0    22 c    0   0.97 265.50667 3.20086 10058.02  6764.64 4.17 3.25  83.3 -0.462    19.18 20.79 02a57537o0549c 0xc00800        -5.0
