Nested Sampling Global Log-Evidence           :   -0.417167194299639235E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.421688730391303253E+02  +/-    0.587904031579628422E-01

Dim No.       Mean        Sigma
   1   -0.134053213426468983E-02    0.223769405761144961E-02
   2   -0.343447455002883544E+02    0.550561107738482658E+00
   3    0.136646776807749637E+01    0.312658383477119623E-02
   4    0.149132793811591391E+01    0.598159252473050729E-02
   5    0.166821643106762722E-01    0.114406162939662578E-03
   6    0.235605133451098547E+01    0.556158566764295911E-02
   7   -0.184653004361718365E+01    0.566502462024856823E-01
   8   -0.744477222550363055E-01    0.449245902197858635E-02
   9   -0.622499310195886668E+01    0.766226382300093545E+00
  10   -0.101681300727780227E+00    0.640593769310717626E-02
  11    0.485697030487262579E-01    0.762110174065986062E-02
  12    0.258148262346774952E-01    0.579230620717987883E-02
  13   -0.133969143228805376E+00    0.145439165361711514E-01
  14   -0.105862456509311809E+01    0.630700661479489683E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.520812439867903224E-02
   2   -0.348379948998957616E+02
   3    0.136775355157944478E+01
   4    0.148661361891783828E+01
   5    0.167494375774262308E-01
   6    0.236322150920935981E+01
   7   -0.184716676086470377E+01
   8   -0.735301136767416846E-01
   9   -0.683142284004458133E+01
  10   -0.105800947165649445E+00
  11    0.616357270048247669E-01
  12    0.205041094794173803E-01
  13   -0.105248937174376250E+00
  14   -0.106645982819706941E+01

MAP Parameters
Dim No.        Parameter
   1   -0.138659385056168205E-02
   2   -0.359790809223940968E+02
   3    0.137138130757210108E+01
   4    0.148661020386048093E+01
   5    0.167478868220258120E-01
   6    0.235859752199087058E+01
   7   -0.183549030562430082E+01
   8   -0.746734389025246470E-01
   9   -0.584347411179332976E+01
  10   -0.956898145854511023E-01
  11    0.484255058485070222E-01
  12    0.389635840718405152E-01
  13   -0.132335577440148178E+00
  14   -0.105873673085360909E+01
