         MJD         m       dm     uJy  duJy F  err    chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57227.586918 19.401649      NaN  -146.5    21 o    0     1.07 24.93692 -23.25477  7152.86  1645.99  3.68 3.54  30.6 -0.479    19.17 20.82 02a57227o0358o 0xc00800        40.5
57297.431038 18.910912      NaN  -172.5    33 o    0     1.07 24.93692 -23.25477  6714.52  6775.92  4.09 3.27 -81.4 -0.479    18.66 19.96 02a57297o0197o 0xc00800        40.5
57297.452749 18.978793      NaN   -95.5    31 o    0     0.93 24.93692 -23.25477  6709.25  6780.20  4.14 3.32 -82.2 -0.471    18.69 20.01 02a57297o0229o 0xc00800        40.5
57297.476445 19.128787      NaN  -180.5    27 o    0     1.24 24.93692 -23.25477  2405.81  5254.64  4.11 3.45 -48.9 -0.470    18.68 19.95 02a57297o0265o 0xc00800        40.5
57297.495974 18.910912      NaN  -145.5    33 o    0     0.88 24.93692 -23.25477  2405.27  5253.35  4.05 3.43 -50.3 -0.479    18.68 19.94 02a57297o0294o 0xc00800        40.5
57298.426842 19.169763      NaN  -118.5    26 o    0     1.04 24.93692 -23.25477  6726.86  6778.74  4.06 3.29 -80.1 -0.458    18.83 20.25 02a57298o0345o 0xc00800        40.5
57298.449254 19.089302      NaN  -147.5    28 o    0     0.95 24.93692 -23.25477  6719.54  6784.60  4.06 3.29 -81.0 -0.457    18.86 20.31 02a57298o0378o 0xc00800        40.5
57298.473338 19.128787      NaN  -152.5    27 o    0     0.67 24.93692 -23.25477  2402.39  5258.23  4.04 3.40 -49.2 -0.467    18.88 20.29 02a57298o0415o 0xc00800        40.5
57298.492455 19.212347      NaN  -116.5    25 o    0     0.90 24.93692 -23.25477  2401.46  5255.97  4.08 3.44 -49.2 -0.469    18.85 20.27 02a57298o0444o 0xc00800        40.5
57303.411583 19.302877      NaN    22.5    23 o    0     1.14 24.93692 -23.25477  6700.36  6778.57  4.16 3.46 -87.7 -0.475    18.99 20.62 02a57303o0198o 0xc00800        40.5
57303.422489 19.212347      NaN    38.5    25 o    0     0.78 24.93692 -23.25477  6705.02  6779.18  4.09 3.33 -85.3 -0.470    19.04 20.66 02a57303o0213o 0xc00800        40.5
57303.440930 19.351140      NaN    16.5    22 o    0     1.11 24.93692 -23.25477  8142.89  5349.10  4.13 3.41  85.3 -0.476    19.13 20.80 02a57303o0240o 0xc00800        40.5
57303.461847 19.351140      NaN   -39.5    22 o    0     1.00 24.93692 -23.25477  8136.61  5355.77  4.07 3.52  82.3 -0.477    19.16 20.89 02a57303o0270o 0xc00800        40.5
57321.381450 18.125925      NaN   -57.5    68 o    0     1.17 24.93692 -23.25477  6715.80  6803.69  3.98 2.76 -85.6 -0.494    17.86 18.48 02a57321o0290o 0xc00800        40.5
57321.413377 18.191747      NaN   -25.5    64 o    0     1.05 24.93692 -23.25477  3934.01  3827.84  4.30 3.56 -26.9 -0.538    17.85 18.41 02a57321o0335o 0xc00800        40.5
57321.438116 18.019544      NaN     1.5    75 o    0     0.80 24.93692 -23.25477  2490.17  5265.64  4.56 3.59 -55.4 -0.525    17.81 18.39 02a57321o0370o 0xc00800        40.5
57321.447761 18.079051      NaN    21.5    71 o    0     0.95 24.93692 -23.25477  2484.30  5263.95  4.42 3.44 -56.0 -0.509    17.81 18.37 02a57321o0384o 0xc00800        40.5
57329.380694 19.051202      NaN    14.5    29 o    0     1.40 24.93692 -23.25477  3989.54  3844.43  4.96 4.02 -28.6 -0.460    18.73 20.34 02a57329o0287o 0xc00800        40.5
57329.408902 19.051202      NaN     7.5    29 o    0     0.83 24.93692 -23.25477  3990.61  3847.89  4.92 4.07 -29.3 -0.443    18.86 20.49 02a57329o0329o 0xc00800        40.5
57329.436703 18.921935      NaN    51.5    29 o    0     1.31 24.93692 -23.25477  2543.64  5286.14  4.93 3.84 -53.6 -0.480    18.75 20.28 02a57329o0370o 0xc00800        40.5
57329.464679 19.014394      NaN   -11.5    30 o    0     1.59 24.93692 -23.25477  2548.10  5283.87  4.80 3.69 -56.4 -0.478    18.72 20.29 02a57329o0411o 0xc00800        40.5
57368.286424 19.510313      NaN    -1.5    19 o    0     1.39 24.93692 -23.25477  4458.52  3330.00  4.20 3.66 -23.3 -0.462    18.97 20.46 02a57368o0182o 0xc00800        40.5
57368.301775 19.256669      NaN    25.5    24 o    0     0.92 24.93692 -23.25477  4746.14  3914.50  4.01 3.67 -29.5 -0.454    19.00 20.52 02a57368o0207o 0xc00900        40.5
57368.317546 19.351140      NaN    10.5    22 o    0     1.15 24.93692 -23.25477  3901.27  2748.99  4.62 3.84 -24.9 -0.436    19.00 20.58 02a57368o0232o 0xc00800        40.5
57368.334843 19.038793      NaN    62.5    22 o    0     1.22 24.93692 -23.25477  3598.20  4493.36  4.24 3.76 -39.2 -0.415    18.95 20.52 02a57368o0258o 0xc00800        40.5
57369.284123 19.256669      NaN    19.5    24 o    0     1.08 24.93692 -23.25477  4452.55  3327.12  4.17 3.60 -15.1 -0.485    18.93 20.47 02a57369o0110o 0xc00900        40.5
57369.298605 19.128787      NaN     5.5    27 o    0     1.01 24.93692 -23.25477  4739.56  3910.98  4.13 3.75 -30.2 -0.507    18.89 20.42 02a57369o0134o 0xc00800        40.5
57378.268194 18.526952      NaN   -76.5    47 o    0     1.07 24.93692 -23.25477  4455.91  3327.90  4.63 4.03 -27.5 -0.457    18.27 19.27 02a57378o0144o 0xc00800        40.5
57380.268278 18.526952      NaN     4.5    47 o    0     1.15 24.93692 -23.25477  4267.01  3558.72  3.91 3.49 -38.4 -0.455    18.27 19.13 02a57380o0090o 0xc00800        40.5
57380.282004 18.526952      NaN   -40.5    47 o    0     1.10 24.93692 -23.25477  4549.99  4142.00  3.90 3.52 -50.9 -0.485    18.27 19.13 02a57380o0112o 0xc00800        40.5
57380.296287 18.481707      NaN    -4.5    49 o    0     1.06 24.93692 -23.25477  3701.68  2975.11  4.38 3.60 -29.0 -0.481    18.27 19.12 02a57380o0135o 0xc00800        40.5
57380.311862 18.623526      NaN    38.5    43 o    0     1.25 24.93692 -23.25477  3396.76  4715.77  4.17 3.55 -53.9 -0.475    18.24 19.09 02a57380o0160o 0xc00900        40.5
57381.267378 18.208845      NaN    46.5    61 o    0     1.01 24.93692 -23.25477  4266.83  3559.81  5.34 4.90 -32.7 -0.356    17.95 19.05 02a57381o0061o 0xc00800        40.5
57381.281035 18.417189      NaN   -61.5    52 o    0     1.24 24.93692 -23.25477  4550.38  4141.47  4.55 4.18 -43.3 -0.427    18.08 19.04 02a57381o0083o 0xc00900        40.5
57381.294686 18.376212      NaN   -60.5    54 o    0     1.05 24.93692 -23.25477  3701.62  2974.24  5.09 4.41 -29.4 -0.377    18.02 19.01 02a57381o0105o 0xc00800        40.5
57381.310172 17.981610      NaN   111.5    54 o    0     1.03 24.93692 -23.25477  3395.68  4714.86  4.69 4.20 -48.5 -0.391    18.01 18.93 02a57381o0130o 0xc00800        40.5
57404.230850 18.786693      NaN    58.5    31 o    0     1.09 24.93692 -23.25477  4264.45  3556.72  3.87 3.69 -40.7 -0.504    18.64 19.85 02a57404o0071o 0xc00800        40.5
57404.246659 19.051202      NaN    14.5    29 o    0     1.19 24.93692 -23.25477  4545.31  4139.19  3.71 3.47 -67.3 -0.512    18.66 19.83 02a57404o0097o 0xc00800        40.5
57404.263639 19.014394      NaN   -26.5    30 o    0     1.27 24.93692 -23.25477  3695.27  2967.99  4.04 3.62 -33.5 -0.505    18.63 19.80 02a57404o0125o 0xc00800        40.5
57404.279997 18.910912      NaN    13.5    33 o    0     1.04 24.93692 -23.25477  3392.11  4706.49  3.91 3.57 -54.0 -0.472    18.59 19.74 02a57404o0152o 0xc00800        40.5
57405.225421 18.757738      NaN   -10.5    38 o    0     0.97 24.93692 -23.25477  4265.61  3552.60  4.01 3.86 -54.8 -0.462    18.58 19.79 02a57405o0063o 0xc00800        40.5
57405.239509 18.684100      NaN    57.5    35 o    0     1.16 24.93692 -23.25477  4546.03  4133.28  3.81 3.71 -54.8 -0.510    18.58 19.78 02a57405o0086o 0xc00800        40.5
57405.257282 18.748255      NaN    50.5    35 o    0     1.14 24.93692 -23.25477  3694.74  2964.43  3.77 3.41 -56.0 -0.505    18.59 19.69 02a57405o0115o 0xc00800        40.5
57405.274326 18.729535      NaN    14.5    39 o    0     0.90 24.93692 -23.25477  3388.76  4702.53  3.83 3.49 -58.6 -0.472    18.54 19.61 02a57405o0143o 0xc00800        40.5
57407.213548 18.550302      NaN    11.5    46 o    0     1.01 24.93692 -23.25477  3702.30  4129.48  3.91 3.69 -63.1 -0.499    18.26 19.15 02a57407o0045o 0xc00800        40.5
57407.222114 18.786693      NaN    -6.5    37 o    0     1.27 24.93692 -23.25477  3400.79  3544.28  3.90 3.60 -54.9 -0.497    18.46 19.49 02a57407o0059o 0xc00900        40.5
57407.236460 18.702047      NaN    -1.5    40 o    0     1.00 24.93692 -23.25477  4271.46  4713.00  3.75 3.49 -73.4 -0.554    18.49 19.51 02a57407o0082o 0xc00800        40.5
57407.251767 18.649074      NaN    40.5    42 o    0     0.86 24.93692 -23.25477  4559.09  2973.68  3.73 3.43 -45.6 -0.534    18.49 19.47 02a57407o0107o 0xc00800        40.5
57410.212355 18.261819      NaN   -19.5    60 o    0     1.06 24.93692 -23.25477  3705.52  4134.30  3.82 3.59 -56.9 -0.520    18.02 18.62 02a57410o0043o 0xc00800        40.5
57410.220303 18.598565      NaN   -64.5    44 o    0     1.00 24.93692 -23.25477  3404.84  3547.99  3.95 3.62 -37.7 -0.502    18.29 19.12 02a57410o0056o 0xc00800        40.5
57410.234010 18.550302      NaN   -94.5    46 o    0     0.88 24.93692 -23.25477  4274.02  4717.64  3.76 3.56 -62.4 -0.510    18.31 19.15 02a57410o0078o 0xc00800        40.5
57410.249343 18.649074      NaN   -71.5    42 o    0     1.44 24.93692 -23.25477  4563.56  2976.59  4.06 3.75 -25.3 -0.468    18.25 19.13 02a57410o0103o 0xc00800        40.5
57411.211113 17.976960      NaN  -228.5    78 o    0     0.92 24.93692 -23.25477  3696.12  4133.15  3.90 3.69 -71.3 -0.528    17.79 18.29 02a57411o0041o 0xc00800        40.5
57411.217285 18.243872      NaN   -75.5    61 o    0     0.91 24.93692 -23.25477  3396.87  3548.18  3.81 3.62 -62.4 -0.528    18.10 18.84 02a57411o0051o 0xc00800        40.5
57411.229243 18.481707      NaN    40.5    49 o    0     1.33 24.93692 -23.25477  4267.51  4715.36  3.73 3.34 -86.0 -0.544    18.12 18.89 02a57411o0070o 0xc00900        40.5
57411.242800 18.396507      NaN   -80.5    53 o    0     1.11 24.93692 -23.25477  4556.55  2977.08  3.51 3.28 -61.2 -0.525    18.11 18.81 02a57411o0092o 0xc00800        40.5
57412.220328 18.816441      NaN   -19.5    36 o    0     1.11 24.93692 -23.25477  3407.18  3548.93  4.57 4.31 -38.3 -0.384    18.40 19.70 02a57412o0004o 0xc00800        40.5
57412.230435 18.720295      NaN    41.5    39 o    0     0.99 24.93692 -23.25477  4270.28  4716.35  4.24 4.03 -77.6 -0.444    18.35 19.54 02a57412o0020o 0xc00800        40.5
57412.243371 18.623526      NaN   -13.5    43 o    0     1.05 24.93692 -23.25477  4557.47  2976.65  4.13 3.86 -39.7 -0.471    18.30 19.33 02a57412o0041o 0xc00900        40.5
57416.210499 17.821591      NaN   -31.5    90 o    0     0.93 24.93692 -23.25477  3976.75  4353.26  3.77 3.62  84.2 -0.472    17.65 17.94 02a57416o0039o 0xc00800        40.5
57416.216044 18.649074      NaN   -19.5    42 o    0     1.09 24.93692 -23.25477  3692.78  3765.08  3.77 3.55 -64.4 -0.498    18.35 19.29 02a57416o0048o 0xc00800        40.5
57416.227372 18.889197      NaN    60.5    27 o    0     1.30 24.93692 -23.25477  4848.51  3192.29  3.69 3.49 -54.5 -0.501    18.80 20.16 02a57416o0066o 0xc00900        40.5
57416.240266 19.089302      NaN     6.5    28 o    0     0.95 24.93692 -23.25477  4561.15  2975.36  3.68 3.41 -39.6 -0.508    18.82 20.20 02a57416o0087o 0xc00800        40.5
57417.210983 17.770534      NaN    71.5    84 o    0     1.07 24.93692 -23.25477  3566.85  3920.37  3.95 3.84 -61.4 -0.447    17.66 18.07 02a57417o0040o 0xc00800        40.5
57417.217159 18.511660      NaN    81.5    34 o    0     1.29 24.93692 -23.25477  3284.30  3333.59  3.90 3.65 -47.3 -0.470    18.45 19.50 02a57417o0050o 0xc00800        40.5
57417.229141 19.169763      NaN    30.5    26 o    0     1.39 24.93692 -23.25477  4438.86  2760.32  3.98 3.74 -31.9 -0.477    18.80 20.23 02a57417o0069o 0xc00800        40.5
57417.242716 18.738855      NaN    69.5    29 o    0     1.04 24.93692 -23.25477  4562.96  2972.47  3.91 3.66 -27.6 -0.495    18.82 20.26 02a57417o0091o 0xc00800        40.5
57612.556908 19.454622      NaN    23.5    20 o    0     1.03 24.93692 -23.25477  7867.69  6685.85  4.14 3.52  85.8 -0.456    19.25 21.39 02a57612o0587o 0xc00800        40.5
57612.569608 19.454622      NaN     5.5    20 o    0     1.09 24.93692 -23.25477  7882.99  6723.81  4.15 3.55  84.5 -0.445    19.23 21.38 02a57612o0610o 0xc00800        40.5
57612.581771 19.454622      NaN    -1.5    20 o    0     0.87 24.93692 -23.25477  7824.13  6645.36  4.03 3.38  84.6 -0.457    19.34 21.48 02a57612o0633o 0xc00800        40.5
57612.593661 19.454622      NaN   -27.5    20 o    0     0.89 24.93692 -23.25477  7802.82  6762.10  4.09 3.42  84.6 -0.461    19.36 21.55 02a57612o0656o 0xc00800        40.5
57612.605557 19.401649      NaN     4.5    21 o    0     0.73 24.93692 -23.25477  7836.19  6707.36  4.08 3.39  85.1 -0.461    19.35 21.52 02a57612o0679o 0xc00900        40.5
57643.547476 19.302877      NaN    22.5    23 o    0     0.91 24.93692 -23.25477  5533.38  2924.34  3.47 3.33 -78.2 -0.439    19.09 20.45 02a57643o0627o 0xc00800        40.5
57643.562559 19.454622      NaN    19.5    20 o    0     1.01 24.93692 -23.25477  5517.83  2885.91  3.53 3.38 -81.1 -0.433    19.09 20.50 02a57643o0656o 0xc00800        40.5
57643.577443 15.997329      NaN     0.5   483 o    0     0.98 24.93692 -23.25477  5572.92  2963.40  3.54 3.31 -81.2 -0.431    16.27 17.67 02a57643o0685o 0xc00802        40.5
57643.592461 19.169763      NaN    11.5    26 o    0     1.08 24.93692 -23.25477  5592.34  2846.20  3.44 3.25 -74.5 -0.451    18.38 19.71 02a57643o0714o 0xc00800        40.5
57643.607573 19.569016      NaN    27.5    18 o    0     1.34 24.93692 -23.25477  5556.71  2906.38  3.47 3.34 -75.6 -0.443    19.12 20.53 02a57643o0743o 0xc00800        40.5
57651.534630 17.252588      NaN   -66.5   152 o    0     1.41 24.93692 -23.25477  2288.14  4304.80  3.61 3.50 -88.2 -0.447    16.90 17.02 02a57651o0612o 0xc00800        40.5
57651.549972 17.087264      NaN    82.5   163 o    0     1.21 24.93692 -23.25477  2272.30  4264.89  3.47 3.33  88.0 -0.511    16.87 17.06 02a57651o0642o 0xc00802        40.5
57651.565260 16.471810      NaN   -11.5   312 o    0     0.95 24.93692 -23.25477  2328.00  4344.37  3.50 3.37  83.6 -0.449    16.39 16.45 02a57651o0672o 0xc00802        40.5
57671.485265 19.510313      NaN     1.5    19 o    0     1.04 24.93692 -23.25477  4107.75  2012.85  3.51 3.39 -41.7 -0.454    19.33 20.89 02a57671o0542o 0xc00800        40.5
57671.500689 19.569016      NaN    14.5    18 o    0     1.50 24.93692 -23.25477  4091.19  1973.10  3.51 3.38 -43.2 -0.461    19.28 20.82 02a57671o0572o 0xc00800        40.5
57671.516051 19.569016      NaN   -28.5    18 o    0     1.15 24.93692 -23.25477  4146.19  2050.48  3.53 3.42 -46.5 -0.449    19.31 20.87 02a57671o0602o 0xc00800        40.5
57671.531877 19.454622      NaN    26.5    20 o    0     1.01 24.93692 -23.25477  4167.55  1934.96  3.55 3.42 -48.7 -0.449    19.27 20.83 02a57671o0633o 0xc00800        40.5
57671.546676 19.454622      NaN     9.5    20 o    0     0.94 24.93692 -23.25477  4133.34  1990.87  3.48 3.35 -55.5 -0.455    19.24 20.75 02a57671o0662o 0xc00800        40.5
57675.414419 17.967720      NaN    90.5    62 o    0     1.04 24.93692 -23.25477  5370.25  7304.40  3.71 3.66 -54.4 -0.472    18.12 18.81 02a57675o0462o 0xc00800        40.5
57675.431281 18.039019      NaN   105.5    52 o    0     0.97 24.93692 -23.25477  5116.48  3101.47  4.12 4.04   0.4 -0.400    18.09 18.87 02a57675o0494o 0xc00800        40.5
