         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57232.299952 16.678148      NaN   -21.5   258 o    0   1.69 220.04175 42.77762  4945.58  7148.96  3.86  3.51 -80.8 -0.464    16.93 17.22 02a57232o0068o 0xc00802        14.5
57384.598141 18.816441      NaN   -85.5    36 o    0   1.27 220.04175 42.77762  4656.07  5634.40  3.80  3.72 -55.7 -0.404    18.45 19.59 02a57384o0601o 0xc00800        14.5
57384.608535 18.816441      NaN    -9.5    36 o    0   0.98 220.04175 42.77762  4938.75  3896.73  3.96  3.74 -13.9 -0.394    18.48 19.64 02a57384o0614o 0xc00900        14.5
57385.596337 19.014394      NaN    -4.5    30 o    0   1.30 220.04175 42.77762  4077.17  5049.22  3.66  3.31 -63.5 -0.456    18.63 19.76 02a57385o0603o 0xc00800        14.5
57385.611969 18.878500      NaN   -63.5    34 o    0   1.10 220.04175 42.77762  3789.02  4465.27  3.71  3.37 -51.9 -0.459    18.68 19.84 02a57385o0628o 0xc00800        14.5
57385.621320 18.878500      NaN    23.5    31 o    0   0.98 220.04175 42.77762  4655.42  5637.27  3.62  3.30 -71.5 -0.445    18.71 19.89 02a57385o0643o 0xc00800        14.5
57414.669576 18.978793      NaN    26.5    27 o    0   1.82 220.04175 42.77762  4587.88  4782.76  3.49  3.38 -65.7 -0.439    18.65 19.63 02a57414o0753o 0xc00900        14.5
57418.655615 19.454622      NaN     7.5    20 o    0   1.24 220.04175 42.77762  4761.53  4806.69  3.80  3.65 -71.4 -0.402    19.11 20.71 02a57418o0724o 0xc00900        14.5
57418.671914 18.978793      NaN     8.5    31 o    0   1.14 220.04175 42.77762  5045.90  5390.63  3.56  3.42 -84.9 -0.426    18.61 19.63 02a57418o0750o 0xc00800        14.5
57419.655134 19.631075      NaN   -23.5    17 o    0   1.29 220.04175 42.77762  4437.54  4242.75  3.65  3.50 -45.4 -0.419    19.34 21.04 02a57419o0694o 0xc00800        14.5
57419.672263 18.711133      NaN    55.5    26 o    0   1.67 220.04175 42.77762  4721.89  4828.88  3.56  3.42 -73.2 -0.432    18.68 19.75 02a57419o0721o 0xc00800        14.5
57440.538284 18.208845      NaN    89.5    38 o    0   1.28 220.04175 42.77762  4831.57  4222.64  3.72  3.43 -27.3 -0.469    18.30 19.07 02a57440o0585o 0xc00800        14.5
57440.548181 18.702047      NaN     0.5    40 o    0   1.11 220.04175 42.77762  5111.44  4808.96  3.47  3.29 -59.4 -0.487    18.34 19.08 02a57440o0604o 0xc00800        14.5
57440.570877 18.417189      NaN    38.5    44 o    0   1.05 220.04175 42.77762  3965.35  5387.20  3.58  3.30 -59.8 -0.465    18.36 19.13 02a57440o0647o 0xc00900        14.5
57440.579773 18.376212      NaN    65.5    37 o    0   1.28 220.04175 42.77762  3739.04  5657.15  3.61  3.30 -56.5 -0.469    18.38 19.16 02a57440o0664o 0xc00800        14.5
57441.535011 18.623526      NaN   -29.5    43 o    0   0.97 220.04175 42.77762  4603.42  4608.26  3.56  3.32 -45.6 -0.459    18.28 18.99 02a57441o0589o 0xc00800        14.5
57441.546648 18.666446      NaN    18.5    40 o    0   0.99 220.04175 42.77762  4901.23  5192.00  3.42  3.21 -67.2 -0.474    18.31 19.01 02a57441o0611o 0xc00800        14.5
