Nested Sampling Global Log-Evidence           :   -0.296378934711129745E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.302390240825564796E+02  +/-    0.885359508041709681E-01

Dim No.       Mean        Sigma
   1    0.133490597888342499E+00    0.337506626178508545E-01
   2    0.302814678031422702E+01    0.444723412974131271E+01
   3    0.528168558227248397E+00    0.313691581512906992E+00
   4    0.182609430458574140E+01    0.236529833799058453E+00
   5    0.101905953795700457E-01    0.202076130429978615E-02
   6    0.179270360367371118E+01    0.195548335020301778E+00
   7   -0.161296530382775183E+01    0.138079539503515231E+00
   8   -0.109569267167907283E+00    0.523990762937948870E-01
   9   -0.455906609714393785E+01    0.233655411951517111E+01
  10   -0.249423434942481231E+00    0.630093849196261824E-01
  11    0.870345115746069646E-02    0.127147266078576876E+00
  12   -0.233030258766722037E+00    0.474347248369414651E-01
  13   -0.121415511981537841E+00    0.154935369997735634E+00
  14   -0.111307035073918925E+01    0.163618095427516402E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.162786321433618597E+00
   2    0.142157440355983020E+02
   3    0.231581035085944853E+00
   4    0.183537611328603822E+01
   5    0.109635341617392995E-01
   6    0.185833417658902067E+01
   7   -0.162533912388675827E+01
   8   -0.160772323992391386E-01
   9   -0.563200454397576245E+01
  10   -0.255790439759325305E+00
  11   -0.276728132600532029E+00
  12   -0.238220536990620679E+00
  13    0.158196307319909024E+00
  14   -0.109588747412350651E+01

MAP Parameters
Dim No.        Parameter
   1    0.103497372095544979E+00
   2    0.308347309904789224E+01
   3    0.971373609941322824E+00
   4    0.148504483654834596E+01
   5    0.123401071408199680E-01
   6    0.194400645734246247E+01
   7   -0.181257471289321637E+01
   8   -0.784265406242820873E-01
   9   -0.356900701071628923E+01
  10   -0.280610677291947608E+00
  11   -0.113919616551666922E+00
  12   -0.321638164105924107E+00
  13   -0.343814463323323827E+00
  14   -0.111072598325806493E+01
