         MJD         m       dm     uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57308.629991 19.302877      NaN     2.0    22 c    0   1.11 139.70175 -12.25903  2071.00  4925.72 4.49 3.78 -42.3 -0.447    19.08 20.86 02a57308o0642c 0xc00800        -1.0
57391.592694 19.743105      NaN     3.0    14 c    0   1.31 139.70175 -12.25903  8929.42  5410.76 3.69 3.36  83.6 -0.441    19.52 21.41 02a57391o0608c 0xc00800        -1.0
57391.609983 19.631075      NaN   -21.0    17 c    0   0.97 139.70175 -12.25903  9231.33  5991.46 3.70 3.36  86.1 -0.455    19.48 21.30 02a57391o0635c 0xc00800        -1.0
57399.486884 19.696897      NaN    -6.0    16 c    0   0.78 139.70175 -12.25903  1745.45  5108.30 4.01 3.63 -50.8 -0.427    19.61 21.56 02a57399o0476c 0xc00800        -1.0
57399.514912 19.696897      NaN    -6.0    16 c    0   1.04 139.70175 -12.25903  1406.37  4509.38 4.12 3.62 -46.6 -0.440    19.65 21.62 02a57399o0518c 0xc00800        -1.0
57399.534773 19.128787      NaN    -7.0    27 c    0   1.01 139.70175 -12.25903  8288.38  4778.40 3.67 3.43  73.3 -0.408    19.67 21.67 02a57399o0547c 0xc00800        -1.0
57399.550685 19.791368      NaN     1.0    14 c    0   0.86 139.70175 -12.25903  8008.86  6527.50 3.72 3.41  83.8 -0.418    19.65 21.67 02a57399o0571c 0xc00900        -1.0
57421.546974 19.841877      NaN   -13.0    14 c    0   1.33 139.70175 -12.25903  8391.28  6030.26 3.77 3.46  88.8 -0.419    19.51 21.42 02a57421o0583c 0xc00800        -1.0
57421.570656 19.696897      NaN    -1.0    16 c    0   1.00 139.70175 -12.25903  8109.56  5450.45 3.75 3.44  87.2 -0.414    19.37 21.14 02a57421o0622c 0xc00800        -1.0
57421.594409 19.569016      NaN   -27.0    18 c    0   1.21 139.70175 -12.25903  9293.17  4866.86 3.89 3.62  84.6 -0.417    19.21 20.90 02a57421o0661c 0xc00800        -1.0
57421.618113 19.351140      NaN   -11.0    22 c    0   1.40 139.70175 -12.25903  9222.27  4828.72 3.98 3.79  83.3 -0.412    19.03 20.71 02a57421o0700c 0xc00800        -1.0
57422.546049 19.868040      NaN     1.0    13 c    0   1.63 139.70175 -12.25903  8180.19  6088.66 4.07 3.79  76.7 -0.416    19.50 21.60 02a57422o0581c 0xc00800        -1.0
57422.569740 19.529530      NaN     4.0    17 c    0   0.94 139.70175 -12.25903  7901.96  5507.92 3.97 3.75  77.6 -0.412    19.40 21.38 02a57422o0620c 0xc00800        -1.0
57422.593398 19.351140      NaN     5.0    20 c    0   0.87 139.70175 -12.25903  9065.91  4924.60 4.16 3.91  64.6 -0.415    19.25 21.17 02a57422o0659c 0xc00800        -1.0
57422.617049 19.014394      NaN    14.0    25 c    0   1.08 139.70175 -12.25903  9222.89  4828.47 4.96 4.67  47.6 -0.384    18.92 20.88 02a57422o0698c 0xc00900        -1.0
57428.534656 19.674510      NaN     3.0    15 c    0   1.04 139.70175 -12.25903  8422.48  6109.61 3.81 3.40  84.2 -0.453    19.61 21.62 02a57428o0549c 0xc00800        -1.0
57428.558554 19.197966      NaN    24.0    17 c    0   0.93 139.70175 -12.25903  8180.40  5526.44 3.73 3.47  82.9 -0.456    19.57 21.56 02a57428o0588c 0xc00800        -1.0
57428.582442 19.631075      NaN   -12.0    17 c    0   1.02 139.70175 -12.25903  9383.34  4936.40 3.87 3.54  70.9 -0.461    19.52 21.49 02a57428o0627c 0xc00800        -1.0
57428.606313 19.051202      NaN    17.0    23 c    0   0.71 139.70175 -12.25903  9398.43  4768.06 3.95 3.73  60.9 -0.452    19.35 21.27 02a57428o0666c 0xc00800        -1.0
57436.241502 17.949472      NaN  -278.0    80 c    0   1.31 139.70175 -12.25903  2635.29  4890.48 4.94 4.49 -34.3 -0.434    17.73 18.69 02a57436o0059c 0xc00800        -1.0
57436.257886 17.793801      NaN    66.0    70 c    0   1.19 139.70175 -12.25903  2910.31  5470.57 4.79 4.46 -50.7 -0.421    17.90 18.94 02a57436o0085c 0xc00800        -1.0
57436.266265 17.675104      NaN    95.0    71 c    0   1.13 139.70175 -12.25903  1751.15  6056.01 4.92 4.49 -46.8 -0.401    18.01 19.04 02a57436o0098c 0xc00800        -1.0
57436.280374 18.267867      NaN    10.0    56 c    0   1.35 139.70175 -12.25903  1480.16  5865.25 5.29 4.73 -44.6 -0.386    18.00 19.17 02a57436o0121c 0xc00800        -1.0
57452.239717 19.256669      NaN     2.0    23 c    0   0.94 139.70175 -12.25903  1474.81  5856.10 4.30 3.95 -31.1 -0.460    19.15 20.93 02a57452o0047c 0xc00800        -1.0
57452.445452 19.766969      NaN   -20.0    15 c    0   0.95 139.70175 -12.25903  8178.39  6181.29 3.90 3.48  81.5 -0.428    19.69 21.80 02a57452o0374c 0xc00800        -1.0
57452.467605 19.589310      NaN    10.0    14 c    0   1.20 139.70175 -12.25903  7877.77  5601.73 3.78 3.44  81.6 -0.430    19.67 21.71 02a57452o0417c 0xc00800        -1.0
57452.489540 19.696897      NaN   -31.0    16 c    0   0.84 139.70175 -12.25903  9060.72  5019.71 4.00 3.58  74.6 -0.438    19.57 21.59 02a57452o0460c 0xc00800        -1.0
57452.511657 19.631075      NaN   -11.0    17 c    0   0.99 139.70175 -12.25903  9182.70  4807.01 3.91 3.49  72.5 -0.450    19.50 21.42 02a57452o0503c 0xc00800        -1.0
57460.419204 19.549093      NaN     9.0    15 c    0   1.15 139.70175 -12.25903  8310.74  5966.99 3.92 3.46  81.3 -0.449    19.54 21.49 02a57460o0423c 0xc00800        -1.0
57460.441043 19.696897      NaN    -7.0    16 c    0   0.91 139.70175 -12.25903  8011.11  5388.10 3.79 3.45  80.5 -0.450    19.53 21.44 02a57460o0466c 0xc00800        -1.0
57460.463134 19.002397      NaN    39.0    17 c    0   1.03 139.70175 -12.25903  9195.07  4805.23 4.00 3.50  72.2 -0.456    19.48 21.36 02a57460o0509c 0xc00800        -1.0
57460.485360 19.472870      NaN     1.0    19 c    0   1.05 139.70175 -12.25903  9179.71  4809.02 3.94 3.48  72.1 -0.454    19.39 21.19 02a57460o0552c 0xc00800        -1.0
57480.372916 19.766969      NaN    -1.0    15 c    0   0.93 139.70175 -12.25903  8013.64  5995.03 4.01 3.57  82.1 -0.432    19.57 21.61 02a57480o0332c 0xc00800        -1.0
57480.395561 19.766969      NaN    -9.0    15 c    0   1.07 139.70175 -12.25903  7715.80  5417.15 3.89 3.55  82.8 -0.435    19.56 21.55 02a57480o0377c 0xc00900        -1.0
57480.418486 19.454622      NaN   -35.0    20 c    0   1.40 139.70175 -12.25903  8899.89  4835.46 4.08 3.51 -58.0 -0.409    19.15 21.18 02a57480o0422c 0xc00800        -1.0
57480.441333 19.696897      NaN   -28.0    16 c    0   1.26 139.70175 -12.25903  9168.95  4797.59 3.98 3.51  71.8 -0.457    19.46 21.36 02a57480o0467c 0xc00800        -1.0
57485.295198 18.847027      NaN    17.0    29 c    0   1.08 139.70175 -12.25903  8113.59  5810.04 4.28 3.68  82.4 -0.473    18.86 20.78 02a57485o0166c 0xc00800        -1.0
57485.310699 19.529530      NaN     1.0    18 c    0   1.13 139.70175 -12.25903  7810.56  5231.49 4.59 4.24  83.3 -0.409    19.32 21.43 02a57485o0197c 0xc00800        -1.0
57715.647294 19.510313      NaN    -3.0    19 c    0   0.99 139.70175 -12.25903  6932.29  5175.76 4.25 4.18  69.6 -0.346    19.20 20.99 02a57715o0775c 0xc00800        -1.0
57715.661238 18.336727      NaN   -15.0    56 c    0   1.17 139.70175 -12.25903  6913.51  5142.27 4.44 4.41  45.2 -0.330    18.11 19.06 02a57715o0802c 0xc00900        -1.0
57747.559331 19.351140      NaN    20.0    15 c    0   0.81 139.70175 -12.25903  6960.45  5436.63 4.13 3.94  11.7 -0.363    19.67 21.81 02a57747o0746c 0xc00800        -1.0
57747.572873 19.922338      NaN    -6.0    13 c    0   1.15 139.70175 -12.25903  6942.79  5399.27 3.97 3.89  80.8 -0.364    19.70 21.79 02a57747o0773c 0xc00800        -1.0
57747.586394 19.401649      NaN    17.0    15 c    0   1.04 139.70175 -12.25903  7000.34  5481.77 4.69 4.00   1.1 -0.361    19.58 21.78 02a57747o0800c 0xc00800        -1.0
57747.599874 19.696897      NaN   -17.0    16 c    0   1.17 139.70175 -12.25903  7019.63  5365.28 4.20 4.00   3.3 -0.368    19.60 21.72 02a57747o0827c 0xc00800        -1.0
57747.616889 19.922338      NaN    -7.0    13 c    0   1.29 139.70175 -12.25903  6982.09  5421.73 3.94 3.79  89.1 -0.380    19.64 21.67 02a57747o0861c 0xc00800        -1.0
57751.542181 19.631075      NaN    11.0    13 c    0   1.00 139.70175 -12.25903   613.57  4352.51 4.00 3.83  77.2 -0.383    19.83 21.97 02a57751o0231c 0xc00800        -1.0
57751.553262 19.922338      NaN   -18.0    13 c    0   1.07 139.70175 -12.25903 10371.67  4382.67 4.02 3.46  83.5 -0.437    19.83 21.94 02a57751o0253c 0xc00800        -1.0
57751.554767 19.454622      NaN    14.0    15 c    0   0.97 139.70175 -12.25903   596.02  4317.87 3.92 3.78  78.7 -0.388    19.83 21.93 02a57751o0256c 0xc00800        -1.0
57751.572351 20.009244      NaN    -6.0    12 c    0   1.34 139.70175 -12.25903   653.44  4394.38 4.02 3.92  72.9 -0.385    19.78 21.89 02a57751o0291c 0xc00900        -1.0
57751.574333 19.766969      NaN    -4.0    15 c    0   0.72 139.70175 -12.25903 10354.86  4345.64 4.07 3.54  84.0 -0.434    19.80 21.91 02a57751o0295c 0xc00800        -1.0
57751.580372 19.696897      NaN     5.0    14 c    0   1.01 139.70175 -12.25903 10411.98  4422.90 4.03 3.47  84.4 -0.443    19.81 21.89 02a57751o0307c 0xc00800        -1.0
57751.582422 19.609992      NaN    15.0    12 c    0   1.41 139.70175 -12.25903   673.33  4278.64 3.95 3.81  81.6 -0.390    19.79 21.87 02a57751o0311c 0xc00800        -1.0
57751.594423 19.922338      NaN   -28.0    13 c    0   1.36 139.70175 -12.25903 10433.02  4307.05 4.00 3.42  85.6 -0.440    19.81 21.87 02a57751o0335c 0xc00800        -1.0
57751.595941 19.841877      NaN   -14.0    14 c    0   1.11 139.70175 -12.25903   636.41  4336.12 3.93 3.80  77.3 -0.392    19.79 21.84 02a57751o0338c 0xc00800        -1.0
57751.608548 19.766969      NaN   -16.0    15 c    0   0.94 139.70175 -12.25903 10394.18  4365.57 4.01 3.44  85.4 -0.451    19.78 21.83 02a57751o0363c 0xc00800        -1.0
57755.543766 19.922338      NaN   -25.0    13 c    0   1.20 139.70175 -12.25903  9160.07  6730.51 3.86 3.44  85.0 -0.429    19.84 21.94 02a57755o0671c 0xc00800        -1.0
57755.556114 19.841877      NaN    -6.0    14 c    0   1.07 139.70175 -12.25903  9142.28  6696.22 3.75 3.29 -89.0 -0.446    19.84 21.89 02a57755o0695c 0xc00900        -1.0
57755.570024 20.009244      NaN   -13.0    12 c    0   1.59 139.70175 -12.25903  9200.75  6774.19 3.74 3.29 -87.7 -0.447    19.84 21.88 02a57755o0722c 0xc00900        -1.0
57755.584485 19.609992      NaN    12.0    13 c    0   1.25 139.70175 -12.25903  9220.27  6658.75 3.77 3.39 -87.0 -0.441    19.80 21.84 02a57755o0750c 0xc00800        -1.0
57755.598343 20.009244      NaN   -26.0    12 c    0   1.40 139.70175 -12.25903  9181.95  6716.66 3.76 3.32 -87.3 -0.443    19.81 21.84 02a57755o0777c 0xc00800        -1.0
57779.483951 19.226921      NaN    31.0    14 c    0   1.15 139.70175 -12.25903  8629.17  7074.80 3.74 3.47 -76.7 -0.447    19.80 21.88 02a57779o0518c 0xc00800        -1.0
57779.498966 19.652575 0.304006    49.0    14 c    0   1.25 139.70175 -12.25903  8611.36  7037.29 3.81 3.55 -80.9 -0.439    19.78 21.86 02a57779o0547c 0xc00800        -1.0
57779.514484 19.318728      NaN    25.0    14 c    0   1.38 139.70175 -12.25903  8669.84  7117.03 3.83 3.70 -67.5 -0.433    19.76 21.87 02a57779o0577c 0xc00800        -1.0
57779.529990 19.401649      NaN    20.0    14 c    0   1.17 139.70175 -12.25903  8688.72  7000.46 3.86 3.62 -81.7 -0.425    19.78 21.87 02a57779o0607c 0xc00900        -1.0
57779.545486 19.652575 0.347436    49.0    16 c    0   0.84 139.70175 -12.25903  8652.05  7058.45 4.26 3.95   2.6 -0.388    19.67 21.82 02a57779o0637c 0xc00800        -1.0
57783.479832 19.652575 0.282291    49.0    13 c    0   1.46 139.70175 -12.25903  7699.39  5253.91 4.01 3.67  83.0 -0.389    19.70 21.78 02a57783o0503c 0xc00800        -1.0
57783.494983 19.401649      NaN    20.0    14 c    0   1.13 139.70175 -12.25903  7680.90  5216.28 3.85 3.51  83.1 -0.402    19.76 21.82 02a57783o0532c 0xc00800        -1.0
57783.510132 19.652575      NaN    13.0    12 c    0   1.43 139.70175 -12.25903  7739.92  5295.40 3.87 3.57  83.8 -0.402    19.75 21.83 02a57783o0561c 0xc00800        -1.0
57783.525232 19.155932      NaN    33.0    15 c    0   0.91 139.70175 -12.25903  7761.01  5178.57 3.87 3.63  84.2 -0.398    19.75 21.85 02a57783o0590c 0xc00800        -1.0
57783.540792 19.549093 0.296110    54.0    15 c    0   1.10 139.70175 -12.25903  7724.10  5236.48 4.01 3.78  88.3 -0.387    19.68 21.80 02a57783o0620c 0xc00800        -1.0
57787.448235 19.384550 0.237505    63.0    14 c    0   1.27 139.70175 -12.25903  6875.69  4056.64 3.93 3.73  80.2 -0.374    19.78 21.95 02a57787o0444c 0xc00800        -1.0
57787.462543 19.766969 0.337785    44.0    14 c    0   1.13 139.70175 -12.25903  6857.28  4018.97 3.86 3.65  83.4 -0.379    19.82 21.97 02a57787o0473c 0xc00800        -1.0
57787.475609 19.256669      NaN    32.0    13 c    0   1.11 139.70175 -12.25903  6913.62  4096.91 3.81 3.60  85.7 -0.385    19.84 21.99 02a57787o0500c 0xc00800        -1.0
57787.488813 19.766969 0.337785    44.0    14 c    0   1.06 139.70175 -12.25903  6933.31  3978.78 3.98 3.76  87.3 -0.374    19.78 21.98 02a57787o0526c 0xc00800        -1.0
57787.503772 19.569016 0.261381    53.0    13 c    0   1.14 139.70175 -12.25903  6897.97  4042.32 3.85 3.63  86.3 -0.382    19.82 21.97 02a57787o0557c 0xc00800        -1.0
