Nested Sampling Global Log-Evidence           :   -0.239420651710006851E+02  +/-    0.523275922763071000E+00
Nested Importance Sampling Global Log-Evidence:   -0.286704513241135430E+02  +/-    0.343857642509374922E-01

Dim No.       Mean        Sigma
   1    0.376265671998018483E-01    0.286654992623643703E-01
   2   -0.803124040670498118E+01    0.477436016260546603E+00
   3    0.246430617095652393E+00    0.104298437340418965E+00
   4    0.131428351093730167E+01    0.595831071224864964E-01
   5    0.104188676820965945E-01    0.360161605634855449E-02
   6    0.111520305749596726E+01    0.141631334688806815E+00
   7   -0.176635174980480647E+01    0.441772961040671042E+00
   8   -0.252110284453179317E-01    0.332430548346619448E-01
   9   -0.905763160966385206E+00    0.637243096505041962E+00
  10   -0.228494351893553632E+00    0.139007803141824121E+00
  11    0.101323703318440678E-01    0.608043936776071353E-01
  12   -0.219357553665865512E+00    0.219376038962288217E+00
  13   -0.140374178411945133E+00    0.147680791305331155E+00
  14   -0.106656780283484576E+01    0.559839336336245691E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.495116796208271426E-01
   2   -0.774664372555623615E+01
   3    0.254715374264217032E+00
   4    0.129284745769247023E+01
   5    0.122346244216226755E-01
   6    0.117952932625301443E+01
   7   -0.177998409651427836E+01
   8   -0.386572773221417962E-01
   9   -0.820902656087025839E+00
  10   -0.302044724369906536E+00
  11    0.683965263989326500E-01
  12   -0.129309508533706652E+00
  13   -0.297707739173410757E+00
  14   -0.109992860555258543E+01

MAP Parameters
Dim No.        Parameter
   1    0.495116796208271426E-01
   2   -0.774664372555623615E+01
   3    0.254715374264217032E+00
   4    0.129284745769247023E+01
   5    0.122346244216226755E-01
   6    0.117952932625301443E+01
   7   -0.177998409651427836E+01
   8   -0.386572773221417962E-01
   9   -0.820902656087025839E+00
  10   -0.302044724369906536E+00
  11    0.683965263989326500E-01
  12   -0.129309508533706652E+00
  13   -0.297707739173410757E+00
  14   -0.109992860555258543E+01
