Nested Sampling Global Log-Evidence           :   -0.875250742192162967E+01  +/-    0.316321679991095173E+00
Nested Importance Sampling Global Log-Evidence:   -0.131958918416502389E+02  +/-    0.381238243411227973E-01

Dim No.       Mean        Sigma
   1    0.913311295881253371E-01    0.488684461196657524E-01
   2   -0.506414675123463098E+01    0.149721707210356847E+01
   3    0.543494867624141231E+00    0.142850678674859038E+00
   4    0.130724714706698730E+01    0.377111555899128204E+00
   5    0.769436975399263173E-02    0.383758211287199948E-02
   6    0.173282117638815025E+01    0.117414612646597111E+00
   7   -0.167971318852209439E+01    0.432366683672556706E+00
   8   -0.545040918724986612E-01    0.724799562553304771E-01
   9   -0.901316561142311179E+00    0.196494520471396528E+01
  10   -0.151437739754493123E+00    0.132778112210979321E+00
  11   -0.639731725191942380E-01    0.164491816284870529E+00
  12   -0.224284728846266684E+00    0.229572781132854370E+00
  13   -0.230155635655614921E+00    0.204135494395497163E+00
  14   -0.106169180516937045E+01    0.511478773164693729E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.172157593749202753E+00
   2   -0.427285642280988220E+01
   3    0.633357947598452986E+00
   4    0.151415054483370315E+01
   5    0.780733684284041444E-02
   6    0.173069177281007480E+01
   7   -0.104248411103932992E+01
   8   -0.625846212497985083E-01
   9   -0.985505409702090329E+00
  10   -0.205759779846366148E+00
  11    0.945481710471294257E-01
  12   -0.185008190074991169E+00
  13   -0.239035398158622070E+00
  14   -0.100332275450853636E+01

MAP Parameters
Dim No.        Parameter
   1    0.172157593749202753E+00
   2   -0.427285642280988220E+01
   3    0.633357947598452986E+00
   4    0.151415054483370315E+01
   5    0.780733684284041444E-02
   6    0.173069177281007480E+01
   7   -0.104248411103932992E+01
   8   -0.625846212497985083E-01
   9   -0.985505409702090329E+00
  10   -0.205759779846366148E+00
  11    0.945481710471294257E-01
  12   -0.185008190074991169E+00
  13   -0.239035398158622070E+00
  14   -0.100332275450853636E+01
