Nested Sampling Global Log-Evidence           :   -0.104166982105944861E+02  +/-    0.320071931725427361E+00
Nested Importance Sampling Global Log-Evidence:   -0.148320278618038586E+02  +/-    0.548188805160638309E-01

Dim No.       Mean        Sigma
   1    0.869583309225362144E-01    0.379230510129655030E-01
   2   -0.235120983342303873E+02    0.430429143405246606E+01
   3    0.938089750348536255E+00    0.230303984687131674E+00
   4    0.126484594135253858E+01    0.289535000299062040E+00
   5    0.930843320667715246E-02    0.411958681849087377E-02
   6    0.195584890913521758E+01    0.141397629067845337E+00
   7   -0.178291973018918881E+01    0.432873420127807162E+00
   8   -0.649828700315212976E-01    0.556620999422160062E-01
   9   -0.461910120032830562E+01    0.338459632431891277E+01
  10   -0.434709918009144811E-01    0.138906288772451841E+00
  11   -0.663411228252038104E-01    0.129198519761236502E+00
  12   -0.236529697242348041E+00    0.193880692870624177E+00
  13   -0.946999885741210551E-01    0.131735930666202400E+00
  14   -0.106468219882446324E+01    0.498555072047616732E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.145272745359018268E+00
   2   -0.253152949712460398E+02
   3    0.103692762010610240E+01
   4    0.135861678441435574E+01
   5    0.121246336644810736E-01
   6    0.194552142357967739E+01
   7   -0.218559437826912228E+01
   8   -0.165988733022732871E+00
   9   -0.609957678899524058E+01
  10   -0.871050929625057924E-01
  11    0.169164300384955751E+00
  12   -0.434219433937811483E+00
  13   -0.117915491617657492E+00
  14   -0.102235297795182989E+01

MAP Parameters
Dim No.        Parameter
   1    0.145272745359018268E+00
   2   -0.253152949712460398E+02
   3    0.103692762010610240E+01
   4    0.135861678441435574E+01
   5    0.121246336644810736E-01
   6    0.194552142357967739E+01
   7   -0.218559437826912228E+01
   8   -0.165988733022732871E+00
   9   -0.609957678899524058E+01
  10   -0.871050929625057924E-01
  11    0.169164300384955751E+00
  12   -0.434219433937811483E+00
  13   -0.117915491617657492E+00
  14   -0.102235297795182989E+01
