         MJD         m       dm     uJy  duJy F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57230.468128 18.847027      NaN    33.5    24 o    0    1.04 337.43959 13.64003  6454.47  3041.54  3.76 3.62 -80.0 -0.414    18.91 20.33 02a57230o0274o 0xc00900         0.5
57322.331877 17.981610      NaN    71.5    54 o    0    1.16 337.43959 13.64003  4182.75  7591.71  4.16 3.27 -72.9 -0.462    17.98 18.72 02a57322o0306o 0xc00800         0.5
57322.355242 17.703584      NaN   106.5    65 o    0    1.09 337.43959 13.64003  4180.02  7592.42  3.93 3.02 -74.2 -0.453    17.80 18.34 02a57322o0342o 0xc00800         0.5
57322.381856 17.574501      NaN   -46.5   113 o    0    1.14 337.43959 13.64003  2734.22  9058.86  4.76 3.88 -60.1 -0.476    17.81 18.54 02a57322o0383o 0xc00800         0.5
57322.419971 17.447688      NaN   -64.5   127 o    0    1.11 337.43959 13.64003  2741.02  9058.50  4.68 3.75 -61.4 -0.492    17.73 18.35 02a57322o0441o 0xc00800         0.5
57323.315508 18.424171      NaN    26.5    43 o    0    1.08 337.43959 13.64003  4193.81  7589.15  4.12 3.00 -75.0 -0.446    18.23 19.19 02a57323o0225o 0xc00800         0.5
57323.338774 18.053859      NaN    62.5    52 o    0    0.72 337.43959 13.64003  4189.41  7592.19  4.24 3.42 -70.7 -0.460    18.18 19.16 02a57323o0258o 0xc00800         0.5
57323.368680 18.417189      NaN   -32.5    52 o    0    1.13 337.43959 13.64003  2749.14  9058.11  4.67 3.75 -62.0 -0.494    18.11 19.06 02a57323o0300o 0xc00800         0.5
57323.398061 17.809593      NaN    81.5    64 o    0    1.18 337.43959 13.64003  2747.96  9059.33  4.63 3.73 -61.1 -0.481    18.05 18.94 02a57323o0342o 0xc00800         0.5
57326.303656 19.051202      NaN    -4.5    29 o    0    1.06 337.43959 13.64003  4232.53  7604.28  4.11 2.93 -78.3 -0.456    18.89 20.48 02a57326o0215o 0xc00800         0.5
57326.327353 18.910912      NaN   -37.5    33 o    0    0.95 337.43959 13.64003  4228.35  7605.76  4.58 3.62 -73.7 -0.462    18.67 20.20 02a57326o0252o 0xc00900         0.5
57326.352607 18.598565      NaN   -47.5    44 o    0    1.07 337.43959 13.64003  2786.01  9070.94  4.58 3.49 -67.4 -0.483    18.42 19.74 02a57326o0291o 0xc00800         0.5
57330.295252 18.816441      NaN   -49.5    36 o    0    0.90 337.43959 13.64003  4227.41  7605.29  4.92 4.11 -68.6 -0.480    18.60 20.35 02a57330o0158o 0xc00800         0.5
57330.318109 18.542463      NaN    34.5    35 o    0    0.83 337.43959 13.64003  4225.95  7606.29  4.74 3.98 -65.9 -0.485    18.67 20.40 02a57330o0194o 0xc00900         0.5
57330.341847 18.298627      NaN    60.5    38 o    0    0.83 337.43959 13.64003  2778.66  9074.28  5.21 4.08 -64.4 -0.476    18.75 20.52 02a57330o0231o 0xc00b00         0.5
57330.372451 18.757738      NaN    -9.5    38 o    0    0.80 337.43959 13.64003  2786.37  9074.69  5.14 3.99 -64.8 -0.479    18.79 20.57 02a57330o0278o 0xc00900         0.5
57360.189113 17.909502      NaN  -136.5    83 o    0    1.05 337.43959 13.64003  4559.63  7321.71  4.17 3.96  57.4 -0.451    17.92 18.59 02a57360o0033o 0xc00800         0.5
57360.199274 18.574166      NaN   -49.5    45 o    0    0.82 337.43959 13.64003  4836.51  7901.97  3.89 3.70  47.8 -0.428    18.69 20.22 02a57360o0047o 0xc00900         0.5
57366.184924 16.553701      NaN    46.5   274 o    0    1.47 337.43959 13.64003  4716.56  7101.98  4.04 3.23 -85.3 -0.558    17.10 16.81 02a57366o0025o 0xc00802         0.5
57366.189387 17.254972      NaN    59.5   132 o    0    1.80 337.43959 13.64003  4999.37  7680.38  3.91 3.33 -83.8 -0.479    17.65 17.98 02a57366o0032o 0xc00800         0.5
57525.622301 18.550302      NaN   -53.5    46 o    0    0.88 337.43959 13.64003  5388.32  3788.85  3.52 3.45 -29.1 -0.463    18.19 18.90 02a57525o0729o 0xc00800         0.5
57562.594961 18.623526      NaN   -35.5    43 o    0    1.18 337.43959 13.64003  5088.56  1696.63  4.22 3.29  -3.7 -0.530    18.44 19.37 02a57562o0623o 0xc00900         0.5
57562.611061 18.574166      NaN     0.5    45 o    0    1.12 337.43959 13.64003  5461.82  8813.70  3.56 3.37 -84.9 -0.480    18.42 19.30 02a57562o0650o 0xc00800         0.5
