Nested Sampling Global Log-Evidence           :   -0.188707452317811750E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.188835257479993288E+02  +/-    0.147078521004028492E-02

Dim No.       Mean        Sigma
   1   -0.110756623428285572E-01    0.160972675173308758E-03
   2   -0.171576113106603323E+02    0.338977063893026662E-01
   3    0.450262889252862286E+00    0.406260498694775273E-02
   4    0.158903465260842780E+01    0.871708555303605083E-03
   5    0.748231812392547791E-03    0.181005451705659712E-04
   6    0.211749105867853915E+01    0.151347210504840257E-02
   7   -0.179804210358981997E+01    0.262840783920744309E-01
   8   -0.685715268123454902E-01    0.222369362108336133E-01
   9   -0.366518737736108502E+01    0.910027357952129745E+00
  10   -0.134154686419313024E+00    0.409769730021939740E-01
  11   -0.203796010475610606E+00    0.606027946840039522E-01
  12   -0.233822910896147179E+00    0.591370207329145192E-01
  13   -0.117060709546992367E+00    0.722171260258279019E-01
  14   -0.109658422054192961E+01    0.107617575490487442E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.113568629282712850E-01
   2   -0.171524372796862572E+02
   3    0.445049506777935866E+00
   4    0.158897944606089681E+01
   5    0.709708434572823123E-03
   6    0.211515213591565043E+01
   7   -0.177719399223219310E+01
   8   -0.891304502268516485E-01
   9   -0.325600769901774667E+01
  10   -0.497892066481647882E-01
  11   -0.291760418804026922E+00
  12   -0.196003232739407424E+00
  13   -0.293444006416682113E-01
  14   -0.109670258104797402E+01

MAP Parameters
Dim No.        Parameter
   1   -0.107186303712468404E-01
   2   -0.171454591284183593E+02
   3    0.442822687209322441E+00
   4    0.158984927047458457E+01
   5    0.742785288189210381E-03
   6    0.211914645402241497E+01
   7   -0.179522912188707351E+01
   8   -0.508074506319656435E-01
   9   -0.431001182749871337E+01
  10   -0.132342667234276234E+00
  11   -0.215721770669252966E+00
  12   -0.311295449117676704E+00
  13   -0.128451498604624736E+00
  14   -0.109024420897881469E+01
