         MJD         m       dm      uJy  duJy F  err  chi/N        RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57447.544098 18.174913      NaN    -22.0    65 o    0   0.79 199.66262 -41.25335  4513.69  2435.12  4.29 3.26  -5.7 -0.471    17.91 19.51 02a57447o0665o 0xc00800       -14.0
57447.564390 18.330283      NaN     -1.0    52 o    0   1.55 199.66262 -41.25335  5795.58  7670.57  3.85 2.76  -0.9 -0.484    17.81 18.87 02a57447o0700o 0xc00900       -14.0
57447.585220 18.131260      NaN     24.0    55 o    0   0.94 199.66262 -41.25335  6981.04  7082.59  3.68 3.07   7.2 -0.475    17.98 19.05 02a57447o0735o 0xc00800       -14.0
57447.605979 18.163834      NaN     45.0    46 o    0   1.03 199.66262 -41.25335  6811.49  6835.65  3.62 3.28  20.5 -0.483    18.03 19.09 02a57447o0770o 0xc00800       -14.0
57465.487416 18.720295      NaN      5.0    33 o    0   1.34 199.66262 -41.25335  6092.66  7860.61  3.64 3.20  89.4 -0.508    18.42 19.43 02a57465o0572o 0xc00800       -14.0
57465.507046 18.693037      NaN      8.0    33 o    0   1.21 199.66262 -41.25335  5810.26  7277.07  3.58 3.12 -88.7 -0.519    18.47 19.51 02a57465o0607o 0xc00800       -14.0
57465.527978 18.684100      NaN      6.0    34 o    0   1.13 199.66262 -41.25335  6981.20  6687.27  3.68 3.07  87.0 -0.517    18.51 19.63 02a57465o0642o 0xc00900       -14.0
57465.548322 18.944322      NaN    -25.0    32 o    0   1.13 199.66262 -41.25335  6795.18  6833.88  3.93 3.44  89.9 -0.491    18.56 19.88 02a57465o0677o 0xc00800       -14.0
57469.392885 17.682154      NaN     47.0    82 o    0   1.04 199.66262 -41.25335  4763.51  3369.73  4.20 3.50  -6.1 -0.507    17.65 18.27 02a57469o0379o 0xc00800       -14.0
57469.413982 15.176158      NaN   1147.0   642 o    0   0.32 199.66262 -41.25335  3573.40  3960.42  4.10 3.58 -22.9 -0.537    17.52 18.00 02a57469o0422o 0xc00802       -14.0
57469.422251 17.785989      NaN     40.0    75 o    0   0.95 199.66262 -41.25335  3814.84  3842.88  4.04 3.51 -18.0 -0.534    17.73 18.34 02a57469o0437o 0xc00800       -14.0
57477.460437 19.128787      NaN    -23.0    27 o    0   1.86 199.66262 -41.25335  6076.43  7816.38  3.63 3.18  89.7 -0.505    18.59 19.74 02a57477o0519o 0xc00900       -14.0
57477.477449 18.978793      NaN    -35.0    31 o    0   1.18 199.66262 -41.25335  5791.92  7235.59  3.63 3.20 -87.2 -0.506    18.56 19.70 02a57477o0554o 0xc00800       -14.0
57477.495390 18.847027      NaN    -22.0    35 o    0   0.91 199.66262 -41.25335  6975.11  6646.27  3.72 3.11  88.7 -0.510    18.55 19.68 02a57477o0589o 0xc00800       -14.0
57477.514274 18.847027      NaN    -57.0    35 o    0   0.96 199.66262 -41.25335  6788.25  6822.32  3.82 3.14 -87.4 -0.496    18.52 19.69 02a57477o0624o 0xc00800       -14.0
57922.320830 18.356290      NaN    -92.0    55 o    0   1.17 199.66262 -41.25335  4877.88  3424.66  3.27 2.80  51.3 -0.442    17.92 19.33 01a57922o0163o 0xc00800       -14.0
57922.329695 19.454622      NaN    -26.0    20 o    0   1.15 199.66262 -41.25335  4905.14  3497.60  3.17 2.87  57.8 -0.449    18.85 20.17 01a57922o0181o 0xc00800       -14.0
57922.337549 19.128787      NaN    -25.0    27 o    0   1.02 199.66262 -41.25335  4843.42  3450.85  3.19 2.87  61.7 -0.453    18.91 20.17 01a57922o0197o 0xc00800       -14.0
57923.313577 17.976960      NaN    -30.0    78 o    0   0.87 199.66262 -41.25335  7635.95  7545.17  2.33 2.23  67.6 -0.505    17.24 18.75 02a57923o0134o 0xc00800       -14.0
57923.322576 18.438271      NaN     25.0    38 o    0   1.13 199.66262 -41.25335  7607.69  7506.04  2.36 2.25  72.7 -0.509    18.08 19.57 02a57923o0152o 0xc00800       -14.0
57923.330533 18.857417      NaN      0.0    30 o    0   1.77 199.66262 -41.25335  7667.68  7581.89  2.41 2.35  65.3 -0.490    18.14 19.56 02a57923o0168o 0xc00800       -14.0
57923.339483 16.864381      NaN     50.0   196 o    0   0.99 199.66262 -41.25335  7698.11  7465.29  2.25 2.18  84.7 -0.497    16.66 17.99 02a57923o0186o 0xc00802       -14.0
57926.312961 19.491430      NaN     -4.0    16 o    0   0.94 199.66262 -41.25335  4519.29  4024.10  3.09 2.88  47.9 -0.453    19.18 20.60 01a57926o0147o 0xc00800       -14.0
57926.321814 19.631075      NaN     -2.0    13 o    0   1.39 199.66262 -41.25335  4531.79  4097.12  3.14 2.86  53.6 -0.448    19.20 20.59 01a57926o0165o 0xc00800       -14.0
57926.333628 19.529530      NaN      0.0    14 o    0   1.26 199.66262 -41.25335  4454.07  4180.25  3.19 2.96  66.8 -0.443    19.18 20.58 01a57926o0188o 0xc00800       -14.0
57930.305245 19.401649      NaN    -23.0    21 o    0   0.86 199.66262 -41.25335  5609.32  3942.36  3.79 3.59 -65.4 -0.415    18.75 20.20 01a57930o0104o 0xc00800       -14.0
57930.313611 18.955691      NaN      3.0    26 o    0   0.70 199.66262 -41.25335  5619.70  4013.38  4.38 3.83 -15.4 -0.415    18.61 20.19 01a57930o0121o 0xc00800       -14.0
57930.322018 19.302877      NaN     -5.0    20 o    0   1.12 199.66262 -41.25335  5557.96  3969.25  3.71 3.39 -27.6 -0.425    18.76 20.15 01a57930o0138o 0xc00800       -14.0
57934.297204 19.051202      NaN      4.0    23 o    0   0.92 199.66262 -41.25335  3442.84  1330.36  3.56 3.39  60.1 -0.412    18.65 19.98 01a57934o0123o 0xc00800       -14.0
57934.305586 19.454622      NaN    -18.0    20 o    0   1.22 199.66262 -41.25335  3469.08  1401.34  3.19 3.01  60.5 -0.439    18.75 19.95 01a57934o0140o 0xc00800       -14.0
57938.294666 18.389700      NaN     41.0    35 o    0   0.90 199.66262 -41.25335  3850.29  1292.37  3.53 3.33  58.4 -0.396    18.15 18.99 01a57938o0011o 0xc00800       -14.0
58103.629988 18.558199      NaN     18.0    35 o    0   1.03 199.66262 -41.25335   534.48  3000.55  5.67 5.01  69.8 -0.348    18.40 20.19 01a58103o0823o 0xc00900       -14.0
58103.633510 18.748255      NaN     14.0    29 o    0   1.01 199.66262 -41.25335   511.14  2952.46  5.05 4.20  76.3 -0.380    18.50 20.25 01a58103o0830o 0xc00800       -14.0
58103.650119 18.684100      NaN     27.0    27 o    0   1.02 199.66262 -41.25335   536.10  2989.25  4.85 3.99  78.7 -0.382    18.56 20.21 01a58103o0866o 0xc00800       -14.0
58103.650578 18.796518      NaN      0.0    32 o    0   0.81 199.66262 -41.25335   548.34  2871.77  5.14 4.25  76.9 -0.370    18.53 20.21 01a58103o0867o 0xc00800       -14.0
58111.629761 19.302877      NaN    -20.0    23 o    0   0.78 199.66262 -41.25335  7837.72  1793.11  4.25 3.52  90.0 -0.397    18.68 20.25 01a58111o0963o 0xc00800       -14.0
58111.630218 18.889197      NaN      9.0    26 o    0   0.86 199.66262 -41.25335  7865.97  1674.33  4.29 3.51  84.9 -0.402    18.69 20.25 01a58111o0964o 0xc00800       -14.0
58115.602542 18.748255      NaN      5.0    32 o    0   0.84 199.66262 -41.25335   720.23  2274.46  4.44 3.79  75.8 -0.421    18.82 20.56 01a58115o0908o 0xc00900       -14.0
58115.609423 19.169763      NaN    -18.0    26 o    0   0.76 199.66262 -41.25335   689.08  2217.33  4.32 3.62  77.8 -0.436    18.84 20.56 01a58115o0923o 0xc00900       -14.0
58115.613771 18.836735      NaN     23.0    23 o    0   1.04 199.66262 -41.25335 10104.02  2166.79  4.61 3.48 -88.8 -0.409    18.79 20.45 01a58115o0928o 0xc00800       -14.0
58115.618373 18.729535      NaN     25.0    26 o    0   0.73 199.66262 -41.25335   730.96  2274.05  4.26 3.52  78.1 -0.424    18.83 20.53 01a58115o0938o 0xc00800       -14.0
58115.620663 19.128787      NaN     -2.0    23 o    0   1.04 199.66262 -41.25335 10074.54  2111.73  4.65 3.55  87.8 -0.416    18.77 20.44 01a58115o0943o 0xc00800       -14.0
58115.625275 18.836735      NaN     14.0    26 o    0   1.90 199.66262 -41.25335   730.87  2138.36  4.67 4.26  59.0 -0.390    18.68 20.51 01a58115o0953o 0xc00b00       -14.0
58115.627111 18.836735      NaN     20.0    24 o    0   0.98 199.66262 -41.25335 10120.37  2169.98  4.57 3.51 -89.4 -0.418    18.83 20.42 01a58115o0957o 0xc00800       -14.0
58115.634007 19.212347      NaN    -24.0    25 o    0   1.04 199.66262 -41.25335 10123.12  2033.80  4.76 3.93  88.0 -0.391    18.74 20.45 01a58115o0972o 0xc00900       -14.0
58117.640744 19.472870      NaN      6.0    13 o    0   1.14 199.66262 -41.25335  2324.63  6822.93  2.38 1.96  49.2 -0.484    19.35 20.63 02a58117o0644o 0xc00800       -14.0
58117.648549 19.419021      NaN      9.0    13 o    0   1.28 199.66262 -41.25335  2353.99  6863.38  2.30 1.93  50.8 -0.491    19.39 20.61 02a58117o0661o 0xc00800       -14.0
58117.656384 19.609992      NaN      2.0    12 o    0   1.80 199.66262 -41.25335  2294.65  6788.08  2.34 1.96  51.2 -0.498    19.33 20.53 02a58117o0678o 0xc00800       -14.0
58117.664225 19.256669      NaN      7.0    17 o    0   1.59 199.66262 -41.25335  2263.24  6905.75  2.33 1.96  52.3 -0.502    19.09 19.93 02a58117o0695o 0xc00800       -14.0
58119.604149 18.376212      NaN   -132.0    54 o    0   0.97 199.66262 -41.25335  1585.67  4384.37  4.21 3.42 -89.5 -0.418    17.83 18.68 01a58119o0898o 0xc00800       -14.0
58119.611031 17.986280      NaN     62.0    52 o    0   0.96 199.66262 -41.25335  1542.06  4326.11  4.36 3.47  86.9 -0.413    17.82 18.73 01a58119o0913o 0xc00900       -14.0
58119.617938 18.481707      NaN    -35.0    49 o    0   1.15 199.66262 -41.25335  1587.98  4385.14  4.41 3.57  89.4 -0.415    17.80 18.78 01a58119o0928o 0xc00800       -14.0
58119.624860 18.459772      NaN     -8.0    48 o    0   1.09 199.66262 -41.25335  1604.18  4249.70  4.11 3.42  84.4 -0.412    17.92 18.83 01a58119o0943o 0xc00800       -14.0
58121.603772 17.664614      NaN     28.0    90 o    0   1.13 199.66262 -41.25335  9021.22  9124.39  2.86 2.64   7.0 -0.428    18.15 18.82 02a58121o0890o 0xc00800       -14.0
58121.615673 17.854247      NaN    -13.0    87 o    0   1.02 199.66262 -41.25335  9034.22  9166.87  3.30 3.00  26.8 -0.415    18.22 18.93 02a58121o0916o 0xc00800       -14.0
58121.618408 17.657676      NaN     60.0    80 o    0   1.19 199.66262 -41.25335  8975.84  9086.98  3.12 2.85  25.3 -0.421    18.25 18.94 02a58121o0922o 0xc00800       -14.0
58121.627563 17.833722      NaN     28.0    75 o    0   1.06 199.66262 -41.25335  8959.48  9205.25  3.12 2.74  33.0 -0.434    18.33 18.99 02a58121o0942o 0xc00800       -14.0
58123.628566 18.816441      NaN    -42.0    36 o    0   1.07 199.66262 -41.25335  8426.50  1954.02  4.93 3.68 -88.2 -0.388    18.17 19.43 01a58123o0633o 0xc00800       -14.0
58123.637749 18.816441      NaN    -54.0    36 o    0   1.03 199.66262 -41.25335  8396.89  1885.35  4.73 3.63  89.6 -0.380    18.26 19.52 01a58123o0653o 0xc00800       -14.0
58123.641445 18.424171      NaN     33.0    36 o    0   0.84 199.66262 -41.25335  8449.19  1948.86  4.73 3.46  88.8 -0.395    18.29 19.54 01a58123o0661o 0xc00800       -14.0
58123.652456 18.748255      NaN     -1.0    34 o    0   1.22 199.66262 -41.25335  8446.78  1793.88  4.61 3.91 -87.2 -0.377    18.25 19.53 01a58123o0685o 0xc00800       -14.0
58127.612420 18.574166 0.249317    121.0    31 o    0   1.85 199.66262 -41.25335    74.40  3451.91  4.68 3.99  82.8 -0.379    18.63 20.40 01a58127o0912o 0xc00800       -14.0
58127.621585 18.796518      NaN     18.0    26 o    0   0.66 199.66262 -41.25335   105.17  3463.00  4.41 3.66  84.4 -0.394    18.72 20.40 01a58127o0932o 0xc00800       -14.0
58127.622959 18.675237      NaN    -27.0    41 o    0   0.78 199.66262 -41.25335    42.93  3378.02  4.45 3.85  81.9 -0.394    18.68 20.40 01a58127o0935o 0xc00800       -14.0
