    0.119651230686848950E+00   -0.179714766744251300E+02    0.877401655072515885E+00    0.121908715491524222E+01    0.835853099137190934E-02    0.183602456457123608E+01   -0.251637961156325751E+01   -0.661386647988670834E-01   -0.546331105419902130E+01   -0.184596113034371789E+00   -0.878420213943505168E-01   -0.237701806365098162E+00    0.102636621972434783E-01   -0.122562203158313276E+01    0.225495369572810023E+00    0.248562292447938745E+03    0.151896496902655855E+03    0.925614439406553857E+00    0.925076102508313070E+00    0.109583550627644866E+01   -0.683214102880359886E+00   -0.391195633965034517E+01    1
    0.119860839295657065E+00   -0.175199111287110654E+02    0.885746197101112021E+00    0.119182158153958651E+01    0.869638264295384544E-02    0.183674965732705564E+01   -0.254740585013627152E+01   -0.433109583186909800E-01   -0.466946743419083887E+01   -0.159736310975476525E+00   -0.289704329022182766E-01   -0.242774991142702595E+00   -0.142942114097213413E-01   -0.117896338385383004E+01    0.227441037795973328E+00    0.247623006273081415E+03    0.147266956945785353E+03    0.776572301754427263E+00    0.869276574517743983E+00    0.113580937881416943E+01   -0.669101133210345922E+00   -0.393195633965034208E+01    1
    0.118174972095373559E+00   -0.174473138738224058E+02    0.905597331285384333E+00    0.118959408143080347E+01    0.790175426069288263E-02    0.182645534624570094E+01   -0.249646410579041600E+01   -0.625196042613981595E-01   -0.693105229415135149E+01   -0.189253423680192323E+00   -0.321904229823332874E-01   -0.196412501329378514E+00   -0.323395863587770171E+00   -0.123980824973303383E+01    0.227174048562535674E+00    0.244348753358029569E+03    0.146152799403261213E+03    0.877268433445625440E+00    0.932436699433964233E+00    0.101065976940099356E+01   -0.660908450063298680E+00   -0.395195633965034165E+01    1
    0.123675201809420723E+00   -0.173558265862378782E+02    0.882951385893588236E+00    0.121480802250868636E+01    0.843757027058559747E-02    0.184083587950781302E+01   -0.255371812149470356E+01   -0.230248124888479677E-01   -0.446112989032615737E+01   -0.143367859770729245E+00   -0.749952906526390184E-01   -0.264445761583942229E+00   -0.137517957562966475E+00   -0.125543907270956900E+01    0.226714934897696396E+00    0.245072520599014013E+03    0.147726646342193334E+03    0.887815175121268396E+00    0.925550137763335945E+00    0.109925773413801875E+01   -0.656202071594540470E+00   -0.397195633965034300E+01    1
    0.119785112291326726E+00   -0.163702333053421363E+02    0.864820643488745544E+00    0.120942772140408494E+01    0.800417979056897676E-02    0.184100079816591777E+01   -0.256537804620116772E+01   -0.669231414714426959E-01   -0.558117065480918750E+01   -0.240952422381404185E+00   -0.542658920348249030E-01   -0.257193052919520548E+00   -0.295987075365134689E+00   -0.127874427356970943E+01    0.226294057437297552E+00    0.249639633382491922E+03    0.148981873454976352E+03    0.915126769416054642E+00    0.860043457567819858E+00    0.103427693110603269E+01   -0.655154099155436764E+00   -0.399195633965034391E+01    1
    0.118042779248880861E+00   -0.178021295995275217E+02    0.887410877608240001E+00    0.124496979360262316E+01    0.849023567088858996E-02    0.184031340407618882E+01   -0.249066944392011358E+01   -0.627578903935094579E-01   -0.548578941185216795E+01   -0.259596667736401665E+00   -0.219874232039737327E-01   -0.219424152848581577E+00   -0.109734645816336462E-01   -0.127849847874871747E+01    0.226515765786009265E+00    0.249495991395087657E+03    0.144758952230817840E+03    0.946456747021260258E+00    0.876801748507115564E+00    0.110576557495278927E+01   -0.653196001502352908E+00   -0.401195633965034215E+01    1
    0.117642943636376299E+00   -0.167931015063161695E+02    0.885233154136192191E+00    0.117539873887999713E+01    0.902404178310771410E-02    0.182309988526404054E+01   -0.251563858065507384E+01   -0.697341970465807648E-01   -0.644804777564575460E+01   -0.218139145016329972E+00   -0.247012564668886020E-01   -0.226611452268146191E+00   -0.228733353119089322E+00   -0.124810604988572238E+01    0.228111771470845798E+00    0.249948528582015854E+03    0.146055590202365295E+03    0.878586407272555103E+00    0.877418967091387114E+00    0.852450592947341601E+00   -0.652546424515108137E+00   -0.403195633965034173E+01    1
    0.120175199314041831E+00   -0.166270618833663058E+02    0.888436126284079419E+00    0.111998377306882446E+01    0.867387246878534302E-02    0.184223863681816913E+01   -0.248914098461935529E+01    0.104793817717372326E-01   -0.554887893990309156E+01   -0.182369758152653522E+00   -0.375013250945756549E-01   -0.252347684008541739E+00   -0.193925285908048112E+00   -0.123203423103122311E+01    0.226880616466559354E+00    0.247789377624680526E+03    0.147655295482797783E+03    0.954032955042372510E+00    0.889387447926928032E+00    0.992356096584534608E+00   -0.650239065009663109E+00   -0.405195633965034396E+01    1
    0.118166384338459912E+00   -0.166332451495058145E+02    0.881629576509234347E+00    0.122011038339147504E+01    0.883012041883422284E-02    0.184205426536471251E+01   -0.258691932697188021E+01   -0.302682305607328769E-01   -0.666644849569979048E+01   -0.266315662057383606E+00   -0.598149463170622245E-01   -0.225976334202420193E+00   -0.143374716535367042E+00   -0.124266758258358934E+01    0.224579468277728678E+00    0.245891972806149511E+03    0.145819612158534795E+03    0.815858719917529451E+00    0.811850123066528040E+00    0.117642625901320241E+01   -0.648302453224975372E+00   -0.407195633965034443E+01    1
    0.114983257476982306E+00   -0.161649110632713757E+02    0.880394130095380145E+00    0.122441609613309810E+01    0.861295763968559190E-02    0.183536267979492806E+01   -0.260031785938536952E+01   -0.117208561469716033E+00   -0.530594184712261185E+01   -0.247614413795766236E+00   -0.157432125516946790E-01   -0.219909368834702884E+00   -0.232535296998978541E+00   -0.119061129282060096E+01    0.226442635470559456E+00    0.249819825543241279E+03    0.148149192240249732E+03    0.880783412083712802E+00    0.886582361555054432E+00    0.100778233253866500E+01   -0.648023341269926667E+00   -0.409195633965034400E+01    1
    0.117088232574001846E+00   -0.172329345272084353E+02    0.879230160391998417E+00    0.121755274417011017E+01    0.861284467931806852E-02    0.183890654384483976E+01   -0.255746274737770207E+01   -0.678540606246011146E-01   -0.448313990528806183E+01   -0.189446325943878197E+00   -0.501231950992993280E-02   -0.263575562325545798E+00   -0.188418205630974139E+00   -0.119207041376281753E+01    0.224863319078961232E+00    0.243488237623660240E+03    0.145196311213201625E+03    0.937907153026817153E+00    0.910595011044273095E+00    0.104783056443049505E+01   -0.647935826738299303E+00   -0.411195633965034357E+01    1
