Nested Sampling Global Log-Evidence           :   -0.294966233197503342E+02  +/-    0.406573136322901485E+00
Nested Importance Sampling Global Log-Evidence:   -0.342883118038769155E+02  +/-    0.671157121572939497E-01

Dim No.       Mean        Sigma
   1    0.127508433438169810E+00    0.597464476745258322E-01
   2   -0.237994492775204058E+02    0.737095373032592072E+01
   3    0.932126297827954420E+00    0.514883912619080175E+00
   4    0.120421653608772794E+01    0.274037573936534551E+00
   5    0.879246750079344316E-02    0.322570028408492113E-02
   6    0.204487967906404222E+01    0.726289191224898101E-01
   7   -0.174394019636622244E+01    0.431204041040848085E+00
   8   -0.111355842042292250E+00    0.501826640632349816E-01
   9   -0.370375009916487485E+01    0.352561495977863171E+01
  10   -0.479725349453171551E-01    0.188470589938486033E+00
  11   -0.631460032511425157E-01    0.136482814214326398E+00
  12   -0.136137778137997156E+00    0.196352768550159762E+00
  13    0.294673710831007082E-03    0.878079180456470265E-01
  14   -0.105123191529901105E+01    0.474334865903403430E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.238612940929696482E+00
   2   -0.210271649718306648E+02
   3    0.147771795158740571E+01
   4    0.117161155850029108E+01
   5    0.104744839370804824E-01
   6    0.194172311437717560E+01
   7   -0.102115683180479344E+01
   8   -0.862236987995394083E-01
   9   -0.419924674510167506E+01
  10    0.989426470122456159E-01
  11   -0.982607053021495036E-01
  12    0.269722360669097938E+00
  13    0.539688593347293910E-01
  14   -0.110713986849028956E+01

MAP Parameters
Dim No.        Parameter
   1    0.238612940929696482E+00
   2   -0.210271649718306648E+02
   3    0.147771795158740571E+01
   4    0.117161155850029108E+01
   5    0.104744839370804824E-01
   6    0.194172311437717560E+01
   7   -0.102115683180479344E+01
   8   -0.862236987995394083E-01
   9   -0.419924674510167506E+01
  10    0.989426470122456159E-01
  11   -0.982607053021495036E-01
  12    0.269722360669097938E+00
  13    0.539688593347293910E-01
  14   -0.110713986849028956E+01
