Nested Sampling Global Log-Evidence           :   -0.173604149924861957E+03  +/-    0.625262461870988773E+00
Nested Importance Sampling Global Log-Evidence:   -0.178172476813288057E+03  +/-    0.442548281614830036E-01

Dim No.       Mean        Sigma
   1    0.134681119349149947E+00    0.321275798670111815E-01
   2   -0.319318642069596024E+02    0.175281304440004404E+01
   3   -0.199499531166801580E-01    0.213838913146496112E+00
   4    0.120159072179228299E+01    0.508535822232951060E-01
   5    0.881978656723890302E-02    0.400738555865155777E-02
   6    0.348468375913512318E+00    0.154814109115558790E+00
   7   -0.165063881704545401E+01    0.397803911281783218E+00
   8    0.144491856514069733E+00    0.470864012604865351E-01
   9   -0.446846374959334636E+01    0.173001009997318667E+01
  10   -0.273557642980558402E+00    0.139691927078844896E+00
  11    0.129052996484946142E+00    0.476021324180000011E-01
  12   -0.318048896138847736E+00    0.186527617027973880E+00
  13   -0.283068182622725373E+00    0.155547838825312507E+00
  14   -0.104786962251536653E+01    0.411384566810013980E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.116594566228789401E+00
   2   -0.310698647349358623E+02
   3    0.193049744703920334E+00
   4    0.118320189210251447E+01
   5    0.955620679106313799E-02
   6    0.402715341540203609E+00
   7   -0.924024516296634735E+00
   8    0.199170958328582615E+00
   9   -0.564268484995830288E+01
  10   -0.699918700582797038E+00
  11    0.143949325933503930E+00
  12   -0.530649124322906118E+00
  13   -0.280106411471137906E+00
  14   -0.105728589274069851E+01

MAP Parameters
Dim No.        Parameter
   1    0.116594566228789401E+00
   2   -0.310698647349358623E+02
   3    0.193049744703920334E+00
   4    0.118320189210251447E+01
   5    0.955620679106313799E-02
   6    0.402715341540203609E+00
   7   -0.924024516296634735E+00
   8    0.199170958328582615E+00
   9   -0.564268484995830288E+01
  10   -0.699918700582797038E+00
  11    0.143949325933503930E+00
  12   -0.530649124322906118E+00
  13   -0.280106411471137906E+00
  14   -0.105728589274069851E+01
