    0.459766392109062991E-01   -0.299907194718541952E+02    0.698673227789597617E+00    0.178493663408926539E+01    0.858343182622930967E-02    0.733528751522747879E+00   -0.165507589320802406E+01   -0.212468076672059566E-01   -0.250345351003384931E+01   -0.181186714367113033E+00   -0.226957406819720903E+00   -0.649972094760210561E-01   -0.434193639382276231E-01   -0.104814000228084381E+01   -0.339022391183035722E+03
    0.663324790351612903E-01   -0.285240308291871862E+02    0.723285695951183527E+00    0.189867311140160355E+01    0.110938397643033041E-01    0.107516822015698388E+01   -0.134185029648346443E+01   -0.683905111397387910E-01   -0.480458653532868674E+01   -0.181819424025145226E+00   -0.327039702523593934E+00   -0.387545300851607211E+00   -0.323346298803043108E+00   -0.120912937284177224E+01   -0.338697474888392833E+03
    0.798541237223278216E-01   -0.283583859486377179E+02    0.768128804997719739E+00    0.183915719817717482E+01    0.108059995166406159E-01    0.107266741269330024E+01   -0.822285904459088335E+00   -0.649083062895134538E-01   -0.576419375487280661E+01   -0.279149761748094749E+00   -0.270189930791488675E+00   -0.362244731776102391E+00   -0.343384454148395801E+00   -0.103463703540725094E+01   -0.338287876674107167E+03
    0.551925123234581136E-01   -0.299197411095049688E+02    0.715517320128907008E+00    0.181691348733816094E+01    0.937870369467025053E-02    0.126252418976152669E+01   -0.150829433778509747E+01   -0.464958866305762442E-01   -0.324122418981514526E+01   -0.166831826499768437E+00   -0.274216382394662950E+00   -0.325517838338725940E+00   -0.472768787302078386E+00   -0.110096510791980551E+01   -0.338273053850446445E+03
    0.161612721009432164E-01   -0.313230609856799234E+02    0.676410967558305654E+00    0.176829128140948000E+01    0.856010874055717491E-02    0.943346500299862556E+00   -0.233092812558576856E+01    0.375772615870469118E-02   -0.930900783948863886E+00   -0.194555126543772217E+00   -0.211865981686234550E+00   -0.274339907231331948E+00   -0.258905168276574560E+00   -0.109041431407754619E+01   -0.338155517578125000E+03
    0.330559348194956054E-01   -0.296197935329579920E+02    0.692268610270316276E+00    0.176366901625086170E+01    0.949422657634437818E-02    0.965162091077796935E+00   -0.162373512150043120E+01   -0.330863230121480612E-01   -0.444957599336791620E+01   -0.277189300552914852E+00   -0.186900193128826608E+00   -0.244435639707429708E+00   -0.271749245656397687E+00   -0.101075577963920926E+01   -0.338037074497767833E+03
    0.655180943882877481E-01   -0.283611374208866422E+02    0.691099920231265541E+00    0.183342414552985478E+01    0.107969315597767623E-01    0.129251506480503231E+01   -0.135511222840932133E+01   -0.649676591310281992E-01   -0.520383061147322934E+01   -0.133056263583884227E+00   -0.272448266842537201E+00   -0.408045667050228489E+00   -0.544045189717348610E+00   -0.100736919547154158E+01   -0.337961390904017833E+03
    0.189964491519701434E-01   -0.303630535715717969E+02    0.646944307632231097E+00    0.186699819607807749E+01    0.845252723513419298E-02    0.102569919094237738E+01   -0.149442687038400646E+01   -0.380715698271315295E-01   -0.344433201407897371E+01   -0.857167428692317268E-01   -0.277834390261910258E+00   -0.607095079373590862E+00   -0.347668389803433397E+00   -0.106411689677836385E+01   -0.337960239955357167E+03
    0.561014066237646714E-01   -0.295634308058027209E+02    0.734746377128117634E+00    0.175091764585016119E+01    0.928658320069957431E-02    0.942623288280820981E+00   -0.129791673400869079E+01   -0.598056630803730782E-01   -0.367514899279775076E+01   -0.385790705049542382E+00   -0.184543653550421183E+00   -0.293214294615971927E+00   -0.159878636641431121E+00   -0.107128274173745885E+01   -0.337938720703125000E+03
    0.942586680123522203E-02   -0.300421729305029643E+02    0.677415984037475272E+00    0.187101631332680141E+01    0.788010093222923751E-02    0.801348097698533546E+00   -0.127645388937423521E+01   -0.180317040521406000E-01   -0.287341554563015489E+01   -0.203317373164917992E+00   -0.310235817443715367E+00   -0.334606791476638632E+00   -0.130114229358213818E+00   -0.110195289369834448E+01   -0.337821498325892833E+03
    0.527741543660844303E-01   -0.294713205136474237E+02    0.734902846846986924E+00    0.177584182846117811E+01    0.102705566105901168E-01    0.973859789737819059E+00   -0.220011561315002391E+01   -0.131826114762381291E-01   -0.248539371292837963E+01   -0.182933950155381636E+00   -0.182066783844064856E+00   -0.198637152250514704E+00   -0.727366724134211662E+00   -0.101632526649787058E+01   -0.337532854352678555E+03
    0.210894846295656413E-01   -0.298338931637392086E+02    0.624992432884491023E+00    0.178326849894057826E+01    0.826337917695154321E-02    0.766675302089148913E+00   -0.232829070902325030E+01   -0.777536832670366884E-02   -0.313652242081923482E+01   -0.174781335548119615E+00   -0.187399626624994736E+00   -0.994852678306986926E-01   -0.225868606372926467E+00   -0.100396533096401996E+01   -0.336868617466517833E+03
    0.740087227104160861E-01   -0.295816401460622451E+02    0.770382716386434852E+00    0.183246800171823199E+01    0.102035895954849937E-01    0.136730246471559203E+01   -0.250000669000247688E+01   -0.658671598432383626E-01   -0.328984764620301462E+01   -0.336226403320714518E+00   -0.281342900500658799E+00   -0.270854927383339716E+00   -0.575326040575156017E+00   -0.104885100222902072E+01   -0.336866001674107167E+03
    0.524000823406841273E-01   -0.298957616354259841E+02    0.756555585716066625E+00    0.178318025000404723E+01    0.936450786145855141E-02    0.932215574401772162E+00   -0.199205650872840923E+01   -0.286832063369501372E-01   -0.393803456120814666E+01   -0.290568567121141430E+00   -0.199456387198935103E+00   -0.229863846647273551E+00   -0.267800829756027092E+00   -0.104702038078769166E+01   -0.336681989397321445E+03
    0.483032356419419578E-01   -0.296864115690144637E+02    0.653548014390003984E+00    0.187752546900228245E+01    0.928022701878427128E-02    0.643408529783729866E+00   -0.170786029543183204E+01   -0.606496183846402040E-01   -0.404925495272931890E+01   -0.204224973956650235E+00   -0.297387622844525912E+00   -0.924931218351549012E+00    0.379466600160252576E-02   -0.105026187491369249E+01   -0.336605050223214278E+03
