Nested Sampling Global Log-Evidence           :   -0.328532790115473006E+02  +/-    0.111090572825201638E-01
Nested Importance Sampling Global Log-Evidence:   -0.335072538779734117E+02  +/-    0.861002168427947856E-01

Dim No.       Mean        Sigma
   1    0.281024327993879795E-01    0.841131889469421204E-02
   2   -0.219465992835617456E+02    0.496334192093296045E+00
   3    0.792345528804461186E+00    0.240160853030125174E-01
   4    0.106278860603722958E+01    0.158955753051008425E+00
   5    0.151711012493153524E-01    0.120547004498664607E-02
   6    0.175032938037522801E+01    0.209174396692950876E-01
   7   -0.162842710839397142E+01    0.221405923396668258E+00
   8   -0.860338857955611630E-01    0.128200483295514388E-01
   9   -0.133437396932923380E+01    0.674008398229114736E+00
  10   -0.211032755534388855E+00    0.484829939443698066E-01
  11   -0.748928331731874702E-01    0.543327523363622764E-01
  12   -0.305503919046873851E+00    0.999277587251595489E-01
  13    0.244372063639901826E+00    0.215301924534760519E-01
  14   -0.107861561044587617E+01    0.233354379536147155E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.213631578627682221E-01
   2   -0.219485499292396113E+02
   3    0.782074849138511330E+00
   4    0.104638489047093208E+01
   5    0.158809459701269653E-01
   6    0.174911372478329441E+01
   7   -0.212423327206413060E+01
   8   -0.697904679209469248E-01
   9    0.947671068102118319E-01
  10   -0.287288532293925702E+00
  11   -0.101016479906399032E+00
  12   -0.194299478001933118E+00
  13    0.239651892249283405E+00
  14   -0.103027517482843534E+01

MAP Parameters
Dim No.        Parameter
   1    0.344418907182260023E-01
   2   -0.223027757338179491E+02
   3    0.806693310306758171E+00
   4    0.116771771645864164E+01
   5    0.132955845942745680E-01
   6    0.176591161842673006E+01
   7   -0.120761027531666421E+01
   8   -0.121621138837880366E+00
   9   -0.150826618748067665E+01
  10   -0.232900426527981819E+00
  11   -0.693359295909743434E-01
  12   -0.164310156757466602E+00
  13    0.248664032881817293E+00
  14   -0.107080407530401578E+01
