         MJD         m       dm     uJy   duJy   F  err  chi/N       RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57304.484929 19.155932      NaN    22.0   19.0   c  0.0   1.00 66.66594 -11.89603  9906.21  4207.84 4.84 4.14  65.5 -0.431    19.45 21.52 02a57304o0414c 0xc00800
57304.510925 19.491430      NaN     4.0   18.0   c  0.0   0.86 66.66594 -11.89603  9900.47  4213.55 4.60 3.88  65.9 -0.454    19.54 21.57 02a57304o0453c 0xc00800
57304.532791 19.696897      NaN    -9.0   16.0   c  0.0   1.06 66.66594 -11.89603   125.77  4203.47 4.45 3.67 -51.6 -0.422    19.48 21.48 02a57304o0486c 0xc00800
57304.556124 19.241693      NaN    13.0   20.0   c  0.0   0.92 66.66594 -11.89603  1572.98  2749.95 4.30 3.62 -43.6 -0.470    19.51 21.58 02a57304o0521c 0xc00800
57304.570076 19.212347      NaN    15.0   20.0   c  0.0   0.85 66.66594 -11.89603  1569.50  2751.40 4.34 3.60 -52.8 -0.436    19.44 21.50 02a57304o0543c 0xc00800
57308.481064 19.102305      NaN    26.0   19.0   c  0.0   0.85 66.66594 -11.89603  9902.98  4219.74 4.92 4.21  59.8 -0.429    19.41 21.48 02a57308o0424c 0xc00800
57308.505057 19.569016      NaN   -12.0   18.0   c  0.0   1.04 66.66594 -11.89603   129.35  4210.62 4.97 3.82 -43.3 -0.397    19.48 21.53 02a57308o0460c 0xc00800
57308.508936 19.569016      NaN    -9.0   18.0   c  0.0   0.96 66.66594 -11.89603  9898.27  4226.03 4.69 4.04  61.2 -0.446    19.48 21.56 02a57308o0466c 0xc00800
57308.529697 19.401649      NaN     9.0   18.0   c  0.0   0.97 66.66594 -11.89603   123.93  4216.45 4.93 3.75 -45.5 -0.410    19.52 21.56 02a57308o0496c 0xc00800
57308.552248 19.569016      NaN   -10.0   18.0   c  0.0   0.88 66.66594 -11.89603  1571.34  2762.42 5.01 3.92 -29.1 -0.443    19.47 21.54 02a57308o0529c 0xc00800
57308.566531 19.549093      NaN     1.0   18.0   c  0.0   0.81 66.66594 -11.89603  1565.80  2764.78 4.87 3.79 -30.1 -0.454    19.53 21.58 02a57308o0551c 0xc00800
57317.428956 18.944322      NaN   -38.0   32.0   c  0.0   0.90 66.66594 -11.89603  9982.55  4227.23 4.65 3.98  65.4 -0.471    18.77 20.17 02a57317o0316c 0xc00800
57317.440553 18.511660      NaN    59.0   28.0   c  0.0   1.12 66.66594 -11.89603   211.65  4216.52 5.29 3.96 -45.6 -0.392    18.76 20.21 02a57317o0334c 0xc00800
57317.452092 19.169763      NaN   -53.0   26.0   c  0.0   1.16 66.66594 -11.89603  9979.15  4231.16 4.71 4.03  65.4 -0.464    18.91 20.44 02a57317o0352c 0xc00800
57317.460041 19.026525      NaN    11.0   26.0   c  0.0   0.91 66.66594 -11.89603   208.00  4218.60 5.32 3.96 -46.7 -0.408    18.93 20.53 02a57317o0363c 0xc00800
57317.476679 19.367717      NaN     8.0   19.0   c  0.0   1.27 66.66594 -11.89603  1659.14  2761.22 5.19 3.99 -31.0 -0.450    19.22 21.08 02a57317o0389c 0xc00800
57317.492703 19.510313      NaN   -14.0   19.0   c  0.0   0.96 66.66594 -11.89603  1654.22  2763.75 5.12 3.89 -30.3 -0.455    19.40 21.39 02a57317o0414c 0xc00800
57339.446608 18.847027      NaN   -31.0   35.0   c  0.0   1.06 66.66594 -11.89603  9939.26  4273.72 4.74 4.44  75.0 -0.372    18.61 20.71 02a57339o0006c 0xc00800
57340.447521 19.766969      NaN   -18.0   15.0   c  0.0   1.25 66.66594 -11.89603  9946.07  4277.69 4.23 3.87  75.6 -0.401    19.62 21.75 02a57340o0011c 0xc00800
57340.449455 19.128787      NaN    -3.0   27.0   c  0.0   0.99 66.66594 -11.89603   175.52  4261.83 5.22 4.29 -45.0 -0.347    18.97 21.09 02a57340o0014c 0xc00800
