         MJD         m       dm     uJy    duJy   F  err    chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57297.510928 18.675237      NaN   -11.0    41.0   o  0.0     1.07 66.65629 -11.89603  9883.59  4205.25  4.48 3.76  71.9 -0.496    18.47 19.58 02a57297o0316o 0xc00800
57297.513487 18.349730      NaN    37.0    43.0   o  0.0     0.99 66.65629 -11.89603   109.59  4198.20  4.56 3.54 -45.5 -0.420    18.42 19.50 02a57297o0320o 0xc00800
57297.535864 18.330283      NaN    46.0    41.0   o  0.0     1.04 66.65629 -11.89603  9870.86  4212.79  4.52 3.78  69.7 -0.495    18.52 19.67 02a57297o0353o 0xc00800
57297.539674 17.896499 0.159414   252.0    37.0   o  0.0    10.54 66.65629 -11.89603    98.84  4204.95  4.53 3.44 -48.2 -0.447    18.50 19.60 02a57297o0359o 0xc00801
57297.577126 18.944322      NaN   -21.0    32.0   o  0.0     1.26 66.65629 -11.89603  1548.69  2749.09  4.34 3.38 -31.2 -0.508    18.56 19.68 02a57297o0415o 0xc00800
57298.507236 18.702047      NaN    24.0    32.0   o  0.0     1.20 66.65629 -11.89603  9896.05  4207.56  4.50 3.87  64.3 -0.480    18.70 20.03 02a57298o0466o 0xc00800
57298.509796 18.944322      NaN   -43.0    32.0   o  0.0     0.95 66.65629 -11.89603   121.93  4200.40  4.68 3.62 -39.6 -0.412    18.62 19.95 02a57298o0470o 0xc00800
57298.532553 18.467034      NaN    53.0    32.0   o  0.0     1.18 66.65629 -11.89603  9886.94  4212.68  4.41 3.88  61.4 -0.490    18.69 20.02 02a57298o0504o 0xc00900
57298.536988 18.640491      NaN    34.0    31.0   o  0.0     1.23 66.65629 -11.89603   112.55  4204.48  4.65 3.53 -46.2 -0.421    18.62 19.88 02a57298o0511o 0xc00900
57298.556221 18.910912      NaN   -43.0    33.0   o  0.0     1.11 66.65629 -11.89603  1563.71  2748.97  4.53 3.51 -27.3 -0.469    18.62 19.91 02a57298o0540o 0xc00900
57298.573751 18.900000      NaN    19.0    27.0   o  0.0     1.61 66.65629 -11.89603  1560.82  2751.52  4.69 3.61 -25.8 -0.462    18.61 19.93 02a57298o0567o 0xc00800
57318.440304 18.550302      NaN    36.0    34.0   o  0.0     1.34 66.65629 -11.89603  9885.23  4227.42  4.75 4.09  67.9 -0.479    18.62 20.04 02a57318o0382o 0xc00800
57318.442862 18.261819      NaN    60.0    40.0   o  0.0     0.74 66.65629 -11.89603   112.58  4216.77  5.54 3.85 -45.2 -0.411    18.58 19.99 02a57318o0386o 0xc00900
57318.466611 18.438271      NaN    66.0    29.0   o  0.0     1.35 66.65629 -11.89603  9880.84  4233.91  4.67 3.82  69.1 -0.491    18.70 20.10 02a57318o0423o 0xc00800
57318.469221 18.944322      NaN   -15.0    32.0   o  0.0     1.08 66.65629 -11.89603   109.61  4221.90  5.41 3.64 -48.4 -0.431    18.68 20.09 02a57318o0427o 0xc00800
57318.493589 18.944322      NaN   -36.0    32.0   o  0.0     1.04 66.65629 -11.89603  1560.17  2764.40  5.12 3.82 -31.5 -0.475    18.73 20.22 02a57318o0465o 0xc00800
57318.518692 18.910912      NaN    27.0    24.0   o  0.0     1.09 66.65629 -11.89603  1553.22  2769.13  5.00 3.68 -31.3 -0.498    18.96 20.59 02a57318o0504o 0xc00800
57322.430428 18.034118      NaN   -77.0    74.0   o  0.0     1.29 66.65629 -11.89603  9896.73  4236.39  4.66 3.97  65.2 -0.508    17.69 18.23 02a57322o0457o 0xc00800
57322.454067 17.243105      NaN   226.0    78.0   o  0.0     0.92 66.65629 -11.89603  9898.36  4242.93  4.63 3.86  63.3 -0.502    17.78 18.33 02a57322o0493o 0xc00a00
57322.454708 18.063866      NaN   -56.0    72.0   o  0.0     1.18 66.65629 -11.89603   127.03  4230.68  5.57 3.83 -49.3 -0.453    17.79 18.38 02a57322o0494o 0xc00800
57322.478887 17.909502      NaN    21.0    76.0   o  0.0     0.79 66.65629 -11.89603   127.66  4233.61  5.71 3.95 -49.5 -0.424    17.82 18.48 02a57322o0531o 0xc00800
57322.501852 18.110074      NaN   -42.0    69.0   o  0.0     1.22 66.65629 -11.89603  1580.22  2778.33  5.43 4.03 -34.4 -0.474    17.86 18.52 02a57322o0566o 0xc00800
57322.523029 18.048890      NaN   -91.0    73.0   o  0.0     0.87 66.65629 -11.89603  1575.69  2781.96  5.55 4.21 -33.9 -0.455    17.85 18.55 02a57322o0597o 0xc00800
57329.482621 19.089302      NaN   -27.0    28.0   o  0.0     1.12 66.65629 -11.89603  9931.47  4268.99  4.59 3.87  60.0 -0.489    18.85 20.46 02a57329o0437o 0xc00800
57329.496539 18.459772      NaN    42.0    36.0   o  0.0     0.84 66.65629 -11.89603   156.41  4257.42  6.59 4.19 -52.0 -0.407    18.82 20.43 02a57329o0457o 0xc00800
57329.510955 18.598565      NaN     0.0    44.0   o  0.0     1.17 66.65629 -11.89603   834.25  6410.88  5.46 3.89 -59.1 -0.422    18.48 19.90 02a57329o0478o 0xc00800
57329.553874 18.558199      NaN    38.0    33.0   o  0.0     1.41 66.65629 -11.89603  9149.03  7892.55  4.14 3.36  87.1 -0.481    18.49 19.87 02a57329o0540o 0xc00800
57329.582075 18.169360      NaN    25.0    57.0   o  0.0     1.33 66.65629 -11.89603  9149.09  7888.76  4.21 3.40  86.5 -0.485    18.06 19.41 02a57329o0581o 0xc00800
